,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
10,https://www.the-numbers.com/movie/Underworld-Evolution,[],"[['Len Wiseman', 'Director'], ['Marco Beltrami', 'Composer']]","$26,857,181 (43.1% of total gross)",2.32 (domestic box office/biggest weekend),54.9% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 2.5 times production budget)","3,207 opening theaters/3,207 max. theaters, 4.1 weeks average run per theater","$87,246,424","January 20th, 2006 (Wide) by Sony Pictures","June 6th, 2006 by Sony Pictures Home Entertainment, released as Underworld - Evolution","R for pervasive strong violence and gore, some sexuality/nudity and language.",,Underworld,vs. UnderworldCreate your own comparison chart…,"Vampire, Monster, Werewolf, Action Horror",Original Screenplay,Action,Live Action,Fantasy,,United States,,,"$62,318,875","$51,098,887","$113,417,762","$47,412,323","$47,412,323",
11,https://www.the-numbers.com/movie/Annapolis,"['Jordana Brewster', 'James Franco', 'Tyrese Gibson']","[['Justin Lin', 'Director'], ['Dave Collard', 'Screenwriter'], ['Damien Saccani', 'Producer'], ['Mark Vahradian', 'Producer'], ['Steve Nicolaides', 'Executive Producer'], ['Phil Abraham', 'Cinematographer'], ['Patti Podesta', 'Production Designer'], ['Fred Raskin', 'Editor'], ['Gloria Gresham', 'Costume Designer'], ['Brian Tyler', 'Composer'], ['Gym Hinderer', 'Co-Producer'], ['Marcia Ross', 'Casting'], ['Donna Morong', 'Casting'], ['Gail Goldberg', 'Casting']]","$7,681,171 (44.8% of total gross)",2.23 (domestic box office/biggest weekend),99.4% (domestic box office/worldwide),,"1,605 opening theaters/1,607 max. theaters, 3.4 weeks average run per theater","$23,979,183","January 27th, 2006 (Wide) by Walt Disney","June 27th, 2006 by Walt Disney Home Entertainment","PG-13 for some violence, sexual content and language.",83 minutes,,vs. The GuardianCreate your own comparison chart…,"Boxing, Military Life, Sports Drama, Romance",Original Screenplay,Drama,Live Action,Contemporary Fiction,Touchstone Pictures,United States,English,,"$17,127,992","$97,000","$17,224,992","$30,629,280","$30,629,280",
12,https://www.the-numbers.com/movie/Big-Mommas-House-2,[],"[['George S. Clinton', 'Composer']]","$27,736,056 (39.5% of total gross)",2.53 (domestic box office/biggest weekend),51.2% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.4 times production budget)","3,261 opening theaters/3,261 max. theaters, 4.9 weeks average run per theater","$98,232,360","January 27th, 2006 (Wide) by 20th Century Fox","May 9th, 2006 by Fox Home Entertainment",PG-13 for some sexual humor and a humorous drug reference.,99 minutes,Big Momma's House,vs. The SentinelCreate your own comparison chart…,"Cross-Dressing, Undercover, Fat Suit, African Americans, FBI, Action Comedy, Delayed Sequel",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises, 20th Century Fox, Deep River Films, Firm Films, Runteldat Entertainment, New Regency",United States,English,,"$70,165,972","$66,881,404","$137,047,376","$21,622,460","$21,622,460",
13,https://www.the-numbers.com/movie/Nanny-McPhee,"['Angela Lansbury', 'Emma Thompson', 'Colin Firth']","[['Kirk Jones', 'Director'], ['Patrick Doyle', 'Composer']]","$14,503,650 (30.7% of total gross)",3.26 (domestic box office/biggest weekend),36.7% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 5.1 times production budget)","1,995 opening theaters/2,148 max. theaters, 6.5 weeks average run per theater","$66,190,986","January 27th, 2006 (Wide) by Universal","May 9th, 2006 by Universal Home Entertainment, released as Nanny Mcphee","PG for mild thematic elements, some rude humor and brief language.",99 minutes,Nanny McPhee,vs. Curious GeorgeCreate your own comparison chart…,Secret Magic,Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,"Universal Pictures, StudioCanal, Metro-Goldwyn-Mayer Pictures, Working Title Films, Strange Angels Productions",United Kingdom,English,,"$47,279,279","$81,466,299","$128,745,578","$43,924,705","$43,924,705",
14,https://www.the-numbers.com/movie/Rang-De-Basanti,[],[],"$701,666 (31.9% of total gross)",3.13 (domestic box office/biggest weekend),7.5% (domestic box office/worldwide),"$5,300,000 (worldwide box office is 5.5 times production budget)","61 opening theaters/66 max. theaters, 6.4 weeks average run per theater","$3,076,764","January 27th, 2006 (Limited) by UTV Communications",,Not Rated,,,vs. 3 IdiotsCreate your own comparison chart…,Foreign Language,Original Screenplay,Drama,Live Action,Contemporary Fiction,,India,,,"$2,197,694","$27,000,000","$29,197,694",,,
15,https://www.the-numbers.com/movie/Roving-Mars,[],"[['Philip Glass', 'Composer']]","$412,337 (4.0% of total gross)",25.24 (domestic box office/biggest weekend),92.5% (domestic box office/worldwide),,"27 opening theaters/27 max. theaters, 76.2 weeks average run per theater","$14,084,625","January 27th, 2006 (IMAX) by Walt Disney",,G,,,Create your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,,,,,"$10,407,978","$841,000","$11,248,978",,,
16,https://www.the-numbers.com/movie/Something-New,[],"[['Sanaa Hamri', 'Director'], ['Kriss Turner', 'Screenwriter']]","$4,879,736 (42.5% of total gross)",2.35 (domestic box office/biggest weekend),99.9% (domestic box office/worldwide),,"1,265 opening theaters/1,266 max. theaters, 2.8 weeks average run per theater","$16,055,991","February 3rd, 2006 (Wide) by Focus Features","May 16th, 2006 by Universal Home Entertainment",PG-13 for sexual references,99 minutes,,Create your own comparison chart…,"Cross-Class Romance, Romantic Comedy, Interracial Romance, Romance, Woman in a Male Dominated Profession",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,United States,,,"$11,468,568","$15,101","$11,483,669","$4,810,001","$4,810,001",
17,https://www.the-numbers.com/movie/When-a-Stranger-Calls-(2006),"['Brian Geraghty', 'Katie Cassidy', 'Clark Gregg', 'Camilla Belle']","[['Simon West', 'Director'], ['Jake Wade Wall', 'Screenwriter'], ['Steve Feke', 'Screenwriter'], ['Fred Walton', 'Screenwriter'], ['John Davis', 'Producer'], ['Ken Lemberger', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Paddy Cullen', 'Executive Producer'], ['Peter Menzies', 'Director of Photography'], ['Jon Gary Steele', 'Production Designer'], ['Jeff Betancourt', 'Editor'], ['Marie-Sylvie Deveau', 'Costume Designer'], ['Jim Dooley', 'Composer'], ['Nancy Nayor', 'Casting Director']]","$21,607,203 (45.1% of total gross)",2.22 (domestic box office/biggest weekend),71.2% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 4.5 times production budget)","2,999 opening theaters/3,004 max. theaters, 4.1 weeks average run per theater","$67,004,291","February 3rd, 2006 (Wide) by Sony Pictures","May 16th, 2006 by Sony Pictures Home Entertainment, released as When a Stranger Calls (2006)","PG-13 for intense terror, violence and some language.",87 minutes,,vs. The Haunting of Molly HartleyCreate your own comparison chart…,"Babysitters, Psychological Horror",Remake,Horror,Live Action,Contemporary Fiction,"Screen Gems, Davis Entertainment",United States,English,,"$47,860,214","$19,355,221","$67,215,435","$13,936,079","$13,936,079",
18,https://www.the-numbers.com/movie/Curious-George,"['Will Ferrell', 'Drew Barrymore', 'David Cross', 'Eugene Levy', 'Joan Plowright', 'Dick Van Dyke']","[[""Matthew O'Callaghan"", 'Director'], ['Ken Kaufman', 'Screenwriter'], ['Ken Kaufman', 'Story Creator'], ['Mike Webb', 'Story Creator'], ['Margret Rey', 'Based on the Curious George books by:'], ['H.A. Rey', 'Based on the Curious George books by:'], ['Ron Howard', 'Producer'], ['David Kirschner', 'Producer'], ['Jon Shapiro', 'Producer'], ['Bonne Radford', 'Executive Producer'], ['Ken Tsumura', 'Executive Producer'], ['James Whitaker', 'Executive Producer'], ['David Bernardi', 'Executive Producer'], ['Yarrow Cheney', 'Production Designer'], ['Julie Rogers', 'Editor'], ['Heitor Pereira', 'Composer']]","$14,703,405 (25.1% of total gross)",3.99 (domestic box office/biggest weekend),82.5% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 1.4 times production budget)","2,566 opening theaters/2,609 max. theaters, 6.3 weeks average run per theater","$82,096,158","February 10th, 2006 (Wide) by Universal","September 26th, 2006 by Universal Home Entertainment",G,86 minutes,Curious George,vs. Ice Age: The MeltdownCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Hand Animation,Contemporary Fiction,"Universal Pictures, Imagine Entertainment",United States,English,,"$58,640,119","$12,412,485","$71,052,604","$48,327,230","$48,327,230",
19,https://www.the-numbers.com/movie/Final-Destination-3,"['Ryan Merriman', 'Mary Elizabeth Winstead']","[['James Wong', 'Director'], ['Richard Brener', 'Executive Producer']]","$19,173,094 (35.4% of total gross)",2.82 (domestic box office/biggest weekend),48.0% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 4.5 times production budget)","2,880 opening theaters/2,880 max. theaters, 4.7 weeks average run per theater","$75,737,267","February 10th, 2006 (Wide) by New Line","July 25th, 2006 by New Line Home Video","R for strong horror violence/gore, language and some nudity",92 minutes,Final Destination,vs. Final Destination 2Create your own comparison chart…,Slasher Horror,Original Screenplay,Horror,Live Action,Contemporary Fiction,"New Line Cinema, Hard Eight Pictures, Practical Pictures, Matinee Pictures",United States,English,,"$54,098,051","$58,700,000","$112,798,051","$18,881,052","$18,881,052",
20,https://www.the-numbers.com/movie/Firewall,"['Paul Bettany', 'Mary Lynn Rajskub', 'Robert Patrick', 'Robert Forster', 'Alan Arkin', 'Harrison Ford', 'Virginia Madsen']","[['Richard Loncraine', 'Director'], ['Joe Forte', 'Screenwriter'], ['Armyan Bernstein', 'Producer'], ['Jon Shestack', 'Producer'], ['Basil Iwanyk', 'Producer'], ['Brent O’Connor', 'Executive Producer'], ['Charlie Lyons', 'Executive Producer'], ['Dana Goldberg', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Tobin Armbrust', 'Co-Producer']]","$13,635,463 (28.0% of total gross)",3.58 (domestic box office/biggest weekend),58.9% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 1.7 times production budget)","2,840 opening theaters/2,840 max. theaters, 5.2 weeks average run per theater","$68,251,659","February 10th, 2006 (Wide) by Warner Bros.","June 6th, 2006 by Warner Home Video","PG-13 for some intense sequences of violence, and for some language",105 minutes,,vs. Hollywood HomicideCreate your own comparison chart…,"Kidnap, Heist, Revenge, Crime, Crime Thriller, No Honor Among Thieves",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Village Roadshow Productions, Beacon Pictures, Jon Shestack, Thunder Road Film, Warner Bros.",United States,English,,"$48,751,189","$34,000,000","$82,751,189","$21,402,719","$21,402,719",
21,https://www.the-numbers.com/movie/Neil-Young-Heart-of-Gold,[],"[['Jonathan Demme', 'Director']]","$53,908 (2.9% of total gross)",9.30 (domestic box office/biggest weekend),81.7% (domestic box office/worldwide),,"4 opening theaters/65 max. theaters, 11.0 weeks average run per theater","$2,559,292","February 10th, 2006 (Limited) by Paramount Vantage","June 13th, 2006 by Paramount Home Video, released as Neil Young - Heart of Gold",PG for some drug-related lyrics.,,,vs. Eight BelowCreate your own comparison chart…,,Based on Real Life Events,Concert/Performance,Live Action,Factual,,United States,,,"$1,828,069","$410,575","$2,238,644","$7,106,590","$7,106,590",
22,https://www.the-numbers.com/movie/Pink-Panther-The-(2006),[],"[['Shawn Levy', 'Director'], ['Christophe Beck', 'Composer']]","$20,220,412 (24.6% of total gross)",4.07 (domestic box office/biggest weekend),51.7% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.0 times production budget)","3,477 opening theaters/3,477 max. theaters, 5.8 weeks average run per theater","$115,117,062","February 10th, 2006 (Wide) by Sony Pictures","June 13th, 2006 by Sony Pictures Home Entertainment, released as Pink Panther, The (2006)",PG for occasional crude and suggestive humor and language.,93 minutes,Pink Panther,vs. Year OneCreate your own comparison chart…,Heist,Based on Movie,Adventure,Live Action,Historical Fiction,,United States,English,,"$82,226,474","$76,700,000","$158,926,474","$23,263,461","$23,263,461",
23,https://www.the-numbers.com/movie/Date-Movie,"['Adam Campbell', 'Jennifer Coolidge', 'Tony Cox', 'Fred Willard', 'Eddie Griffin', 'Alyson Hannigan']","[['Jason Friedberg', 'Director']]","$19,076,261 (39.3% of total gross)",2.54 (domestic box office/biggest weekend),57.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 4.3 times production budget)","2,896 opening theaters/2,898 max. theaters, 4.5 weeks average run per theater","$67,967,792","February 17th, 2006 (Wide) by 20th Century Fox","May 30th, 2006 by Fox Home Entertainment","PG-13 for continuous crude and sexual humor, including language",82 minutes,,vs. Scary Movie VCreate your own comparison chart…,"Spoof, Fat Suit, Farcical / Slapstick Comedy, Romance",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises, New Regency",United States,English,,"$48,548,426","$36,597,739","$85,146,165","$19,465,552","$19,465,552",
24,https://www.the-numbers.com/movie/Eight-Below,"['Bruce Greenwood', 'Moon Bloodgood', 'Jason Biggs', 'Paul Walker']","[['Frank Marshall', 'Director'], ['David Digilio', 'Screenwriter'], ['David Hoberman', 'Producer'], ['Patrick Crowley', 'Producer'], ['Todd Lieberman', 'Executive Producer'], ['Masaru Kakutani', 'Executive Producer'], ['Frank Marshall', 'Executive Producer'], ['Christine Iso', 'Executive Producer'], ['Roy Lee', 'Executive Producer'], ['Gary Barber', 'Executive Producer'], ['Roger Birnbaum', 'Executive Producer'], ['Don Burgess', 'Director of Photography'], ['John Willett', 'Production Designer'], ['Christopher Rouse', 'Editor'], ['Mark Isham', 'Composer'], ['Jori Woodman', 'Composer'], ['Jori Woodman', 'Costume Designer'], ['Deborah Aquila', 'Casting'], ['Tricia Wood', 'Casting'], ['Coreen Mayrs', 'Canadian Casting by'], ['Heike Brandstatter', 'Canadian Casting by'], ['Fitch Cady', 'Production Manager'], ['Patrick Crowley', 'Unit Production Manager'], ['Luc Etienne', 'First Assistant Director'], ['Tracey Poirier', 'Second Assistant Director'], ['Mitchell Amundsen', 'Second Unit Director'], ['Mitchell Amundsen', 'Director of Photography']]","$20,188,176 (24.7% of total gross)",4.04 (domestic box office/biggest weekend),67.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.0 times production budget)","3,066 opening theaters/3,122 max. theaters, 6.6 weeks average run per theater","$114,257,586","February 17th, 2006 (Wide) by Walt Disney","June 20th, 2006 by Walt Disney Home Entertainment",PG for some peril and brief mild language.,120 minutes,,vs. KicksCreate your own comparison chart…,"Animal Lead, Marooned, Rescue",Remake,Adventure,Live Action,Contemporary Fiction,"Walt Disney Pictures, Spyglass Entertainment, Mandeville Films",United States,English,,"$81,612,565","$38,843,429","$120,455,994","$107,464,521","$107,464,521",
25,https://www.the-numbers.com/movie/Freedomland,"['Edie Falco', 'Ron Eldard', 'William Forsythe', 'Aunjanue Ellis', 'Anthony Mackie', 'Samuel L. Jackson', 'Julianne Moore']","[['Joe Roth', 'Director'], ['Scott Rudin', 'Producer'], ['Richard Price', 'Screenwriter'], ['Richard Price', 'Story Creator'], ['Charles Newirth', 'Executive Producer'], ['Anastas Michos', 'Director of Photography'], ['David Wasco', 'Production Designer'], ['Nick Moore', 'Editor'], ['Ann Roth', 'Costume Designer'], ['James Newton Howard', 'Composer'], ['Margery Simkin', 'Casting Director']]","$5,833,562 (46.6% of total gross)",2.14 (domestic box office/biggest weekend),85.4% (domestic box office/worldwide),,"2,361 opening theaters/2,361 max. theaters, 2.5 weeks average run per theater","$17,518,038","February 17th, 2006 (Wide) by Sony Pictures","May 30th, 2006 by Sony Pictures Home Entertainment",R for language and some violent content,113 minutes,,vs. Snakes on a PlaneCreate your own comparison chart…,"Surprise Twist, Crime Drama, Missing Child, Death of a Son or Daughter, Accidental Death, Covering Up an Accidental Death, African Americans, Bigotry, Police Detective",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Revolution Studios, Scott Rudin Productions",United States,English,,"$12,512,886","$2,138,330","$14,651,216","$7,695,141","$7,695,141",
26,https://www.the-numbers.com/movie/Nochnoy-dozor,[],"[['Timur Bekmambetov', 'Director']]","$86,985 (5.8% of total gross)",4.17 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),"$4,200,000 (worldwide box office is 8.1 times production budget)","3 opening theaters/158 max. theaters, 3.2 weeks average run per theater","$2,103,057","February 17th, 2006 (Limited) by Fox Searchlight, released as Night Watch","June 20th, 2006 by Fox Home Entertainment, released as Night Watch",Not Rated,114 minutes,Night Watch,vs. Attack the BlockCreate your own comparison chart…,"Foreign Language, Monster, Vampire, Secret Magic, Good vs. Evil",Based on Fiction Book/Short Story,Action,Live Action,Fantasy,,Russian Federation,,,"$1,502,188","$32,411,354","$33,913,542","$7,772,684","$7,772,684",
27,https://www.the-numbers.com/movie/Sophie-Scholl-Die-letzten-Tage,[],[],"$17,310 (2.5% of total gross)",16.43 (domestic box office/biggest weekend),4.9% (domestic box office/worldwide),,"1 opening theaters/28 max. theaters, 11.0 weeks average run per theater","$952,460","February 17th, 2006 (Limited) by Zeitgeist, released as Sophie Scholl",,Not Rated,,,Create your own comparison chart…,"World War II, War",Based on Real Life Events,Drama,Live Action,Dramatization,,Germany,German,,"$680,331","$13,206,868","$13,887,199",,,
28,https://www.the-numbers.com/movie/Doogal,[],[],"$3,605,899 (47.6% of total gross)",2.10 (domestic box office/biggest weekend),27.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.4 times production budget)","2,318 opening theaters/2,319 max. theaters, 2.6 weeks average run per theater","$10,610,515","February 24th, 2006 (Wide) by Weinstein Co.","May 16th, 2006 by Weinstein Co./Genius",G,83 minutes,,vs. Norm of the NorthCreate your own comparison chart…,,Based on TV,Adventure,Digital Animation,Kids Fiction,"Weinstein Company, Pathe Pictures, UK Film Council, Pathe Renn Productions, Pricel, France 2 Cinema, Canal Plus, Les Films Action, Bolex Brothers, SPZ Entertainment","France, United Kingdom","English, French",,"$7,578,946","$20,479,706","$28,058,652","$160,167","$160,167",
29,https://www.the-numbers.com/movie/Running-Scared-(2006),[],"[['Wayne Kramer', 'Director'], ['Wayne Kramer', 'Screenwriter'], ['Mark Isham', 'Composer']]","$3,381,974 (49.3% of total gross)",2.03 (domestic box office/biggest weekend),70.5% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 0.6 times production budget)","1,611 opening theaters/1,611 max. theaters, 2.2 weeks average run per theater","$9,597,184","February 24th, 2006 (Wide) by New Line",,"R for pervasive strong brutal violence and language, sexuality and drug content.",122 minutes,,vs. Lethal WeaponCreate your own comparison chart…,"Organized Crime, Film Noir, Action Thriller, Mafia, Corrupt Cops, Fugitive / On the Run",Original Screenplay,Action,Live Action,Contemporary Fiction,,United States,,,"$6,855,137","$2,873,951","$9,729,088",,,
30,https://www.the-numbers.com/movie/Tsotsi,[],"[['Gavin Hood', 'Director']]","$76,324 (2.6% of total gross)",9.69 (domestic box office/biggest weekend),25.2% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 3.8 times production budget)","6 opening theaters/122 max. theaters, 9.0 weeks average run per theater","$4,077,642","February 24th, 2006 (Limited) by Miramax","July 18th, 2006 by Miramax Video",R for language and some strong violent content.,,,vs. Maria Full of GraceCreate your own comparison chart…,"Foreign Language, Hood Film",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Miramax Films, The UK Film & TV Production Company PLC, The Industrial Development Corporation of South Africa, The National Film and Video Foundation of SA, Moviworld","South Africa, United Kingdom",,,"$2,912,606","$8,624,933","$11,537,539",,,
31,https://www.the-numbers.com/movie/Tyler-Perrys-Madeas-Family-Reunion,[],"[['Tyler Perry', 'Director']]","$30,030,661 (47.5% of total gross)",2.11 (domestic box office/biggest weekend),99.9% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 6.3 times production budget)","2,194 opening theaters/2,194 max. theaters, 4.3 weeks average run per theater","$88,561,109","February 24th, 2006 (Wide) by Lionsgate","June 27th, 2006 by Lionsgate Home Entertainment","PG-13 for mature thematic material, domestic violence, sex and drug references.",,Madea,vs. The Man with the Iron FistsCreate your own comparison chart…,"Cross-Dressing, Same Actor, Multiple Roles, African Americans, Dysfunctional Family, Sex Crimes, Family Comedy",Based on Play,Comedy,Live Action,Contemporary Fiction,,United States,,,"$63,257,940","$62,581","$63,320,521","$29,212,406","$29,212,406",
32,https://www.the-numbers.com/movie/16-Blocks,"['David Morse', 'Bruce Willis', 'Mos Def']","[['Richard Donner', 'Director'], ['Richard Wenk', 'Screenwriter'], ['Avi Lerner', 'Producer'], ['Randall Emmett', 'Producer'], ['John Thompson', 'Producer'], ['Arnold Rifkin', 'Producer'], ['Jim Van Wyck', 'Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['George Furla', 'Executive Producer'], ['Andreas Thiesmeyer', 'Executive Producer'], ['Josef Lautenschlager', 'Executive Producer'], ['Glen MacPherson', 'Director of Photography'], ['Arv Greywal', 'Production Designer'], ['Vicki Graef', 'Costume Designer'], ['Robin Cook', 'Casting Director']]","$11,855,260 (32.1% of total gross)",3.11 (domestic box office/biggest weekend),56.2% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 1.5 times production budget)","2,706 opening theaters/2,706 max. theaters, 4.6 weeks average run per theater","$58,863,230","March 3rd, 2006 (Wide) by Warner Bros.","June 13th, 2006 by Warner Home Video","PG-13 for violence, intense sequences of action, and some strong language",105 minutes,,vs. HostageCreate your own comparison chart…,"Corrupt Cops, Action Thriller, Fugitive / On the Run, Framed",Original Screenplay,Action,Live Action,Contemporary Fiction,Millennium Films,United States,English,,"$36,895,141","$28,700,000","$65,595,141","$17,845,231","$17,845,231",
