,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
20,https://www.the-numbers.com/movie/Gnomeo-and-Juliet,[],"[['Kelly Asbury', 'Director'], ['Baker Bloodworth', 'Producer'], ['Steve Hamilton Shaw', 'Producer'], ['David Furnish', 'Producer'], ['Elton John', 'Executive Producer'], ['Igor Khait', 'Co-Producer'], ['Rob Sprackling', 'Story Creator'], ['John R. Smith', 'Story Creator'], ['Andy Riley', 'Story Creator'], ['Kevin Cecil', 'Story Creator'], ['Kelly Asbury', 'Story Creator'], ['Steve Hamilton Shaw', 'Story Creator'], ['Andy Riley', 'Screenwriter'], ['Kevin Cecil', 'Screenwriter'], ['Mark Burton', 'Screenwriter'], ['Emily Cook', 'Screenwriter'], ['Kathy Greenburg', 'Screenwriter'], ['Steve Hamilton Shaw', 'Screenwriter'], ['Kelly Asbury', 'Screenwriter'], ['Rob Sprackling', 'Screenwriter'], ['John R. Smith', 'Screenwriter'], ['Elton John', 'Song Writer'], ['Bernie Taupin', 'Song Writer'], ['James Newton Howard', 'Composer'], ['Chris Bacon', 'Composer'], ['Catherine Apple', 'Editor'], ['Karen DeJong', 'Production Designer'], ['Karen DeJong', 'Art Director'], ['David Stoten', 'Story Supervisor'], ['Kara Lord Piersimoni', 'Associate Producer'], ['Gary Dunn', 'Character Designer']]","$25,356,909 (25.4% of total gross)",3.94 (domestic box office/biggest weekend),51.6% (domestic box office/worldwide),"$36,000,000 (worldwide box office is 5.4 times production budget)","2,994 opening theaters/3,037 max. theaters, 6.8 weeks average run per theater","$131,735,448","February 11th, 2011 (Wide) by Walt Disney","May 24th, 2011 by Walt Disney Home Entertainment, released as Gnomeo & Juliet","G(Rating bulletin 2141, 10/6/2010)",84 minutes,vs. Sausage PartyCreate your own comparison chart…,"3-D, Romance, Modern Adaptation, Dysfunctional Family, Living Toys, 3-D - Shot in 3-D",Based on Play,Comedy,Digital Animation,Fantasy,"Touchstone Pictures, Rocket Pictures, Focus Features","United Kingdom, United States",English,Gnomeo and Juliet,,"$99,967,670","$93,770,307","$193,737,977","$24,612,944","$8,719,569","$33,332,513"
21,https://www.the-numbers.com/movie/Just-Go-With-It-(2011),"['Brooklyn Decker', 'Nick Swardson', 'Bailee Madison', 'Griffin Gluck', 'Nicole Kidman', 'Dave Matthews', 'Adam Sandler', 'Jennifer Aniston']","[['Dennis Dugan', 'Director'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Heather Parry', 'Producer'], ['Barry Bernardi', 'Executive Producer'], ['Tim Herlihy', 'Executive Producer'], ['Allen Covert', 'Executive Producer'], ['Steve Koren', 'Executive Producer'], ['Kevin Grady', 'Co-Producer'], ['Allan Loeb', 'Screenwriter'], ['Timothy Dowling', 'Screenwriter'], ['I.A.L. Diamond', 'Story Creator'], ['Abe Burrows', 'Story Creator'], ['Pierre Barillet', 'Story Creator'], ['Jean-Pierre Gredy', 'Story Creator']]","$30,514,732 (29.6% of total gross)",3.38 (domestic box office/biggest weekend),47.9% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.7 times production budget)","3,548 opening theaters/3,548 max. theaters, 5.8 weeks average run per theater","$135,768,438","February 11th, 2011 (Wide) by Sony Pictures","June 7th, 2011 by Sony Pictures Home Entertainment","PG-13 for frequent crude and sexual content, partial nudity, brief drug references and language.(Rating bulletin 2154, 1/12/2011)",115 minutes,vs. The WaterboyCreate your own comparison chart…,"Romance, Relationships Gone Wrong, Unexpected Families, Family Vacations, Gratuitous Cameos",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Happy Madison",United States,English,,,"$103,028,109","$111,946,844","$214,974,953","$19,421,161","$4,636,473","$24,057,634"
22,https://www.the-numbers.com/movie/Justin-Bieber-Never-Say-Never,[],"[['Jon M. Chu', 'Director'], ['Scooter Braun', 'Producer'], ['Justin Bieber', 'Producer'], ['Antonio ""L.A"" Reid', 'Producer'], ['Usher', 'Producer'], ['Dan Cutforth', 'Producer'], ['Jane Lipsitz', 'Producer'], ['David Nicksay', 'Executive Producer'], ['Randy Phillips', 'Executive Producer'], ['Doug Merrifield', 'Executive Producer'], ['Reed Smoot', 'Cinematographer'], ['Avi Youabian', 'Editor'], ['Jay Cassidy', 'Editor'], ['Jillian Moul', 'Editor'], ['Deborah Lurie', 'Composer']]","$29,514,054 (40.4% of total gross)",2.47 (domestic box office/biggest weekend),73.7% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 7.6 times production budget)","3,105 opening theaters/3,118 max. theaters, 4.4 weeks average run per theater","$96,216,316","February 9th, 2011 (Special Engagement) by Paramount PicturesFebruary 11th, 2011 (Wide) by Paramount Pictures, released as Justin Bieber:  Never Say Never (2D & 3D)
","May 13th, 2011 by Paramount Home Video","G(Rating bulletin 2156, 1/26/2011)",105 minutes,vs. One Direction: This is UsCreate your own comparison chart…,"Gratuitous Cameos, 3-D, Musicians, Non-Chronological, Voiceover/Narration, 3-D - Shot in 3-D",Based on Real Life Events,Concert/Performance,Live Action,Factual,"Scooter Braun Films, L.A. Reid Media, AEG Live",United States,English,,,"$73,013,910","$26,020,215","$99,034,125","$25,381,687","$3,257,986","$28,639,673"
23,https://www.the-numbers.com/movie/Patiala-House,[],[],"$347,261 (53.9% of total gross)",1.85 (domestic box office/biggest weekend),11.2% (domestic box office/worldwide),,"80 opening theaters/80 max. theaters, 2.1 weeks average run per theater","$848,655","February 11th, 2011 (Limited) by Tachyon",,Not Rated,147 minutes,Create your own comparison chart…,"Bigotry, Bollywood, Foreign Language, Dysfunctional Family, Miscellaneous Sports, Inspired by a True Story, Cricket",Original Screenplay,Drama,Live Action,Contemporary Fiction,,India,Hindi,,,"$644,010","$5,096,495","$5,740,505",,,
24,https://www.the-numbers.com/movie/Manchoo-(S-Korea),[],[],,,,,,,,,Not Rated,115 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,"China, Hong Kong, Republic of Korea, United States","English, Korean, Mandarin",,"February 17th, 2011 (Wide) (South Korea)
",n/a,"$5,324,500","$5,324,500",,,
25,https://www.the-numbers.com/movie/Big-Mommas-Like-Father-Like-Son,"['Jessica Lucas', 'Portia Doubleday', 'Tony Curran', 'Anna Ortiz', 'Sherri Shepherd', 'Michelle Ang', 'Emily Rios', 'Henri Lubatti', 'Lorenzo Pisoni', 'Max Casella', 'Martin Lawrence', 'Brandon T. Jackson']","[['John Whitesell', 'Director'], ['David T. Friendly', 'Producer'], ['Michael Green', 'Producer'], ['Arnon Milchan', 'Executive Producer'], ['Martin Lawrence', 'Executive Producer'], ['Jeff Kwatinetz', 'Executive Producer'], ['Jeremiah Samuels', 'Executive Producer'], ['Matthew Fogel', 'Screenwriter'], ['Don Rhymer', 'Story Creator'], ['Matthew Fogel', 'Story Creator'], ['Darryl Quarles', 'Character Creator'], ['Anthony B. Richmond', 'Cinematographer'], ['Priscilla Nedd Friendly', 'Editor'], ['Meghan Rogers', 'Production Designer'], ['David Newman', 'Composer']]","$16,300,803 (43.0% of total gross)",2.33 (domestic box office/biggest weekend),46.1% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 2.6 times production budget)","2,821 opening theaters/2,821 max. theaters, 3.5 weeks average run per theater","$49,964,198","February 18th, 2011 (Wide) by 20th Century Fox","June 14th, 2011 by Fox Home Entertainment, released as Big Momma's: Like Father, Like Son","PG-13 for some sexual humor and brief violence.(Rating bulletin 2143, 10/20/2010)",107 minutes,vs. Analyze ThatCreate your own comparison chart…,"Fat Suit, Cross-Dressing, Undercover, New Guy/Girl in School, College, Romance, African Americans, Coming of Age, Musicians, Letting Go, Dysfunctional Family, Rescue, Action Comedy, Delayed Sequel",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises, New Regency, Friendly Films, Runteldat Entertainment, Collective    ",United States,English,Big Momma's House,,"$37,915,414","$44,417,036","$82,332,450","$4,694,277","$752,172","$5,446,449"
26,https://www.the-numbers.com/movie/I-am-Number-Four,['Alex Pettyfer'],"[['D.J. Caruso', 'Director'], ['Michael Gough', 'Screenwriter'], ['Miles Millar', 'Screenwriter'], ['Marti Noxon', 'Screenwriter'], ['Pittacus Lore', 'Story Creator'], ['David Valdes', 'Executive Producer'], ['Chris Bender', 'Executive Producer'], ['J.C. Spink', 'Executive Producer'], ['Langley Perer', 'Co-Executive Producer'], ['Matthew Cohan', 'Co-Executive Producer'], ['Guillermo Navarro', 'Cinematographer'], ['Tom Southwell', 'Production Designer'], ['Jim Page', 'Editor'], ['Vince Filippone', 'Editor'], ['Marie-Sylvie Deveau', 'Costume Designer'], ['Trevor Rabin', 'Composer']]","$19,449,893 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),37.7% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 2.9 times production budget)","3,154 opening theaters/3,156 max. theaters, 4.4 weeks average run per theater","$72,610,278","February 18th, 2011 (Wide) by Walt DisneyFebruary 18th, 2011 (IMAX) by Walt Disney","May 24th, 2011 by Dreamworks Video, released as I Am Number Four","PG-13 for intense sequences of violence and action, and for language.(Rating bulletin 2151, 12/15/2010)PG-13 for intense sequences of violence and action, and for brief language.(Rating bulletin 2152, 12/22/2010)",114 minutes,vs. Aliens in the AtticCreate your own comparison chart…,"Friendly Alien on Earth, Alien Invasion, New Guy/Girl in School, Romance, Visual Effects, Secret Identity, Prologue, Voiceover/Narration, Coming of Age, Bullies, IMAX: DMR",Based on Fiction Book/Short Story,Adventure,Live Action,Science Fiction,"Reliance BIG Entertainment, Bay Films, DreamWorks Pictures",United States,English,,"March 11th, 2011 (Wide) (Central America)
","$55,100,437","$91,094,722","$146,195,159","$14,672,033","$6,278,481","$20,950,514"
27,https://www.the-numbers.com/movie/Unknown-(2011),"['Diane Kruger', 'January Jones', 'Aidan Quinn', 'Bruno Ganz', 'Frank Langella', 'Liam Neeson']","[['Jaume Collet-Serra', 'Director'], ['Oliver Butcher', 'Screenwriter'], ['Stephen Cornwell', 'Screenwriter'], ['Didier van Cauwelaert', 'Story Creator'], ['Joel Silver', 'Producer'], ['Leonard Goldberg', 'Producer'], ['Andrew Rona', 'Producer'], ['Susan Downey', 'Executive Producer'], ['Steve Richards', 'Executive Producer'], ['Sarah Meyer', 'Executive Producer'], ['Peter McAleese', 'Executive Producer'], ['Flavio Labiano', 'Cinematographer'], ['Richard Bridgland', 'Production Designer'], ['Tim Alverson', 'Editor'], ['John Ottman', 'Composer'], ['Alexander Rudd', 'Composer'], ['Ruth Myers', 'Costume Designer']]","$21,856,389 (34.3% of total gross)",2.91 (domestic box office/biggest weekend),46.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.4 times production budget)","3,043 opening theaters/3,043 max. theaters, 4.8 weeks average run per theater","$83,924,702","February 18th, 2011 (Wide) by Warner Bros.","June 21st, 2011 by Warner Home Video","PG-13 for some intense sequences of violence and action, and brief sexual content.(Rating bulletin 2150, 12/8/2010)",108 minutes,vs. The CommuterCreate your own comparison chart…,"Faulty Memory, Mistaken Identity, Surprise Twist, Terrorism, Crime Thriller, Shadowy Organization, Assassination",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Warner Bros., Dark Castle Entertainment","Germany, United Kingdom, United States",English,,,"$63,686,397","$72,436,686","$136,123,083","$11,196,451","$4,731,417","$15,927,868"
28,https://www.the-numbers.com/movie/Arthur-et-la-vengeance-de-Maltazard,[],[],,4.61 (domestic box office/biggest weekend),0.7% (domestic box office/worldwide),,,"$457,449","February 25th, 2011 (Limited) by Alliance Atlantis (Canada)
",,"PG for some mild peril(Rating bulletin 2155, 1/19/2011)",93 minutes,vs. Arthur et les MinimoysCreate your own comparison chart…,"Cliffhanger Ending, Foreign Language",Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,,France,English,Arthur and the Minimoys,"February 25th, 2011 (Limited) (Canada)
","$347,136","$48,648,356","$48,995,492",,,
29,https://www.the-numbers.com/movie/Des-Hommes-et-Des-Dieux,"['Olivier Rabourdin', 'Philippe Laudenbach', 'Jacques Herlin', 'Loic Pichon', 'Xavier Maly', 'Jean-Marie Frin', 'Abdelhafid Metalsi', 'Sabrina Ouazani', 'Abdallah Moundy', 'Olivier Perrier', 'Farid Larbi', 'Adel Bencherif', 'Lambert Wilson', 'Michael Lonsdale']","[['Pascal Caucheteux', 'Producer'], ['Etienne Comar', 'Producer'], ['Martine Cassinelli', 'Executive Producer'], ['Frantz Richard', 'Executive Producer'], ['Xavier Beauvois', 'Director'], ['Xavier Beauvois', 'Screenwriter'], ['Etienne Comar', 'Screenwriter']]","$308,895 (7.8% of total gross)",11.89 (domestic box office/biggest weekend),8.5% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 9.3 times production budget)","33 opening theaters/120 max. theaters, 9.7 weeks average run per theater","$5,211,352","February 25th, 2011 (Limited) by Sony Pictures Classics, released as Of Gods and Men (NY and LA)
","July 5th, 2011 by Sony Pictures Home Entertainment, released as Of Gods and Men","R for a scene of graphic violence.(Rating bulletin 2140, 9/29/2010)PG-13 for a momentary scene of startling wartime violence, some disturbing images and brief language.(Rating bulletin 2154, 1/12/2011)",122 minutes,vs. Bottle ShockCreate your own comparison chart…,"Religious, War, Medical and Hospitals, Political, Foreign Language",Based on Real Life Events,Drama,Live Action,Dramatization,"Why Not Productions, Armada Films, France 3 Cinema, Cinemage 4, Cofinova 6, Soficinema 6, France Television, Canal Plus, Cinecinema, Centre National de la Cinematographie",France,"Arabic, French",,,"$3,954,651","$42,308,874","$46,263,525",,"$2,456,692","$2,456,692"
30,https://www.the-numbers.com/movie/Drive-Angry,"['William Fichtner', 'Billy Burke', 'Charlotte Ross', 'Christa Campbell', 'Tom Atkins', 'Katy Mixon', 'Jack McGee', 'Todd Farmer', 'Nicolas Cage', 'Amber Heard']","[['Michael De Luca', 'Producer'], ['Rene Besson', 'Producer'], ['Adam Fields', 'Producer'], ['Avi Lerner', 'Executive Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Joe Gatta', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['John Thompson', 'Executive Producer'], ['Ed Cathell III', 'Co-Producer'], ['Zach Schiff-Abrams', 'Co-Producer'], ['Josh Bratman', 'Co-Producer'], ['Patrick Lussier', 'Director'], ['Todd Farmer', 'Screenwriter'], ['Patrick Lussier', 'Screenwriter']]","$5,187,625 (48.4% of total gross)",2.07 (domestic box office/biggest weekend),26.1% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.8 times production budget)","2,290 opening theaters/2,290 max. theaters, 2.4 weeks average run per theater","$14,127,961","February 25th, 2011 (Wide) by Summit Entertainment","May 31st, 2011 by Summit Home Video","R for strong brutal violence throughout, grisly images, some graphic sexual content, nudity and pervasive language.(Rating bulletin 2147, 11/17/2010)",104 minutes,vs. Cirque du Freak: The Vampire's AssistantCreate your own comparison chart…,"3-D, Heaven and Hell, Occult, Demons, Revenge, Rescue, Car Chase, Hitmen, Prologue, Voiceover/Narration, Visual Effects, Relationships Gone Wrong, Boss From Hell, Non-Chronological, Grindhouse, Action Comedy",Original Screenplay,Action,Live Action,Fantasy,"Summit Entertainment, Millennium Films, Michael De Luca Productions, Nu Image, Saturn Films",United States,English,,,"$10,721,033","$30,321,550","$41,042,583","$5,741,744","$4,021,534","$9,763,278"
31,https://www.the-numbers.com/movie/Hall-Pass,"['Jenna Fischer', 'Christina Applegate', 'Nicky Whelan', 'Richard Jenkins', 'Joy Behar', 'Owen Wilson', 'Jason Sudeikis', 'Stephen Merchant']","[['Bradley Thomas', 'Producer'], ['Charles B. Wessler', 'Producer'], ['Peter Farrelly', 'Producer'], ['Bobby Farrelly', 'Producer'], ['Toby Emmerich', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Merideth Finn', 'Executive Producer'], ['Mark S. Fischer', 'Executive Producer'], ['Mark Charpentier', 'Co-Producer'], ['Kris Meyer', 'Co-Producer'], ['John Rickard', 'Co-Producer'], ['J.B. Rogers', 'Co-Producer'], ['Peter Farrelly', 'Director'], ['Bobby Farrelly', 'Director'], ['Pete Jones', 'Screenwriter'], ['Kevin Barnett', 'Screenwriter'], ['Peter Farrelly', 'Screenwriter'], ['Bobby Farrelly', 'Screenwriter'], ['Pete Jones', 'Story Creator']]","$13,535,374 (30.0% of total gross)",3.33 (domestic box office/biggest weekend),51.7% (domestic box office/worldwide),"$68,000,000 (worldwide box office is 1.3 times production budget)","2,950 opening theaters/2,950 max. theaters, 4.5 weeks average run per theater","$59,380,160","February 25th, 2011 (Wide) by Warner Bros.","June 14th, 2011 by Warner Home Video","R for crude and sexual humor throughout, language, some graphic nudity and drug use.(Rating bulletin 2159, 2/16/2011)R for crude and sexual humor throughout, language, some graphic nudity and drug use.(Rating bulletin 2169, 4/27/2011)",106 minutes,vs. Up the CreekCreate your own comparison chart…,"Relationships Gone Wrong, Relationship Advice, Buddy Comedy, Mid-Life Crisis, Infidelity, Car Accident",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"New Line Cinema, Conundrum Entertainment",United States,English,,,"$45,060,734","$42,112,741","$87,173,475","$8,475,514","$4,431,231","$12,906,745"
32,https://www.the-numbers.com/movie/Pina-(Germany),[],"[['Wim Wenders', 'Screenwriter'], ['Wim Wenders', 'Director'], ['Wim Wenders', 'Producer'], ['Gian-Piero Ringel', 'Producer'], ['Peter Pabst', 'Art Director'], ['Marion Cito', 'Costume Designer'], ['Helene Louvart', 'Cinematographer'], ['Erwin M. Schmidt', '3D Producer'], ['Toni Froschhammer', 'Editor'], ['Thom Hanreich', 'Composer']]","$68,012 (1.9% of total gross)",11.83 (domestic box office/biggest weekend),14.4% (domestic box office/worldwide),,"3 opening theaters/83 max. theaters, 7.8 weeks average run per theater","$4,621,701","December 23rd, 2011 (Oscar Qualifying Run) by IFC FilmsJanuary 20th, 2012 (Limited) by IFC Films",,"PG for some sensuality/partial nudity and smoking.(Rating bulletin 2197, 11/9/2011)",103 minutes,vs. TangledCreate your own comparison chart…,"Dancing, 3-D, Segments, Performing Arts",Based on Real Life Events,Documentary,Live Action,Factual,"HanWay Films, Neue Road","France, Germany",German,,"February 25th, 2011 (Wide) (Germany)
May 13th, 2011 (Wide) (Portugal)
September 30th, 2011 (Wide) (Spain)
March 23rd, 2012 (Wide) (Brazil)
April 27th, 2012 (Wide) (Mexico)
... Show all releases
","$3,520,458","$20,940,300","$24,460,758",,,
