,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Languages:,Production/Financing Companies:,Production Countries:,Franchise:,International Releases:,Domestic Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales
24,https://www.the-numbers.com/movie/Amazing-Grace-(2007),"['Ioan Gruffudd', 'Romola Garai', 'Ciaran Hinds', 'Rufus Sewell', ""Youssou N'Dour"", 'Michael Gambon', 'Albert Finney']","[['Michael Apted', 'Director'], ['Steven Knight', 'Screenwriter'], ['Patricia Heaton', 'Producer'], ['David Hunt', 'Producer'], ['Terrence Malick', 'Producer'], ['Edward R. Pressman', 'Producer'], ['Ken Wales', 'Producer'], ['Rick Shaine', 'Editor'], ['David Arnold', 'Composer'], ['Remi Adefarasin', 'Director of Photography']]","$4,054,542 (19.1% of total gross)",5.23 (domestic box office/biggest weekend),65.9% (domestic box office/worldwide),,"791 opening theaters/1,162 max. theaters, 6.2 weeks average run per theater","$32,223,338","February 23rd, 2007 (Wide) by Samuel Goldwyn Films","November 13th, 2007 by Fox Home Entertainment","PG for thematic material involving slavery, and some mild language.",118 minutes,vs. Casino RoyaleCreate your own comparison chart…,"1700s, Biographical Drama, Biography, Religious, Non-Chronological, Arranged Marriage, Slavery, 1800s",Based on Real Life Events,Drama,Live Action,Dramatization,English,"Samuel Goldwyn Films, Roadside Attractions, Bristol Bay Productions, Sunflower Productions","United Kingdom, United States",,,"$21,214,987","$25,676,875","$25,676,875","$10,968,723","$32,183,710",
25,https://www.the-numbers.com/movie/Astronaut-Farmer-The,[],"[['Michael Polish', 'Director'], ['Michael Polish', 'Screenwriter'], ['Mark Polish', 'Screenwriter'], ['Mark Polish', 'Producer'], ['Paula Weinstein', 'Producer'], ['Len Amato', 'Producer'], ['Michael Polish', 'Producer'], ['Geyer Kosinski', 'Executive Producer']]","$4,454,319 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),98.8% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.9 times production budget)","2,155 opening theaters/2,155 max. theaters, 3.3 weeks average run per theater","$14,666,186","February 23rd, 2007 (Wide) by Warner Bros.","July 10th, 2007 by Warner Home Video, released as Astronaut Farmer, The","PG for thematic material, peril and language",104 minutes,vs. This ChristmasCreate your own comparison chart…,"Bank Foreclosure, Space Program, Life Drama, Money Troubles, Mid-Life Crisis, Dysfunctional Family, Life on a Farm, Suicide, Adult Child Dealing with the Death of a Parent",Original Screenplay,Drama,Live Action,Contemporary Fiction,"English, Spanish",,,,,"$11,003,643","$14,423,478","$14,423,478","$137,570","$11,141,213",
26,https://www.the-numbers.com/movie/Number-23-The,"['Virginia Madsen', 'Logan Lerman', 'Danny Huston', 'Jim Carrey']","[['Joel Schumacher', 'Director'], ['Fernley Phillips', 'Screenwriter'], ['Beau Flynn', 'Producer'], ['Tripp Vinson', 'Producer'], ['Toby Emmerich', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Keith Goldberg', 'Executive Producer'], ['Brooklyn Weaver', 'Executive Producer'], ['Mike Drake', 'Executive Producer'], ['Eli Richbourg', 'Executive Producer'], ['Matthew Libatique', 'Director of Photography'], ['Andrew Laws', 'Production Designer'], ['Mark Stevens', 'Editor'], ['Daniel Orlandi', 'Costume Designer'], ['Harry Gregson-Williams', 'Composer'], ['Mali Finn', 'Casting Director'], ['Fernley Phillips', 'Co-Producer']]","$14,602,867 (41.5% of total gross)",2.41 (domestic box office/biggest weekend),45.4% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 2.4 times production budget)","2,759 opening theaters/2,759 max. theaters, 3.9 weeks average run per theater","$46,907,163","February 23rd, 2007 (Wide) by New Line","July 24th, 2007 by New Line Home Video, released as Number 23, The","R for violence, disturbing images, sexuality and language",95 minutes,vs. The Truman ShowCreate your own comparison chart…,"Film Noir, Crime Thriller, Crime, Suicide, Nightmare, Young Child Dealing with the Death of a Parent, Mental Illness, Surprise Twist, Writing and Writers",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,English,"Contrafilm, Firm Films",United States,,,"$35,193,167","$28,448,422","$28,448,422","$42,400,000","$77,593,167",
27,https://www.the-numbers.com/movie/Reno-911-Miami,[],[],"$10,273,477 (50.5% of total gross)",1.98 (domestic box office/biggest weekend),93.1% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 2.2 times production budget)","2,702 opening theaters/2,702 max. theaters, 2.9 weeks average run per theater","$27,113,022","February 23rd, 2007 (Wide) by 20th Century Fox","June 19th, 2007 by Fox Home Entertainment, released as Reno 911! - Miami","R for sexual content, nudity, crude humor, language and drug use.",80 minutes,vs. PromCreate your own comparison chart…,"Gratuitous Cameos, Terrorism, Farcical / Slapstick Comedy, Police life, Beat Cops, Set in Miami",Based on TV,Comedy,Live Action,Contemporary Fiction,English,"Double Feature Films, Jersey Films",United States,,,"$20,342,161","$17,108,171","$17,108,171","$1,509,201","$21,851,362",
28,https://www.the-numbers.com/movie/Black-Snake-Moan,"['Justin Timberlake', 'S. Epatha Merkerson', 'Samuel L. Jackson', 'Christina Ricci']","[['Craig Brewer', 'Director'], ['Craig Brewer', 'Screenwriter'], ['John Singleton', 'Producer'], ['Stephanie Allain', 'Producer'], ['Ron Schmidt', 'Executive Producer'], ['Amelia Vincent', 'Director of Photography'], ['Keith Brian Burns', 'Producer'], ['Billy Fox', 'Editor'], ['Paul Simmons', 'Costume Designer'], ['Scott Bomar', 'Composer']]","$4,143,199 (44.1% of total gross)",2.27 (domestic box office/biggest weekend),85.8% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.7 times production budget)","1,252 opening theaters/1,253 max. theaters, 3.0 weeks average run per theater","$12,524,606","March 2nd, 2007 (Wide) by Paramount Vantage","June 26th, 2007 by Paramount Home Video","R for strong sexual content, language, some violence and drug use",118 minutes,vs. Romeo+JulietCreate your own comparison chart…,"Musicians, Erotic Drama, Child Abuse, Sex Crimes, Sex Addiction, Addiction, Dysfunctional Family, Romance",Original Screenplay,Drama,Live Action,Contemporary Fiction,English,,United States,,,"$9,396,870","$13,157,686","$13,157,686","$1,554,283","$10,951,153",
29,https://www.the-numbers.com/movie/Wild-Hogs,"['Tim Allen', 'John Travolta', 'Martin Lawrence', 'William H. Macy']","[['Walt Becker', 'Director'], ['Brad Copeland', 'Screenwriter'], ['Mike Tollin', 'Producer'], ['Brian Robbins', 'Producer'], ['Todd Lieberman', 'Producer'], ['Sharla Sumpter Bridgett', 'Executive Producer'], ['Amy Sayres', 'Executive Producer'], ['Robbie Greenberg', 'Cinematographer'], ['Michael Corenblith', 'Production Designer'], ['Christopher Greenbury', 'Editor'], ['Stuart Pappe', 'Editor'], ['Penny Rose', 'Costume Designer'], ['Teddy Castellucci', 'Composer'], ['Laura Wasserman', 'Music Supervisor'], ['Diane Stata', 'Music Supervisor'], ['Anne McCarthy', 'Casting Director'], ['Jay Scully', 'Casting Director'], ['Lenny Vullo', 'Unit Production Manager'], ['John G. Scotti', 'Assistant Director'], ['Joe Lotito', 'Assistant Director'], ['Anson Downes', 'Associate Producer'], ['Linda Favila', 'Associate Producer'], ['Darice Rollins', 'Associate Producer'], ['John G. Scotti', 'Associate Producer'], ['Ryan Folsey', 'Associate Editor']]","$39,699,023 (23.6% of total gross)",4.24 (domestic box office/biggest weekend),66.3% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 4.2 times production budget)","3,287 opening theaters/3,401 max. theaters, 9.0 weeks average run per theater","$224,203,272","March 2nd, 2007 (Wide) by Walt Disney","August 14th, 2007 by Walt Disney Home Entertainment","PG-13 for crude and sexual content, and some violence.",99 minutes,vs. Every Which Way but LooseCreate your own comparison chart…,"Mid-Life Crisis, Road Trip, Gangs",Original Screenplay,Comedy,Live Action,Contemporary Fiction,English,"Touchstone Pictures, Tollin/Robbins",United States,,,"$168,213,584","$94,674,242","$94,674,242","$85,341,799","$253,555,383",
30,https://www.the-numbers.com/movie/Zodiac,"['Anthony Edwards', 'Brian Cox', 'Elias Koteas', 'Donal Logue', 'John Carroll Lynch', 'Dermot Mulroney', 'Jake Gyllenhaal', 'Mark Ruffalo', 'Robert Downey, Jr.']","[['David Fincher', 'Director'], ['James Vanderbilt', 'Screenwriter'], ['Robert Graysmith', 'Story Creator'], ['Mike Medavoy', 'Producer'], ['Arnold W. Messer', 'Producer'], ['Bradley J. Fischer', 'Producer'], ['James Vanderbilt', 'Producer'], ['Cean Chaffin', 'Producer'], ['Louis Phillips', 'Executive Producer'], ['Harris Savides', 'Director of Photography'], ['Donald Graham Burt', 'Production Designer'], ['Angus Wall', 'Editor'], ['Randall Poster', 'Music Supervisor'], ['David Shire', 'Composer']]","$13,395,610 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),39.8% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 1.0 times production budget)","2,362 opening theaters/2,379 max. theaters, 3.7 weeks average run per theater","$44,090,745","March 2nd, 2007 (Wide) by Paramount Pictures","July 24th, 2007 by Paramount Home Video","R for some strong killings, language, drug material and brief sexual images.",158 minutes,vs. Se7enCreate your own comparison chart…,"Serial Killer, Watching a Fictionalized Version of Yourself, Crime Drama, Investigative Journalist, Dysfunctional Family, Police Detective, 1960s, 1970s",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,English,Phoenix Pictures,United States,,"August 15th, 2007 (Wide) (South Korea)
","$33,080,084","$21,407,119","$21,407,119","$49,949,286","$83,029,370",
31,https://www.the-numbers.com/movie/300-(2007),"['Lena Headey', 'Dominic West', 'David Wenham', 'Vincent Regan', 'Michael Fassbender', 'Tom Wisdom', 'Andrew Pleavin', 'Andrew Tiernan', 'Rodrigo Santoro', 'Peter Mensah', 'Stephen McHattie', 'Gerard Butler']","[['Zack Snyder', 'Director'], ['Mark Canton', 'Producer'], ['Bernie Goldmann', 'Producer'], ['Jeffrey Silver', 'Producer'], ['William Fay', 'Executive Producer'], ['Craig J. Flores', 'Executive Producer'], ['Scott Mednick', 'Executive Producer'], ['Frank Miller', 'Executive Producer'], ['Deborah Snyder', 'Executive Producer'], ['Thomas Tull', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer'], ['Zack Snyder', 'Screenwriter'], ['Kurt Johnstad', 'Screenwriter'], ['Michael B. Gordon', 'Screenwriter'], ['Frank Miller', 'Story Creator'], ['Lynn Varley', 'Story Creator']]","$70,885,301 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),46.4% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 7.6 times production budget)","3,103 opening theaters/3,280 max. theaters, 6.8 weeks average run per theater","$319,902,046","March 9th, 2007 (Wide) by Warner Bros.March 9th, 2007 (IMAX) by Warner Bros.","July 31st, 2007 by Warner Home Video","R for graphic battle sequences throughout, some sexuality and nudity.",115 minutes,vs. TroyCreate your own comparison chart…,"Visual Effects, Historical Battles, Voiceover/Narration, Dark Horse Comics, IMAX: DMR, Inspired by a True Story",Based on Comic/Graphic Novel,Action,Animation/Live Action,Historical Fiction,English,Legendary Pictures,United States,300,"April 5th, 2007 (Wide) (Australia)
January 12th, 2023 (Limited) (Australia)
","$210,614,939","$265,469,260","$276,309,995","$243,546,996","$454,161,935","$10,840,735"
32,https://www.the-numbers.com/movie/Gwoemul,[],"[['Joon-ho Bong', 'Director']]","$314,488 (14.3% of total gross)",7.00 (domestic box office/biggest weekend),2.4% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 7.7 times production budget)","71 opening theaters/116 max. theaters, 6.9 weeks average run per theater","$2,934,822","March 9th, 2007 (Limited) by Magnolia Pictures, released as The Host","July 24th, 2007 by Magnolia Home Entertainment, released as Host, The",R for creature violence and brief language,119 minutes,vs. EquilibriumCreate your own comparison chart…,"Foreign Language, Monster, Mutants, Rescue, Revenge, Death of a Son or Daughter",Original Screenplay,Action,Live Action,Science Fiction,"English, Korean",,Republic of Korea,,,"$2,201,923",,,"$90,416,194","$92,618,117",
33,https://www.the-numbers.com/movie/Namesake-The,[],"[['Mira Nair', 'Director'], ['Sooni Taraporevala', 'Screenwriter'], ['Mira Nair', 'Producer'], ['Yasushi Kotani', 'Executive Producer'], ['Ronnie Screwvala', 'Executive Producer'], ['Taizo Son', 'Executive Producer']]","$248,552 (1.8% of total gross)",7.94 (domestic box office/biggest weekend),67.1% (domestic box office/worldwide),"$8,500,000 (worldwide box office is 2.4 times production budget)","6 opening theaters/335 max. theaters, 9.2 weeks average run per theater","$18,140,763","March 9th, 2007 (Limited) by Fox Searchlight","November 27th, 2007 by Fox Home Entertainment, released as Namesake, The","PG-13 for sexuality/nudity, a scene of drug use, some disturbing images and brief language.",122 minutes,vs. Slumdog MillionaireCreate your own comparison chart…,"Family Drama, Immigration, South Asian, Set in New York, Set in New York City, Set in India",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,English,,United States,,,"$13,610,521","$10,099,013","$10,099,013","$6,678,253","$20,288,774",
34,https://www.the-numbers.com/movie/Dead-Silence,[],"[['James Wan', 'Director'], ['Leigh Whannell', 'Screenwriter'], ['Charlie Clouser', 'Composer']]","$7,842,725 (47.3% of total gross)",2.11 (domestic box office/biggest weekend),80.4% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.0 times production budget)","1,805 opening theaters/1,806 max. theaters, 2.8 weeks average run per theater","$22,091,419","March 16th, 2007 (Wide) by Universal","June 26th, 2007 by Universal Home Entertainment",R for horror violence and images.,90 minutes,vs. SawCreate your own comparison chart…,"Living Toys, Haunting, Supernatural Horror, Supernatural, Ventriloquism, Murdered Child, Revenge, Surprise Twist, Death of a Spouse or Fiancée / Fiancé, Pregnant Women",Original Screenplay,Horror,Live Action,Contemporary Fiction,English,,United States,,,"$16,574,590","$18,345,328","$18,345,328","$4,040,071","$20,614,661",
35,https://www.the-numbers.com/movie/I-Think-I-Love-My-Wife,[],"[['Chris Rock', 'Director'], ['Chris Rock', 'Screenwriter'], ['Louis C.K.', 'Screenwriter'], ['Chris Rock', 'Producer'], ['Lisa Stewart', 'Producer'], ['Adam Brightman', 'Executive Producer'], ['Ronnie Screwvala', 'Executive Producer'], ['Marcus Miller', 'Composer']]","$5,674,802 (45.2% of total gross)",2.21 (domestic box office/biggest weekend),95.1% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 0.9 times production budget)","1,776 opening theaters/1,794 max. theaters, 2.5 weeks average run per theater","$16,740,275","March 16th, 2007 (Wide) by Fox Searchlight","August 7th, 2007 by Fox Home Entertainment",R for pervasive language and some sexual content,94 minutes,vs. All About SteveCreate your own comparison chart…,"Relationship Advice, Romance",Remake,Romantic Comedy,Live Action,Contemporary Fiction,English,,United States,,,"$12,559,771","$13,845,255","$13,845,255","$645,640","$13,205,411",
36,https://www.the-numbers.com/movie/Premonition-(2007),"['Julian McMahon', 'Nia Long', 'Kate Nelligan', 'Amber Valletta', 'Peter Stormare', 'Sandra Bullock']","[['Mennan Yapo', 'Director'], ['Ashok Amritraj', 'Producer'], ['Jon Jashni', 'Producer'], ['Adam Shankman', 'Producer'], ['Jennifer Gibgot', 'Producer'], ['Sunil Perkash', 'Producer'], ['Bill Kelly', 'Screenwriter'], ['Andrew Sugerman', 'Executive Producer'], ['Nick Hamson', 'Executive Producer'], ['Lars Sylvest', 'Executive Producer'], ['Torsten Lippstock', 'Director of Photography'], ['Dennis Washington', 'Production Designer'], ['Neil Travis', 'Editor'], ['Klaus Badelt', 'Composer'], ['Buck Damon', 'Music Supervisor'], ['Jill Ohanneson', 'Costume Designer']]","$17,558,689 (36.7% of total gross)",2.73 (domestic box office/biggest weekend),56.9% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 4.2 times production budget)","2,831 opening theaters/2,831 max. theaters, 4.1 weeks average run per theater","$63,780,284","March 16th, 2007 (Wide) by Sony Pictures","July 17th, 2007 by Sony Pictures Home Entertainment","PG-13 for some violent content, disturbing images, thematic material and brief language",97 minutes,vs. What Lies BeneathCreate your own comparison chart…,"Psychological Thriller, Time Travel, Death of a Spouse or Fiancée / Fiancé, Relationships Gone Wrong, Infidelity, Mental Illness, Mental Hospital",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,English,"Tri-Star Pictures, Metro-Goldwyn-Mayer Pictures, Hyde Park Entertainment",United States,,,"$47,852,604","$34,378,216","$34,378,216","$36,294,228","$84,146,832",
