,year,movie,url,genre,release_type,revenue_to_date
20499,2008,Hors de Prix,https://www.the-numbers.com/movie/Hors-de-Prix,Comedy,Theatrical,26980663.0
20500,2008,Mio Fratello è Figlio Unico,https://www.the-numbers.com/movie/Mio-Fratello-e-Figlio-Unico,Drama,Theatrical,6463286.0
20502,2008,"Run, Fatboy, Run",https://www.the-numbers.com/movie/Run-Fatboy-Run,Comedy,Theatrical,39324479.0
20503,2008,Stop-Loss,https://www.the-numbers.com/movie/Stop-Loss,Drama,Theatrical,16551919.0
20504,2008,Superhero Movie,https://www.the-numbers.com/movie/Superhero-Movie,Comedy,Theatrical,85933029.0
20518,2008,Leatherheads,https://www.the-numbers.com/movie/Leatherheads,Romantic Comedy,Theatrical,50635458.0
20520,2008,My Blueberry Nights,https://www.the-numbers.com/movie/My-Blueberry-Nights,Drama,Theatrical,22198996.0
20522,2008,Nim's Island,https://www.the-numbers.com/movie/Nims-Island,Adventure,Theatrical,121223984.0
20523,2008,The Ruins,https://www.the-numbers.com/movie/Ruins-The,Horror,Theatrical,33825975.0
20525,2008,Shine a Light,https://www.the-numbers.com/movie/Shine-a-Light,Documentary,Theatrical,19575816.0
20533,2008,Taken,https://www.the-numbers.com/movie/Taken,Thriller/Suspense,Theatrical,311780818.0
20534,2008,Young @ Heart,https://www.the-numbers.com/movie/Young-at-Heart,Documentary,Theatrical,7649255.0
20536,2008,L'auberge rouge,https://www.the-numbers.com/movie/Auberge-rouge-L,Comedy,Theatrical,8084371.0
20542,2008,Krazzy 4,https://www.the-numbers.com/movie/Krazzy-4,Comedy,Theatrical,5945182.0
20544,2008,Prom Night,https://www.the-numbers.com/movie/Prom-Night-(2008),Horror,Theatrical,66252424.0
20547,2008,Smart People,https://www.the-numbers.com/movie/Smart-People,Romantic Comedy,Theatrical,15130036.0
20548,2008,Street Kings,https://www.the-numbers.com/movie/Street-Kings,Thriller/Suspense,Theatrical,79773905.0
20550,2008,The Visitor,https://www.the-numbers.com/movie/Visitor-The,Comedy,Theatrical,19174817.0
20561,2008,88 Minutes,https://www.the-numbers.com/movie/88-Minutes,Thriller/Suspense,Theatrical,44604131.0
20564,2008,Expelled: No Intelligence Allowed,https://www.the-numbers.com/movie/Expelled-No-Intelligence-Allowed,Documentary,Theatrical,12366524.0
20566,2008,The Forbidden Kingdom,https://www.the-numbers.com/movie/Forbidden-Kingdom-The,Action,Theatrical,154407316.0
20567,2008,Forgetting Sarah Marshall,https://www.the-numbers.com/movie/Forgetting-Sarah-Marshall-(2008),Romantic Comedy,Theatrical,139477905.0
20570,2008,Life Before Her Eyes,https://www.the-numbers.com/movie/Life-Before-Her-Eyes,Drama,Theatrical,7203439.0
20576,2008,Meitantei Conan: Senritsu no furu sukoa,https://www.the-numbers.com/movie/Meitantei-Conan-Senritsu-no-furu-sukoa,Adventure,Theatrical,21997163.0
20582,2008,Baby Mama,https://www.the-numbers.com/movie/Baby-Mama,Comedy,Theatrical,89767338.0
20586,2008,Deception,https://www.the-numbers.com/movie/Deception,Thriller/Suspense,Theatrical,15914416.0
20587,2008,Harold & Kumar Escape from Guantanamo…,https://www.the-numbers.com/movie/Harold-and-Kumar-Escape-from-Guantanamo-Bay,Comedy,Theatrical,68580498.0
20589,2008,Rogue,https://www.the-numbers.com/movie/Rogue-(2007-Australia),Horror,Theatrical,8419055.0
20592,2008,Tashan,https://www.the-numbers.com/movie/Tashan,Action,Theatrical,7512447.0
20593,2008,Then She Found Me,https://www.the-numbers.com/movie/Then-She-Found-Me,Romantic Comedy,Theatrical,7162920.0
20605,2008,Iron Man,https://www.the-numbers.com/movie/Iron-Man,Adventure,Theatrical,783662601.0
20607,2008,Made of Honor,https://www.the-numbers.com/movie/Made-of-Honor,Romantic Comedy,Theatrical,121889773.0
20611,2008,Så som i himmelen,https://www.the-numbers.com/movie/Sa-Som-i-Himmelen-(2004),Comedy,Theatrical,36032594.0
20612,2008,Son of Rambow: A Home Movie,https://www.the-numbers.com/movie/Son-of-Rambow-A-Home-Movie,Comedy,Theatrical,11263263.0
20626,2008,Bhoothnath,https://www.the-numbers.com/movie/Bhoothnath,Drama,Theatrical,11532795.0
20629,2008,The Fall,https://www.the-numbers.com/movie/Fall-The-(2008),Drama,Theatrical,6436696.0
20632,2008,"OSS 117: Le Caire, nid d'espions",https://www.the-numbers.com/movie/OSS-117-Le-Caire-nid-d-espions-(France)-(2006),Action,Theatrical,23726360.0
20634,2008,Speed Racer,https://www.the-numbers.com/movie/Speed-Racer,Action,Theatrical,108302702.0
20639,2008,What Happens in Vegas...,https://www.the-numbers.com/movie/What-Happens-in-Vegas,Romantic Comedy,Theatrical,245068883.0
20645,2008,The Chronicles of Narnia: Prince Caspian,https://www.the-numbers.com/movie/Chronicles-of-Narnia-Prince-Caspian-The,Adventure,Theatrical,507916455.0
20650,2008,Jannat,https://www.the-numbers.com/movie/Jannat,Drama,Theatrical,6634682.0
20659,2008,Auf der anderen Seite,https://www.the-numbers.com/movie/Auf-der-anderen-Seite,Drama,Theatrical,19184629.0
20663,2008,Indiana Jones and the Kingdom of the …,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Kingdom-of-the-Crystal-Skull,Adventure,Theatrical,905758657.0
20666,2008,The Children of Huang Shi,https://www.the-numbers.com/movie/Children-of-Huang-Shi-The,Drama,Theatrical,8221700.0
20684,2008,Sex and the City,https://www.the-numbers.com/movie/Sex-and-the-City,Comedy,Theatrical,503140833.0
20685,2008,The Strangers,https://www.the-numbers.com/movie/Strangers-The-(2008),Thriller/Suspense,Theatrical,100504399.0
20699,2008,99 francs,https://www.the-numbers.com/movie/99-francs,Comedy,Theatrical,11479477.0
20703,2008,Kung Fu Panda,https://www.the-numbers.com/movie/Kung-Fu-Panda,Adventure,Theatrical,771289350.0
20705,2008,Mongol,https://www.the-numbers.com/movie/Mongol,Drama,Theatrical,30664010.0
20709,2008,Sarkar Raj,https://www.the-numbers.com/movie/Sarkar-Raj,Drama,Theatrical,17722998.0
20713,2008,You Don't Mess With the Zohan,https://www.the-numbers.com/movie/You-Don-t-Mess-With-the-Zohan,Comedy,Theatrical,228945262.0
20715,2008,Za majikku awâ,https://www.the-numbers.com/movie/Za-majikku-awa,Comedy,Theatrical,32813807.0
20726,2008,The Happening,https://www.the-numbers.com/movie/Happening-The,Thriller/Suspense,Theatrical,185198989.0
20727,2008,The Incredible Hulk,https://www.the-numbers.com/movie/Incredible-Hulk-The,Adventure,Theatrical,345799957.0
20732,2008,Mere Baap Pehle Aap,https://www.the-numbers.com/movie/Mere-Baap-Pehle-Aap,Comedy,Theatrical,5937699.0
20739,2008,Gonggongui jeog 3,https://www.the-numbers.com/movie/Gonggongui-jeog-3,Action,Theatrical,26497132.0
20744,2008,Get Smart,https://www.the-numbers.com/movie/Get-Smart,Comedy,Theatrical,263393625.0
20745,2008,Kit Kittredge: An American Girl,https://www.the-numbers.com/movie/Kit-Kittredge-An-American-Girl,Drama,Theatrical,26670464.0
20746,2008,The Love Guru,https://www.the-numbers.com/movie/Love-Guru-The,Comedy,Theatrical,49885223.0
20762,2008,WALL-E,https://www.the-numbers.com/movie/WALL-E,Adventure,Theatrical,702088790.0
20763,2008,Wanted,https://www.the-numbers.com/movie/Wanted-(2008),Action,Theatrical,415393303.0
20768,2008,Hancock,https://www.the-numbers.com/movie/Hancock-(2008),Action,Theatrical,717211053.0
20770,2008,Mamma Mia!,https://www.the-numbers.com/movie/Mamma-Mia,Musical,Theatrical,737912751.0
20772,2008,Jaane Tu Ya Jaane Na,https://www.the-numbers.com/movie/Jaane-Tu-Ya-Jaane-Na,Comedy,Theatrical,16869504.0
20775,2008,Astérix aux Jeux Olympiques,https://www.the-numbers.com/movie/Asterix-aux-Jeux-Olympiques,Adventure,Theatrical,132999811.0
20781,2008,Ne le dis à personne,https://www.the-numbers.com/movie/Ne-Le-Dis-a-Personne,Thriller/Suspense,Theatrical,33954018.0
20784,2008,Gegege no Kitarô: Sennen noroi uta,https://www.the-numbers.com/movie/Gegege-no-Kitaro-Sennen-noroi-uta-(Japan),Adventure,Theatrical,18836036.0
20787,2008,The Dark Knight,https://www.the-numbers.com/movie/Dark-Knight-The,Action,Theatrical,1300977095.0
20793,2008,Hellboy II: The Golden Army,https://www.the-numbers.com/movie/Hellboy-2-The-Golden-Army,Action,Theatrical,214286622.0
20794,2008,Hellboy II: The Golden Army,https://www.the-numbers.com/movie/Hellboy-2-The-Golden-Army,Action,Theatrical,214287001.0
20796,2008,Journey to the Center of the Earth,https://www.the-numbers.com/movie/Journey-to-the-Center-of-the-Earth-(2008),Adventure,Theatrical,270281634.0
20797,2008,Kenny,https://www.the-numbers.com/movie/Kenny,Comedy,Theatrical,6732052.0
20798,2008,Meet Dave,https://www.the-numbers.com/movie/Meet-Dave,Adventure,Theatrical,50648806.0
20810,2008,Kismat Konnection,https://www.the-numbers.com/movie/Kismat-Konnection,Romantic Comedy,Theatrical,10903927.0
20816,2008,Space Chimps,https://www.the-numbers.com/movie/Space-Chimps,Adventure,Theatrical,81046558.0
20818,2008,Transsiberian,https://www.the-numbers.com/movie/Transsiberian,Thriller/Suspense,Theatrical,6379575.0
20833,2008,Bienvenue chez les Ch'tis,https://www.the-numbers.com/movie/Bienvenue-chez-les-Ch-tis,Comedy,Theatrical,247474497.0
20834,2008,Brideshead Revisited,https://www.the-numbers.com/movie/Brideshead-Revisited,Drama,Theatrical,13432256.0
20839,2008,Man on Wire,https://www.the-numbers.com/movie/Man-on-Wire,Documentary,Theatrical,5617067.0
20841,2008,Step Brothers,https://www.the-numbers.com/movie/Step-Brothers,Comedy,Theatrical,197758350.0
20842,2008,The X-Files: I Want to Believe,https://www.the-numbers.com/movie/X-Files-I-Want-to-Believe-The,Action,Theatrical,85593444.0
20850,2008,Frozen River,https://www.the-numbers.com/movie/Frozen-River,Drama,Theatrical,6030129.0
20851,2008,La Graine et le Mulet,https://www.the-numbers.com/movie/Graine-et-le-Mulet-La,Drama,Theatrical,11207864.0
20854,2008,The Mummy: Tomb of the Dragon Emperor,https://www.the-numbers.com/movie/Mummy-Tomb-of-the-Dragon-Emperor-The,Adventure,Theatrical,449902410.0
20858,2008,Swing Vote,https://www.the-numbers.com/movie/Swing-Vote,Comedy,Theatrical,25381157.0
20865,2008,Pineapple Express,https://www.the-numbers.com/movie/Pineapple-Express,Comedy,Theatrical,150414020.0
20866,2008,The Sisterhood of the Traveling Pants 2,https://www.the-numbers.com/movie/Sisterhood-of-the-Traveling-Pants-2-The,Adventure,Theatrical,60259344.0
20869,2008,Beer for My Horses,https://www.the-numbers.com/movie/Beer-for-My-Horses,Comedy,Theatrical,9851612.0
20870,2008,Elegy,https://www.the-numbers.com/movie/Elegy,Drama,Theatrical,11459039.0
20873,2008,Singh is Kinng,https://www.the-numbers.com/movie/Singh-is-Kinng,Action,Theatrical,29339790.0
20886,2008,Tropic Thunder,https://www.the-numbers.com/movie/Tropic-Thunder,Comedy,Theatrical,243847461.0
20892,2008,Bachna Ae Haseeno,https://www.the-numbers.com/movie/Bachna-Ae-Haseeno,Romantic Comedy,Theatrical,7202166.0
20893,2008,La fille coupée en deux,https://www.the-numbers.com/movie/Fille-coupee-en-deux-La,Thriller/Suspense,Theatrical,7909658.0
20894,2008,Fly Me To the Moon,https://www.the-numbers.com/movie/Fly-Me-To-the-Moon,Adventure,Theatrical,43530281.0
20898,2008,Mirrors,https://www.the-numbers.com/movie/Mirrors,Horror,Theatrical,87811569.0
20900,2008,Star Wars: The Clone Wars,https://www.the-numbers.com/movie/Star-Wars-The-Clone-Wars,Adventure,Theatrical,96034441.0
20901,2008,Vicky Cristina Barcelona,https://www.the-numbers.com/movie/Vicky-Cristina-Barcelona,Comedy,Theatrical,113806412.0
20908,2008,The Rocker,https://www.the-numbers.com/movie/Rocker-The,Comedy,Theatrical,18256242.0
20912,2008,Death Race,https://www.the-numbers.com/movie/Death-Race-(2008),Action,Theatrical,98496485.0
20916,2008,The House Bunny,https://www.the-numbers.com/movie/House-Bunny-The,Comedy,Theatrical,88478782.0
20918,2008,The Longshots,https://www.the-numbers.com/movie/Longshots-The,Comedy,Theatrical,22972327.0
20929,2008,Traitor,https://www.the-numbers.com/movie/Traitor,Thriller/Suspense,Theatrical,41920677.0
20933,2008,Babylon A.D.,https://www.the-numbers.com/movie/Babylon-AD,Action,Theatrical,88262851.0
20935,2008,College,https://www.the-numbers.com/movie/College-(2008),Comedy,Theatrical,6176114.0
20936,2008,Disaster Movie,https://www.the-numbers.com/movie/Disaster-Movie,Comedy,Theatrical,47947117.0
20939,2008,Obsluhoval jsem anglického krále,https://www.the-numbers.com/movie/Obsluhoval-jsem-anglickeho-krale,Black Comedy,Theatrical,7174984.0
20944,2008,Twentieth Century Boys,https://www.the-numbers.com/movie/Twentieth-Century-Boys,Adventure,Theatrical,34571688.0
20958,2008,Bangkok Dangerous,https://www.the-numbers.com/movie/Bangkok-Dangerous-(2008),Action,Theatrical,62599855.0
20971,2008,Un secret,https://www.the-numbers.com/movie/Secret-Un,Drama,Theatrical,16173558.0
20975,2008,Burn After Reading,https://www.the-numbers.com/movie/Burn-After-Reading,Black Comedy,Theatrical,188362766.0
20978,2008,The Family That Preys,https://www.the-numbers.com/movie/Family-That-Preys-The,Comedy,Theatrical,67010546.0
20981,2008,Il y a longtemps que je t'aime,https://www.the-numbers.com/movie/Il-y-a-longtemps-que-je-t-aime,Drama,Theatrical,23456628.0
20986,2008,Righteous Kill,https://www.the-numbers.com/movie/Righteous-Kill,Thriller/Suspense,Theatrical,95351726.0
20989,2008,The Women,https://www.the-numbers.com/movie/Women-The-(2008),Comedy,Theatrical,61166354.0
20998,2008,Appaloosa,https://www.the-numbers.com/movie/Appaloosa,Western,Theatrical,39287204.0
21000,2008,The Duchess,https://www.the-numbers.com/movie/Duchess-The,Drama,Theatrical,54411531.0
21002,2008,Ghost Town,https://www.the-numbers.com/movie/Ghost-Town,Romantic Comedy,Theatrical,38145966.0
21004,2008,Igor,https://www.the-numbers.com/movie/Igor,Adventure,Theatrical,44681595.0
21005,2008,Lakeview Terrace,https://www.the-numbers.com/movie/Lakeview-Terrace,Thriller/Suspense,Theatrical,67519030.0
21006,2008,My Best Friend's Girl,https://www.the-numbers.com/movie/My-Best-Friends-Girl,Romantic Comedy,Theatrical,54963702.0
21009,2008,Tropa de Elite,https://www.the-numbers.com/movie/Tropa-de-Elite,Action,Theatrical,14319195.0
21017,2008,Bo chi tung wah ,https://www.the-numbers.com/movie/Bo-chi-tung-wah,,Theatrical,6953637.0
21021,2008,Eagle Eye,https://www.the-numbers.com/movie/Eagle-Eye,Thriller/Suspense,Theatrical,220056468.0
21022,2008,Fireproof,https://www.the-numbers.com/movie/Fireproof,Drama,Theatrical,84246438.0
21028,2008,Miracle at St. Anna,https://www.the-numbers.com/movie/Miracle-at-St-Anna,Drama,Theatrical,20236381.0
21029,2008,Nights in Rodanthe,https://www.the-numbers.com/movie/Nights-in-Rodanthe,Drama,Theatrical,98255697.0
21031,2008,Rejsen til Saturn,https://www.the-numbers.com/movie/Rejsen-til-Saturn-(Journey-to-Saturn),Adventure,Theatrical,5377665.0
21042,2008,Religulous,https://www.the-numbers.com/movie/Religulous,Documentary,Theatrical,23004639.0
21047,2008,An American Carol,https://www.the-numbers.com/movie/American-Carol-An,Comedy,Theatrical,7022183.0
21048,2008,Beverly Hills Chihuahua,https://www.the-numbers.com/movie/Beverly-Hills-Chihuahua,Adventure,Theatrical,219132415.0
21049,2008,Blindness,https://www.the-numbers.com/movie/Blindness-(2008),Thriller/Suspense,Theatrical,20052958.0
21051,2008,Drona,https://www.the-numbers.com/movie/Drona,Adventure,Theatrical,5342289.0
21053,2008,How to Lose Friends & Alienate People,https://www.the-numbers.com/movie/How-to-Lose-Friends-and-Alienate-People,Comedy,Theatrical,12031443.0
21054,2008,Kidnap,https://www.the-numbers.com/movie/Kidnap-(2008),Thriller/Suspense,Theatrical,7471988.0
21055,2008,Nick and Norah's Infinite Playlist,https://www.the-numbers.com/movie/Nick-and-Norahs-Infinite-Playlist,Drama,Theatrical,45328848.0
21056,2008,Paris,https://www.the-numbers.com/movie/Paris,Comedy,Theatrical,22850194.0
21059,2008,Rachel Getting Married,https://www.the-numbers.com/movie/Rachel-Getting-Married,Drama,Theatrical,24645404.0
21067,2008,RocknRolla,https://www.the-numbers.com/movie/RocknRolla,Action,Theatrical,38573864.0
21069,2008,Krabat,https://www.the-numbers.com/movie/Krabat,Drama,Theatrical,5000000.0
21072,2008,Body of Lies,https://www.the-numbers.com/movie/Body-of-Lies-(2008),Thriller/Suspense,Theatrical,142118249.0
21076,2008,City of Ember,https://www.the-numbers.com/movie/City-of-Ember,Adventure,Theatrical,26202152.0
21077,2008,The Express,https://www.the-numbers.com/movie/Express-The,Drama,Theatrical,18518550.0
21081,2008,Happy-Go-Lucky,https://www.the-numbers.com/movie/Happy-Go-Lucky,Comedy,Theatrical,21234179.0
21086,2008,Quarantine,https://www.the-numbers.com/movie/Quarantine,Horror,Theatrical,57145821.0
21099,2008,Max Payne,https://www.the-numbers.com/movie/Max-Payne,Action,Theatrical,114121033.0
21102,2008,The Secret Life of Bees,https://www.the-numbers.com/movie/Secret-Life-of-Bees-The,Drama,Theatrical,58657011.0
21103,2008,Sex Drive,https://www.the-numbers.com/movie/Sex-Drive,Comedy,Theatrical,21547475.0
21105,2008,W.,https://www.the-numbers.com/movie/W,Drama,Theatrical,37178397.0
21121,2008,Changeling,https://www.the-numbers.com/movie/Changeling-(2008),Thriller/Suspense,Theatrical,127634824.0
21124,2008,High School Musical 3: Senior Year,https://www.the-numbers.com/movie/High-School-Musical-3-Senior-Year,Musical,Theatrical,339942895.0
21125,2008,Låt den rätte komma in,https://www.the-numbers.com/movie/Lat-den-ratte-komma-in,Horror,Theatrical,16872992.0
21129,2008,Passengers,https://www.the-numbers.com/movie/Passengers-(2008),Thriller/Suspense,Theatrical,6961680.0
21130,2008,Pride and Glory,https://www.the-numbers.com/movie/Pride-and-Glory-(2008),Drama,Theatrical,44693059.0
21132,2008,Saw V,https://www.the-numbers.com/movie/Saw-V-(2008),Horror,Theatrical,147027585.0
21145,2008,Okuribito,https://www.the-numbers.com/movie/Okuribito,Drama,Theatrical,66092062.0
21152,2008,The Haunting of Molly Hartley,https://www.the-numbers.com/movie/Haunting-of-Molly-Hartley-The,Horror,Theatrical,25324266.0
21161,2008,Zack and Miri Make a Porno,https://www.the-numbers.com/movie/Zack-and-Miri-Make-a-Porno,Comedy,Theatrical,59704748.0
21171,2008,The Boy in the Striped Pyjamas,https://www.the-numbers.com/movie/Boy-in-the-Striped-Pyjamas-The,Drama,Theatrical,56918541.0
21178,2008,Madagascar: Escape 2 Africa,https://www.the-numbers.com/movie/Madagascar-Escape-2-Africa,Adventure,Theatrical,715188991.0
21182,2008,Role Models,https://www.the-numbers.com/movie/Role-Models,Comedy,Theatrical,136096127.0
21183,2008,Soul Men,https://www.the-numbers.com/movie/Soul-Men,Comedy,Theatrical,24755236.0
21190,2008,Slumdog Millionaire,https://www.the-numbers.com/movie/Slumdog-Millionaire,Drama,Theatrical,420416114.0
21194,2008,Un conte de Noël,https://www.the-numbers.com/movie/Conte-de-Noel-Un,Drama,Theatrical,6648639.0
21195,2008,Dostana,https://www.the-numbers.com/movie/Dostana,Musical,Theatrical,14332659.0
21203,2008,Quantum of Solace,https://www.the-numbers.com/movie/Quantum-of-Solace,Action,Theatrical,650439044.0
21214,2008,Bolt,https://www.the-numbers.com/movie/Bolt,Adventure,Theatrical,421781960.0
21220,2008,Twilight,https://www.the-numbers.com/movie/Twilight-(2008),Drama,Theatrical,637160163.0
21221,2008,Yuvvraaj,https://www.the-numbers.com/movie/Yuvvraaj,Musical,Theatrical,5359114.0
