,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
91,https://www.the-numbers.com/movie/1921-(2021-China),[],"[['Huang Jianxin', 'Director'], ['Zheng Dasheng', 'Director']]",,,,,,,,"June 25th, 2021 (Wide) (China)
July 1st, 2021 (Limited) (Australia)
July 1st, 2021 (Wide) (Hong Kong)
July 1st, 2021 (Wide) (New Zealand)
July 9th, 2021 (Limited) (United Kingdom)
... Show all releases
",,,137 minutes,Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,,China,Mandarin,,n/a,"$75,017,096","$75,017,096",,,
92,https://www.the-numbers.com/movie/Between-Us-(2021-China),[],"[['Yu Zhao', 'Director']]",,,,,,,,"June 25th, 2021 (Wide) (China)
",,,97 minutes,Create your own comparison chart…,,,Drama,Live Action,Contemporary Fiction,,China,Mandarin,,n/a,"$7,690,000","$7,690,000",,,
93,https://www.the-numbers.com/movie/Ice-Road-The-(2021),['Liam Neeson'],"[['Jonathan Hensleigh', 'Director'], ['Jonathan Hensleigh', 'Screenwriter'], ['Bart Rosenblatt', 'Producer'], ['Al Corley', 'Producer'], ['Eugene Musso', 'Producer'], ['David Tish', 'Producer'], ['Jonathan Dana', 'Executive Producer'], ['Lisa Wilson', 'Executive Producer'], ['Myles Nestel', 'Executive Producer'], ['David Buelow', 'Executive Producer']]",,,,,,,,"June 25th, 2021 (Wide) (Hong Kong)
June 25th, 2021 (Wide), released as Ледяной драйв (Russia (CIS))
July 2nd, 2021 (Wide) (Lithuania)
July 2nd, 2021 (Wide), released as The Ice Road: Missão de Risco (Portugal)
July 2nd, 2021 (Wide) (Romania)
... Show all releases
","June 25th, 2021 by Netflix","PG-13 for strong language and sequences of action and violence.(Rating bulletin 2664 (cert #53054), 1/20/2021)",108 minutes,vs. BlacklightCreate your own comparison chart…,"Action Thriller, Underground, Disaster, Rescue, Set in Canada, Arctic Circle",Original Screenplay,Action,Live Action,Contemporary Fiction,"Code Entertainment, Envision Entertainment, The Solution Entertainment Group",United States,English,,n/a,"$5,511,265","$5,511,265",,,
94,https://www.the-numbers.com/movie/Ge-Ming-Zhe-(2021-China),[],"[['Hu Guan', 'Director']]",,,,,,,,"June 26th, 2021 (Wide), released as The Pioneer (China)
",,,120 minutes,Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,,China,Mandarin,,n/a,"$21,150,000","$21,150,000",,,
95,https://www.the-numbers.com/movie/New-Happy-Dad-and-Son-4-(2021-China),[],[],,,,,,,,"June 26th, 2021 (Wide) (China)
",,,,Create your own comparison chart…,,,Adventure,Digital Animation,Kids Fiction,,China,Mandarin,New Happy Dad and Son,n/a,"$14,470,000","$14,470,000",,,
96,https://www.the-numbers.com/movie/Zola,"['Jason Mitchell', 'Colman Domingo', 'Nicholas Braun', 'Taylour Paige', 'Riley Keough']","[['Janicza Bravo', 'Director'], ['Janicza Bravo', 'Screenwriter'], ['Jeremy O. Harris', 'Screenwriter'], ['Andrew Neel', 'Screenwriter'], ['Mike Roberts', 'Screenwriter'], ['David Kushner', 'Story based on the Rolling Stones article “Zola Tells All: The Real Story Behind the Greatest Stripper Saga Ever Tweeted” by'], ['Christine Vachon', 'Producer'], ['David Hinojosa', 'Producer'], ['Vince Jolivette', 'Producer'], ['Elizabeth Haggard', 'Producer']]","$1,200,013 (24.8% of total gross)",4.04 (domestic box office/biggest weekend),93.7% (domestic box office/worldwide),"1,468 opening theaters/1,468 max. theaters, 2.5 weeks average run per theater","$4,867,683","$5,000,000 (worldwide box office is 1.0 times production budget)","June 30th, 2021 (Wide) by A24","August 6th, 2021 (Wide) (United Kingdom)
November 5th, 2021 (Limited) (New Zealand)
November 18th, 2021 (Wide) (Australia)
August 26th, 2022 (Limited), released as Zola (ゾラ) (Japan)
","July 22nd, 2021 by A24","R for strong sexual content and language throughout, graphic nudity, and violence including a sexual assault.(Rating bulletin 2617 (Cert #52595), 2/19/2020)",90 minutes,vs. The Green KnightCreate your own comparison chart…,"Strippers / Stripping, Set in Florida, Road Trip, Sundance Film Festival 2020, Black Comedy, Crime",Based on Factual Book/Article,Black Comedy,Live Action,Dramatization,A24,United States,English,,"$4,844,399","$325,801","$5,170,200",,,
97,https://www.the-numbers.com/movie/Boss-Baby-Family-Business-The-(2021),"['Jeff Goldblum', 'Ariana Greenblatt', 'Eva Longoria', 'James Marsden', 'Amy Sedaris', 'Jimmy Kimmel', 'Lisa Kudrow', 'Alec Baldwin']","[['Tom McGrath', 'Director'], ['Michael McCullers', 'Screenwriter'], ['Jeff Hermann', 'Producer'], ['Mary Blee', 'Editor'], ['Mark Hester', 'Editor'], ['Steve Mazzaro', 'Composer'], ['Hans Zimmer', 'Composer']]","$16,000,665 (27.9% of total gross)",3.58 (domestic box office/biggest weekend),39.2% (domestic box office/worldwide),"3,644 opening theaters/3,688 max. theaters, 6.0 weeks average run per theater","$57,575,759","$82,000,000 (worldwide box office is 1.8 times production budget)","July 2nd, 2021 (Wide) by Universal","July 1st, 2021 (Wide) (Lebanon)
July 1st, 2021 (Wide) (Ukraine)
July 2nd, 2021 (Wide) (Bulgaria)
July 2nd, 2021 (Wide) (Egypt)
July 2nd, 2021 (Wide) (Middle East Region)
... Show all releases
","July 2nd, 2021 by Peacock","PG for rude humor, mild language and some action.(Rating bulletin 2663 (cert #53046), 1/13/2021)",107 minutes,vs. The Peanuts MovieCreate your own comparison chart…,"Undercover, Talking Babies, Dysfunctional Family, Family Adventure, Disrupted by COVID-19 pandemic",Based on Fiction Book/Short Story,Adventure,Digital Animation,Kids Fiction,DreamWorks Animation,United States,English,The Boss Baby,"$57,300,280","$88,981,452","$146,281,732","$2,932,973","$3,722,196","$6,655,169"
98,https://www.the-numbers.com/movie/Escape-Room-Tournament-of-Champions-(2021),"['Indya Moore', 'Holland Roden', 'Carlito Olivero', 'Tom Cocquerel', 'James Frain', 'Taylor Russell', 'Logan Miller']","[['Adam Robitel', 'Director'], ['Neal H. Moritz', 'Producer'], ['Will Honley', 'Screenwriter'], ['Maria Melnik', 'Screenwriter'], ['Daniel Tuch', 'Screenwriter'], ['Oren Uziel', 'Screenwriter'], ['Christine Lavaf', 'Story by'], ['Fritz Böhm', 'Story by'], ['Adam Robitel', 'Executive Producer'], ['Karina Rahardja', 'Executive Producer'], ['Philip Waley', 'Executive Producer'], ['Marc Spicer', 'Director of Photography'], ['Edward Thomas', 'Production Designer'], ['Steve Mirkovich', 'Editor'], ['Peter Pay', 'Editor'], ['Brian Tyler', 'Composer'], ['John Carey', 'Composer'], ['Oren Uziel', 'Co-Producer']]","$8,801,391 (34.8% of total gross)",2.88 (domestic box office/biggest weekend),47.3% (domestic box office/worldwide),"2,815 opening theaters/2,815 max. theaters, 3.6 weeks average run per theater","$25,436,460","$15,000,000 (worldwide box office is 3.6 times production budget)","July 16th, 2021 (Wide) by Sony Pictures","July 1st, 2021 (Limited) (Australia)
July 1st, 2021 (Wide) (New Zealand)
July 14th, 2021 (Wide) (South Korea)
July 15th, 2021 (Wide), released as Escape Room 2 (Australia)
July 15th, 2021 (Wide), released as 密室逃殺: 倖存者遊戲 (Hong Kong)
... Show all releases
","September 21st, 2021 by Sony Pictures Home Entertainment","PG-13 for violence, terror/peril and strong language.(Rating bulletin 2680 (cert #52337), 5/12/2021)",88 minutes,vs. RespectCreate your own comparison chart…,"Psychological Horror, Escape, Trapped, Corporate Malfeasance, Shadowy Organization",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Columbia Pictures, Original Film",United States,English,Escape Room,"$25,314,753","$28,178,311","$53,493,064","$861,242","$1,083,351","$1,944,593"
99,https://www.the-numbers.com/movie/Forever-Purge-The,"['Ana de la Reguera', 'Tenoch Huerta', 'Josh Lucas', 'Cassidy Freeman', 'Leven Rambin', 'Alejandro Edda', 'Will Patton']","[['Everado Gout', 'Director'], ['James DeMonaco', 'Screenwriter'], ['Jason Blum', 'Producer'], ['Michael Bay', 'Producer'], ['Andrew Form', 'Producer'], ['Brad Fuller', 'Producer'], ['James DeMonaco', 'Producer'], ['Sebastien K. Lemercier', 'Producer'], ['Marcei A. Brown', 'Executive Producer'], ['Everado Gout', 'Executive Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Todd E. Miller', 'Editor'], ['Vincent Tabaillon', 'Editor'], ['The Newton Brothers*', 'Composer'], ['The Newton Brothers*', 'Composer'], ['Luis Sansans', 'Director of Photography']]","$12,551,220 (28.2% of total gross)",3.55 (domestic box office/biggest weekend),57.9% (domestic box office/worldwide),"3,051 opening theaters/3,058 max. theaters, 4.9 weeks average run per theater","$44,753,379","$18,000,000 (worldwide box office is 4.3 times production budget)","July 2nd, 2021 (Wide) by Universal","July 1st, 2021 (Wide) (Hong Kong)
July 1st, 2021 (Wide) (Mexico)
July 1st, 2021 (Wide) (Netherlands)
July 2nd, 2021 (Wide) (Bulgaria)
July 2nd, 2021 (Wide) (Croatia)
... Show all releases
","July 23rd, 2021 by Universal Home Entertainment","R for strong/bloody violence, and language throughout.(Rating bulletin 2674 (cert #53158), 3/31/2021)",103 minutes,vs. The First PurgeCreate your own comparison chart…,"Action Horror, Political",Original Screenplay,Horror,Live Action,Science Fiction,"Blumhouse, Platinum Dunes, Man in a Tree Productions, Perfect World Pictures, Universal Pictures",United States,English,The Purge,"$44,539,245","$32,411,280","$76,950,525","$1,521,726","$2,104,993","$3,626,719"
100,https://www.the-numbers.com/movie/Realm-of-Terracotta-(2021-China),[],"[['Leon Ding', 'Director'], ['Yongchang Lin', 'Director']]",,,,,,,,"July 3rd, 2021 (Wide) (China)
September 8th, 2022 (Limited), released as El reino de Terracota (Mexico)
September 8th, 2022 (Wide), released as El reino de Terracota (Mexico)
June 16th, 2023 (Limited), released as Realm of Terracotta (兵馬俑の城) (Japan)
August 4th, 2023 (Limited), released as El Reino de Terracota (Spain)
... Show all releases
","February 7th, 2023 by Redbox, released as The Last Warrior","PG for violence, action, thematic elements and some rude material.(Rating bulletin 2759 (cert #54155), 11/23/2022)",,Create your own comparison chart…,"Action Adventure, Ancient China",Original Screenplay,Action,Hand Animation,Fantasy,,China,Mandarin,,n/a,"$10,740,000","$10,740,000",,,
101,https://www.the-numbers.com/movie/Black-Widow-(2021),"['Ever Anderson', 'Violet McGraw', 'Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz', 'David Harbour', 'Ray Winstone', 'O.T. Fagbenle']","[['Cate Shortland', 'Director'], ['Eric Pearson', 'Screenwriter'], ['Jac Schaeffer', 'Story Creator'], ['Ned Benson', 'Story Creator'], ['Kevin Feige', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Brad Winderbaum', 'Executive Producer'], ['Nigel Gostelow', 'Executive Producer'], ['Brian Chapek', 'Co-Producer'], ['Mitch Bell', 'Co-Producer'], ['Gabriel Beristain', 'Director of Photography'], ['Charles Wood', 'Production Designer'], ['Jany Temime', 'Costume Designer'], ['Geoffrey Baumann', 'Visual Effects Supervisor'], ['Lorne Balfe', 'Composer']]","$80,366,312 (43.8% of total gross)",2.29 (domestic box office/biggest weekend),48.4% (domestic box office/worldwide),"4,160 opening theaters/4,275 max. theaters, 6.0 weeks average run per theater","$184,534,596","$200,000,000 (worldwide box office is 1.9 times production budget)","July 9th, 2021 (IMAX) by Walt DisneyJuly 9th, 2021 (Wide) by Walt Disney","July 7th, 2021 (Wide) (Belgium)
July 7th, 2021 (Wide) (Finland)
July 7th, 2021 (Wide) (France)
July 7th, 2021 (Wide) (Hong Kong)
July 7th, 2021 (Wide) (South Korea)
... Show all releases
","July 9th, 2021 by Disney+","PG-13 for intense sequences of violence/action, some language and thematic material.(Rating bulletin 2675 (cert #52793), 4/7/2021)",133 minutes,vs. Shang-Chi and the Legend of the Ten RingsCreate your own comparison chart…,"Action Thriller, Secret Agent, Dysfunctional Family, You Can't Go Home Again, Marvel Comics, Prequel, 2010s, Cold War",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,Marvel Studios,United States,English,Marvel Cinematic Universe,"$183,651,655","$196,099,476","$379,751,131","$8,342,899","$14,855,636","$23,198,535"
102,https://www.the-numbers.com/movie/Chinese-Doctors-(2021-China),[],"[['Andrew Lau', 'Director']]",,,,,,,,"July 8th, 2021 (Wide) (China)
July 29th, 2021 (Wide) (Australia)
July 30th, 2021 (Wide) (New Zealand)
",,,,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Science Fiction,,,,,n/a,"$196,863,514","$196,863,514",,,
103,https://www.the-numbers.com/movie/Honey-Lemon-Soda-(2021-Japan),[],"[['Koji Shintoku', 'Director']]",,,,,,,,"July 9th, 2021 (Wide) (Japan)
",,,111 minutes,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,Japan,Japanese,,n/a,"$8,441,488","$8,441,488",,,
104,https://www.the-numbers.com/movie/todo-tren-Destino-Asturias-A-(2021-Spain),[],"[['Santiago Segura', 'Director']]",,,,,,,,"July 9th, 2021 (Wide) (Spain)
",,,90 minutes,Create your own comparison chart…,,Remake,Comedy,Live Action,Contemporary Fiction,,Spain,Spanish,,n/a,"$9,577,535","$9,577,535",,,
105,https://www.the-numbers.com/movie/Tokyo-Revengers-(2021-Japan),[],"[['Tsutomu Hanabusa', 'Director']]",,,,,,,,"July 9th, 2021 (Wide) (Japan)
January 19th, 2022 (Wide) (South Korea)
April 22nd, 2022 (Wide), released as Tokyo Revengers (Spain)
",,,90 minutes,Create your own comparison chart…,,Based on Comic/Graphic Novel,Drama,Live Action,Science Fiction,,Japan,Japanese,,n/a,"$39,236,514","$39,236,514",,,
106,https://www.the-numbers.com/movie/Rang-Zong-(2021-Thailand),[],"[['Banjong Pisanthanakun', 'Director']]",,,,,,,,"July 14th, 2021 (Wide) (South Korea)
February 3rd, 2022 (Wide), released as La Medium (Mexico)
June 30th, 2022 (Wide), released as Rang Zong (ПАРАНОРМАЛЬНЫЕ ЯВЛЕНИЯ. МЕДИУМ) (Russia (CIS))
July 29th, 2022 (Limited), released as The Medium (Japan)
","March 29th, 2022 by RLJ, released as The Medium",,131 minutes,vs. It FollowsCreate your own comparison chart…,,Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,,Thailand,Thai,,n/a,"$8,220,751","$8,220,751",,,
