,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Comparisons:,Genre:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Keywords:,Source:,Production Method:,Creative Type:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
0,https://www.the-numbers.com/movie/Xin-Ling-De-Yang-Guang-(China),[],"[['Guohua Yang', 'Director']]",,,,,,,"January 1st, 2010 (Wide) (China)
",Create your own comparison chart…,Drama,China,Mandarin,,,,,,,,,,,n/a,"$8,780,000","$8,780,000",,,
1,https://www.the-numbers.com/movie/Daybreakers,[],"[['Michael Spierig', 'Director'], ['Peter Spierig', 'Director'], ['Michael Spierig', 'Screenwriter'], ['Peter Spierig', 'Screenwriter'], ['Bryan Furst', 'Producer'], ['Jason Constantine', 'Executive Producer'], ['Peter Block', 'Executive Producer']]","$15,146,692 (50.3% of total gross)",1.99 (domestic box office/biggest weekend),58.5% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 2.6 times production budget)","2,523 opening theaters/2,523 max. theaters, 3.0 weeks average run per theater","$39,868,370",,vs. PredestinationCreate your own comparison chart…,Horror,"Australia, United States",English,"January 8th, 2010 (Wide) by Lionsgate","May 11th, 2010 by Lionsgate Home Entertainment","R For strong bloody violence, language and brief nudity",98 minutes,"Vampire, Action Horror, 2000s, 2010s, Near Future, Epidemic, Pharmaceuticals, Epilogue, Voiceover/Narration, Corporate Malfeasance",Original Screenplay,Live Action,Science Fiction,"Lionsgate, Screen Australia, Pacific Film & Television Commission, Furst Films",,"$30,101,577","$21,343,926","$51,445,503","$14,361,762","$3,337,832","$17,699,594"
2,https://www.the-numbers.com/movie/Leap-Year,[],"[['Anand Tucker', 'Director'], ['Randy Edelman', 'Composer'], ['Deborah Kaplan', 'Screenwriter'], ['Harry Elfont', 'Screenwriter'], ['Edher Campos', 'Producer'], ['Luis Salinas', 'Producer'], ['Cassidy Lange', 'Co-Producer'], ['J.C. Spink', 'Executive Producer'], ['James Flynn', 'Co-Producer'], [""Morgan O'Sullivan"", 'Co-Producer'], ['Newton Thomas Sigel', 'Cinematographer'], ['Nick Moore', 'Editor'], ['Rebekah Rudd', 'Co-Producer'], ['Su Armstrong', 'Executive Producer']]","$9,202,815 (35.5% of total gross)",2.82 (domestic box office/biggest weekend),79.5% (domestic box office/worldwide),"$19,000,000 (worldwide box office is 1.7 times production budget)","2,511 opening theaters/2,512 max. theaters, 3.6 weeks average run per theater","$34,328,605",,vs. Monte CarloCreate your own comparison chart…,Romantic Comedy,United States,English,"January 8th, 2010 (Wide) by Universal","May 4th, 2010 by Universal Home Entertainment",PG For sensuality and language,119 minutes,Romance,Original Screenplay,Live Action,Contemporary Fiction,Strand Releasing,,"$25,918,920","$6,700,000","$32,618,920","$17,363,901","$1,652,266","$19,016,167"
3,https://www.the-numbers.com/movie/Youth-in-Revolt,"['Ray Liotta', 'Jean Smart', 'Mary Kay Place', 'Michael Cera', 'Portia Doubleday', 'Justin Long', 'Steve Buscemi', 'Zach Galifianakis']","[['Miguel Arteta', 'Director'], ['Gustin Nash', 'Screenwriter'], ['C.D. Payne', 'Story Creator'], ['David Permut', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer']]","$6,888,334 (45.1% of total gross)",2.22 (domestic box office/biggest weekend),77.6% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 1.1 times production budget)","1,873 opening theaters/1,873 max. theaters, 2.7 weeks average run per theater","$20,245,161",,vs. Lottery TicketCreate your own comparison chart…,Comedy,United States,English,"January 8th, 2010 (Wide) by Weinstein/Dimension","June 15th, 2010 by Sony Pictures Home Entertainment","R for sexual content, language and drug use.",90 minutes,"Comedy Drama, Romance, Relationships Gone Wrong, Delayed Adulthood, Juvenile Delinquent, Animated Sequences, Loss Of Virginity, Epilogue, Dysfunctional Family",Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"Dimension Films, David Permut, Shangri-La Entertainment",,"$15,285,588","$4,400,000","$19,685,588","$6,250,956","$789,202","$7,040,158"
4,https://www.the-numbers.com/movie/Book-of-Eli-The,['Denzel Washington'],"[['Albert Hughes', 'Director'], ['Allen Hughes', 'Director'], ['Gary Whitta', 'Screenwriter'], ['Joel Silver', 'Producer'], ['Denzel Washington', 'Producer'], ['Broderick Johnson', 'Producer'], ['Andrew Kosove', 'Producer'], ['David Valdes', 'Producer'], ['Steve Richards', 'Executive Producer'], ['Susan Downey', 'Executive Producer'], ['Erik Olsen', 'Executive Producer'], ['Steven P. Wegner', 'Co-Producer'], ['Yolanda T. Cochran', 'Co-Producer'], ['John David Washington', 'Co-Producer']]","$32,789,494 (34.6% of total gross)",2.89 (domestic box office/biggest weekend),59.7% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.0 times production budget)","3,111 opening theaters/3,111 max. theaters, 5.8 weeks average run per theater","$125,605,374",,vs. RiddickCreate your own comparison chart…,Action,United States,English,"January 15th, 2010 (Wide) by Warner Bros.","June 15th, 2010 by Warner Home Video",R For some brutal violence and language,118 minutes,Post Apocalypse,Original Screenplay,Live Action,Science Fiction,"Alcon Entertainment, Silver Pictures",,"$94,835,059","$63,915,758","$158,750,817","$44,711,076","$18,544,025","$63,255,101"
5,https://www.the-numbers.com/movie/Fish-Tank,[],"[['Andrea Arnold', 'Director']]","$25,854 (6.9% of total gross)",7.55 (domestic box office/biggest weekend),6.3% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 2.0 times production budget)","2 opening theaters/15 max. theaters, 11.7 weeks average run per theater","$496,239",,vs. PariahCreate your own comparison chart…,Drama,United Kingdom,English,"January 15th, 2010 (Limited) by IFC Films",,Not Rated,123 minutes,,Original Screenplay,Live Action,Contemporary Fiction,"BBC Films, UK Film Council, Limelight, Kasander Film Company",,"$374,675","$5,547,617","$5,922,292",,,
6,https://www.the-numbers.com/movie/Last-Station-The,[],"[['Michael Hoffman', 'Director'], ['Michael Hoffman', 'Screenwriter']]","$73,723 (1.1% of total gross)",6.82 (domestic box office/biggest weekend),42.2% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 0.9 times production budget)","3 opening theaters/354 max. theaters, 5.9 weeks average run per theater","$8,765,105",,vs. Le Scaphandre et le PapillonCreate your own comparison chart…,Drama,Germany,English,"January 15th, 2010 (Limited) by Sony Pictures Classics","June 22nd, 2010 by Sony Pictures Home Entertainment",R For a scene of sexuality/nudity,110 minutes,"Biography, Writing and Writers, Biographical Drama, 1910s, Inheritance, Terminal Illness, Death of a Spouse or Fiancée / Fiancé, Adult Child Dealing with the Death of a Parent, Epilogue",Based on Fiction Book/Short Story,Live Action,Dramatization,,,"$6,617,867","$9,078,279","$15,696,146",,,
7,https://www.the-numbers.com/movie/Spy-Next-Door-The,[],"[['Brian Levant', 'Director'], ['Jonathan Bernstein', 'Screenwriter'], ['James Greer', 'Screenwriter'], ['Gregory Poirier', 'Screenwriter'], ['Robert Simonds', 'Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['Ira Shuman', 'Executive Producer'], ['Solon So', 'Executive Producer']]","$9,726,056 (40.0% of total gross)",2.50 (domestic box office/biggest weekend),52.0% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 1.7 times production budget)","2,924 opening theaters/2,924 max. theaters, 3.3 weeks average run per theater","$32,193,817",,"vs. Alexander and the Terrible, Horrible, No Good, Very Bad DayCreate your own comparison chart…",Adventure,United States,English,"January 15th, 2010 (Wide) by Lionsgate","May 18th, 2010 by Lionsgate Home Entertainment",PG For sequences of action violence and some mild rude humor,94 minutes,Family Movie,Original Screenplay,Live Action,Kids Fiction,"Lionsgate, Relativity Media, Robert Simonds Company",,"$24,307,106","$22,445,752","$46,752,858","$9,798,000","$1,096,563","$10,894,563"
8,https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng,[],[],,,,"$23,000,000 (worldwide box office is 1.9 times production budget)",,,"January 21st, 2010 (Wide) (South Korea)
",Create your own comparison chart…,Action,China,"Cantonese, Mandarin",,"March 15th, 2011 by Shout Factory",,139 minutes,"Martial Arts, Hitmen, Government Corruption, Political, Foreign Language, Prologue, Intertitle, Ensemble, Corrupt Cops, Gambling, Inspired by a True Story, Voiceover/Narration, Demons, Sex Crimes",,,Historical Fiction,,,n/a,"$44,195,779","$44,195,779",,,
9,https://www.the-numbers.com/movie/Extraordinary-Measures,"['Brendan Fraser', 'Harrison Ford']","[['Tom Vaughan', 'Director'], ['Robert Nelson Jacobs', 'Screenwriter'], ['Michael Shamberg', 'Producer'], ['Stacey Sher', 'Producer'], ['Carla Santos Shamberg', 'Producer'], ['Harrison Ford', 'Executive Producer'], ['Nan Morales', 'Executive Producer']]","$6,012,594 (48.2% of total gross)",2.08 (domestic box office/biggest weekend),78.9% (domestic box office/worldwide),"$31,000,000 (worldwide box office is 0.5 times production budget)","2,545 opening theaters/2,549 max. theaters, 2.6 weeks average run per theater","$16,532,903",,vs. Alice in WonderlandCreate your own comparison chart…,Drama,United States,English,"January 22nd, 2010 (Wide) by CBS Films","May 18th, 2010 by Sony Pictures Home Entertainment","PG For thematic material, language and a mild suggestive moment",106 minutes,"Biographical Drama, Biography, Medical and Hospitals, Terminal Illness, Workaholic",Based on Real Life Events,Live Action,Dramatization,Double Feature Films,,"$12,482,741","$3,344,243","$15,826,984","$7,283,366","$880,690","$8,164,056"
10,https://www.the-numbers.com/movie/Legion,"['Dennis Quaid', 'Paul Bettany', 'Lucas Black', 'Tyrese Gibson', 'Kate Walsh', 'Adrianne Palicki', 'Charles S. Dutton']","[['Scott Stewart', 'Director'], ['Peter Schink', 'Screenwriter'], ['Scott Stewart', 'Screenwriter'], ['David Lancaster', 'Producer'], ['Michel Litvak', 'Producer'], ['Gary Michael Walters', 'Executive Producer'], ['Scott Stewart', 'Executive Producer'], ['Jonathan Rothbart', 'Executive Producer'], ['Steve Beswick', 'Co-Producer'], ['Marc Sadeghi', 'Co-Producer']]","$17,501,625 (43.6% of total gross)",2.30 (domestic box office/biggest weekend),59.4% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 2.6 times production budget)","2,476 opening theaters/2,476 max. theaters, 4.2 weeks average run per theater","$53,201,065",,vs. End of DaysCreate your own comparison chart…,Horror,United States,English,"January 22nd, 2010 (Wide) by Sony Pictures","May 11th, 2010 by Sony Pictures Home Entertainment","R for strong bloody violence, and language.",104 minutes,"Action Horror, Religious, Supernatural, Demons, Angels, End of the World, Possessed, Good vs. Evil",Original Screenplay,Live Action,Fantasy,"Screen Gems, Bold Films",,"$40,168,080","$27,479,494","$67,647,574","$19,799,148","$6,019,753","$25,818,901"
11,https://www.the-numbers.com/movie/Tooth-Fairy,"['Ashley Judd', 'Julie Andrews', 'Stephen Merchant', 'Ryan Sheckler', 'Seth MacFarlane', 'Brandon T. Jackson', 'Billy Crystal', 'Dwayne Johnson', 'Chase Ellison', 'Destiny Grace Whitlock']","[['Michael Lembeck', 'Director'], ['Lowell Ganz', 'Screenwriter'], ['Babaloo Mandel', 'Screenwriter'], ['Joshua Sternin', 'Screenwriter'], ['Jeffrey Ventimilia*', 'Screenwriter'], ['Randi Mayem Singer', 'Screenwriter'], ['Jim Piddock', 'Story Creator'], ['Jason Blum', 'Producer'], ['Mark Ciardi', 'Producer'], ['Grodon Gray', 'Producer'], ['Jim Piddock', 'Executive Producer'], ['Kevin Halloran', 'Co-Producer']]","$14,010,409 (23.3% of total gross)",4.28 (domestic box office/biggest weekend),53.3% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 2.3 times production budget)","3,344 opening theaters/3,345 max. theaters, 6.7 weeks average run per theater","$79,497,163",,vs. AvatarCreate your own comparison chart…,Adventure,United States,English,"January 22nd, 2010 (Wide) by 20th Century Fox, released as The Tooth Fairy","May 4th, 2010 by Fox Home Entertainment","PG For mild language, some rude humor and sports action",101 minutes,Family Adventure,Original Screenplay,Live Action,Fantasy,"20th Century Fox, Walden Media, Mayhem Pictures, Blumhouse",,"$60,022,256","$52,588,130","$112,610,386","$23,377,784","$2,669,089","$26,046,873"
12,https://www.the-numbers.com/movie/Veer,[],"[['Anil Sharma', 'Director']]","$334,562 (63.5% of total gross)",1.58 (domestic box office/biggest weekend),6.5% (domestic box office/worldwide),,"92 opening theaters/92 max. theaters, 3.0 weeks average run per theater","$698,238",,vs. Dulha Mil GayaCreate your own comparison chart…,Action,India,Hindi,"January 22nd, 2010 (Limited) by Eros Entertainment",,Not Rated,169 minutes,Bollywood,Original Screenplay,Live Action,Historical Fiction,Eros International.,,"$527,193","$7,522,669","$8,049,862",,,
13,https://www.the-numbers.com/movie/Edge-of-Darkness,[],"[['Martin Campbell', 'Director'], ['William Monahan', 'Screenwriter'], ['Andrew Bovell', 'Screenwriter'], ['Graham King', 'Producer'], ['Tim Headington', 'Producer'], ['Michael Wearing', 'Producer'], ['Dan Rissner', 'Executive Producer'], ['David Thompson', 'Executive Producer'], ['Suzanne Warren', 'Executive Producer'], ['Gail Lyon', 'Executive Producer'], ['E. Bennett Walsh', 'Executive Producer']]","$17,214,384 (39.7% of total gross)",2.52 (domestic box office/biggest weekend),52.3% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 1.4 times production budget)","3,066 opening theaters/3,066 max. theaters, 4.3 weeks average run per theater","$57,367,574",,vs. Eat Pray LoveCreate your own comparison chart…,Thriller/Suspense,"United Kingdom, United States",English,"January 29th, 2010 (Wide) by Warner Bros.","May 11th, 2010 by Warner Home Video",R For strong bloody violence and language,120 minutes,"Action Thriller, Conspiracy Theory, Weapons of Mass Destruction, Death of a Son or Daughter, Corporate Malfeasance, Government Corruption, Hitmen",Based on TV,Live Action,Contemporary Fiction,"Warner Bros., GK Films, BBC Films, Icon Productions",,"$43,313,890","$39,498,566","$82,812,456","$14,566,169","$4,155,263","$18,721,432"
14,https://www.the-numbers.com/movie/Ishqiya-(2010-India),[],"[['Abhishek Chaubey', 'Director']]","$58,521 (64.0% of total gross)",1.56 (domestic box office/biggest weekend),1.6% (domestic box office/worldwide),,"13 opening theaters/18 max. theaters, 1.7 weeks average run per theater","$121,136",,Create your own comparison chart…,Black Comedy,India,Hindi,"January 29th, 2010 (Limited) by Viva Entertainment","September 18th, 2015 by Netflix",Not Rated,118 minutes,,Original Screenplay,Live Action,Contemporary Fiction,Shemaroo Entertainment Limited,,"$91,468","$5,657,920","$5,749,388",,,
15,https://www.the-numbers.com/movie/When-in-Rome,[],"[['Mark Steven Johnson', 'Director']]","$12,350,041 (37.8% of total gross)",2.65 (domestic box office/biggest weekend),74.6% (domestic box office/worldwide),,"2,456 opening theaters/2,456 max. theaters, 4.4 weeks average run per theater","$43,284,234",,vs. 13 Going On 30Create your own comparison chart…,Romantic Comedy,United States,English,"January 29th, 2010 (Wide) by Walt Disney","June 15th, 2010 by Walt Disney Home Entertainment","PG-13 For some suggestive content(Rating bulletin 2074 (Cert #45475), 6/17/2009)",91 minutes,"Romance, Tween",Original Screenplay,Live Action,Contemporary Fiction,Touchstone Pictures,,"$32,680,633","$11,116,304","$43,796,937","$10,958,891","$1,286,610","$12,245,501"
16,https://www.the-numbers.com/movie/Banlieue-13-Ultimatum,[],[],"$11,870 (32.8% of total gross)",3.04 (domestic box office/biggest weekend),0.4% (domestic box office/worldwide),,"9 opening theaters/9 max. theaters, 3.8 weeks average run per theater","$47,851",,Create your own comparison chart…,,France,French,"February 5th, 2010 (Limited) by Magnolia Pictures, released as District B13 - Ultimatum",,"R For some violence, language and drug material.",,Parkour,,,,,Banlieue 13,"$36,136","$8,750,239","$8,786,375",,,
17,https://www.the-numbers.com/movie/Dear-John-(2010),"['Amanda Seyfried', 'Richard Jenkins', 'Henry Thomas', 'Scott Porter', 'D.J. Cotrona', 'Channing Tatum']","[['Lasse Hallström', 'Director'], ['Jamie Linden', 'Screenwriter'], ['Nicholas Sparks', 'Based on the novel by'], ['Marty Bowen', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Ryan Kavanaugh', 'Producer'], ['Jeremiah Samuels', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Michele Weiss', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['Kenneth Halsband', 'Co-Producer'], ['Jamie Linden', 'Co-Producer']]","$30,468,614 (38.1% of total gross)",2.63 (domestic box office/biggest weekend),56.3% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 5.7 times production budget)","2,969 opening theaters/3,062 max. theaters, 5.6 weeks average run per theater","$105,976,564",,vs. The NotebookCreate your own comparison chart…,Drama,United States,English,"February 5th, 2010 (Wide) by Sony Pictures","May 25th, 2010 by Sony Pictures Home Entertainment","PG-13 for some sensuality and violence(Rating bulletin 2102 (Cert #45758), 1/6/2010)",107 minutes,"Romance, Romantic Drama, War, Afghanistan War, Autism",Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"Screen Gems, Relativity Media, Temple Hill Entertainment",,"$80,014,842","$62,018,667","$142,033,509","$31,229,010","$2,364,548","$33,593,558"
18,https://www.the-numbers.com/movie/From-Paris-With-Love,[],"[['Pierre Morel', 'Director'], ['Adi Hasak', 'Screenwriter'], ['Luc Besson', 'Story by'], ['India Osborne', 'Producer'], ['Virginie Besson-Silla', 'Executive Producer'], ['Stephane Moreno Carpio', 'First Assistant Director']]","$8,158,860 (33.9% of total gross)",2.95 (domestic box office/biggest weekend),45.3% (domestic box office/worldwide),"$52,000,000 (worldwide box office is 1.0 times production budget)","2,722 opening theaters/2,722 max. theaters, 3.5 weeks average run per theater","$31,889,617","November 22nd, 2012 (Wide) (Bolivia)
",vs. Into the StormCreate your own comparison chart…,Thriller/Suspense,France,"English, French","February 5th, 2010 (Wide) by Lionsgate","June 8th, 2010 by Lionsgate Home Entertainment, released as From Paris with Love","R for strong bloody violence throughout, drug content, pervasive language and brief sexuality",92 minutes,"Action Thriller, Crime, C.I.A., Gangs, Triads, Set in Paris, Set in France, Terrorism, Relationships Gone Wrong",Original Screenplay,Live Action,Contemporary Fiction,"EuropaCorp, M6 Films, Grive Productions, Apipoulai Productions, Canal Plus, TPS Star",,"$24,077,427","$29,061,741","$53,139,168","$16,569,839","$4,270,110","$20,839,949"
19,https://www.the-numbers.com/movie/Frozen-(2009),[],[],"$131,395 (53.4% of total gross)",1.87 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),,"106 opening theaters/106 max. theaters, 1.7 weeks average run per theater","$326,050",,vs. The Super Mario Bros. MovieCreate your own comparison chart…,Horror,United States,English,"February 5th, 2010 (Limited) by Anchor Bay Entertainment","September 28th, 2010 by Anchor Bay Home Entertainment",R for some disturbing images and language.,,,Original Screenplay,Live Action,Contemporary Fiction,,,"$246,177","$48,286,888","$48,533,065","$4,197,320","$574,340","$4,771,660"
20,https://www.the-numbers.com/movie/Beauty-and-the-Beast-(2010),[],"[['David Lister', 'Director'], ['Gavin Scott', 'Screenwriter']]",,,,,,,"February 11th, 2010 (Wide) (Lebanon)
",vs. The Little MermaidCreate your own comparison chart…,Drama,"Australia, Canada",English,,,"R for violent content(Rating bulletin 2125, 6/16/2010)",90 minutes,,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,,,n/a,"$11,700,000","$11,700,000",,,
