,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Production/Financing Companies:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
0,https://www.the-numbers.com/movie/My-Dog-Skip,[],"[['Jay Russell', 'Director']]","$56,943 (0.2% of total gross)",5.66 (domestic box office/biggest weekend),95.3% (domestic box office/worldwide),"$7,000,000 (worldwide box office is 5.1 times production budget)","5 opening theaters/2,331 max. theaters, 7.5 weeks average run per theater","$58,013,666","January 12th, 2000 (Limited) by Warner Bros.","July 11th, 2000 by Warner Home Video",PG for some violent content and mild language,95 minutes,vs. Dolphin Tale 2Create your own comparison chart…,"Coming of Age, Animal Lead, Family Drama, Non-Chronological, 1940s",Original Screenplay,Drama,Live Action,Kids Fiction,United States,English,,,,"$34,099,640","$1,695,679","$35,795,319",,
1,https://www.the-numbers.com/movie/Next-Friday,[],"[['Steve Carr', 'Director'], ['Ice Cube', 'Screenwriter'], ['Ice Cube', 'Producer'], ['Terence Blanchard', 'Composer']]","$16,918,226 (29.6% of total gross)",3.38 (domestic box office/biggest weekend),95.8% (domestic box office/worldwide),"$9,500,000 (worldwide box office is 6.3 times production budget)","1,103 opening theaters/2,012 max. theaters, 5.6 weeks average run per theater","$97,274,443","January 12th, 2000 (Wide) by New Line","August 29th, 2000 by New Line Home Video","R for strong language, drug use and sexual content.",,vs. Soul FoodCreate your own comparison chart…,"African Americans, Stoner Comedy, Revenge, Dysfunctional Family, Delayed Sequel, Narcotics, Money Troubles, Suburbs",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,Friday,,,"$57,176,582","$2,498,725","$59,675,307",,
2,https://www.the-numbers.com/movie/Supernova,"['Robert Forster', 'Lou Diamond Phillips', 'Peter Facinelli', 'Robin Tunney', 'Wilson Cruz', 'James Spader', 'Angela Bassett']","[['Francis Ford Coppola', 'Director'], ['Walter Hill', 'Director'], ['David Campbell Wilson', 'Screenwriter'], ['Ash R. Shah', 'Producer'], ['Daniel Chuba', 'Producer'], ['Jamie Dixon', 'Producer']]","$6,731,940 (47.3% of total gross)",2.11 (domestic box office/biggest weekend),96.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.2 times production budget)","2,280 opening theaters/2,280 max. theaters, 3.9 weeks average run per theater","$24,190,533","January 14th, 2000 (Wide) by MGM","February 8th, 2001 by MGM Video",PG-13 for sci-fi action violence and sensuality/nudity,90 minutes,vs. GamerCreate your own comparison chart…,"Psychological Thriller, Search and Rescue, Space Program, Relationships Gone Wrong, Domestic Abuse",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,United States,English,,"Screenland Pictures, United Artists, Hammerhead Productions, Metro-Goldwyn-Mayer Pictures",,"$14,218,868","$597,626","$14,816,494",,
3,https://www.the-numbers.com/movie/Down-to-You,[],"[['Harvey Weinstein', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer']]","$7,602,507 (37.9% of total gross)",2.64 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$9,000,000 (worldwide box office is 2.2 times production budget)","1,971 opening theaters/2,005 max. theaters, 4.8 weeks average run per theater","$34,086,045","January 21st, 2000 (Wide) by Miramax",,"PG-13 for mature thematic material, sexual content, language, drug and alcohol use",,vs. Think Like a ManCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,,,,"$20,035,310",,,,
4,https://www.the-numbers.com/movie/Eye-of-the-Beholder,[],"[['Stephan Elliott', 'Director'], ['Stephan Elliott', 'Screenwriter']]","$5,959,447 (36.1% of total gross)",2.77 (domestic box office/biggest weekend),90.4% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 1.2 times production budget)","1,751 opening theaters/2,351 max. theaters, 2.7 weeks average run per theater","$28,072,763","January 28th, 2000 (Wide) by Destination Films",,"R for some strong violence, sexuality, language and brief drug content",110 minutes,vs. Before I Go to SleepCreate your own comparison chart…,"Crime Thriller, Cop Falling in Love with Suspect, Serial Killer, Dysfunctional Family, Abandoned Child, Poverty, Death of a Spouse or Fiancée / Fiancé, Car Accident, FBI",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,,Village Roadshow Productions,,"$16,500,786","$1,760,079","$18,260,865",,
5,https://www.the-numbers.com/movie/Scream-3,"['Patrick Dempsey', 'Jenny McCarthy', 'Scott Foley', 'Lance Henriksen', 'Matt Keeslar', 'Emily Mortimer', 'Patrick Warburton', 'David Arquette', 'Neve Campbell', 'Courteney Cox', 'Parker Posey', 'Deon Richmond']","[['Wes Craven', 'Director'], ['Harvey Weinstein', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Marco Beltrami', 'Composer']]","$34,713,342 (38.9% of total gross)",2.57 (domestic box office/biggest weekend),55.1% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 4.0 times production budget)","3,467 opening theaters/3,467 max. theaters, 6.5 weeks average run per theater","$151,650,489","February 4th, 2000 (Wide) by Miramax","July 4th, 2000 by Dimension Home",R for strong horror violence and language,117 minutes,vs. ScreamCreate your own comparison chart…,"Dysfunctional Family, Sex Crimes, Gratuitous Cameos, Movie Business, Surprise Twist, Slasher Horror, Spoof, Prologue",Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,Scream,"Dimension Films, Konrad Pictures, Craven, Maddalena",,"$89,138,076","$72,700,000","$161,838,076",,
6,https://www.the-numbers.com/movie/Beach-The,"['Tilda Swinton', 'Virginie Ledoyen', 'Guillaume Canet', 'Robert Carlyle', 'Leonardo DiCaprio']","[['Danny Boyle', 'Director'], ['John Hodge', 'Screenwriter'], ['Alex Garland', 'Story Creator'], ['Andrew MacDonald', 'Producer'], ['Andrew McAlpine', 'Production Designer'], ['Mashahiro Hirakubo', 'Editor'], ['Angelo Badalamenti', 'Composer'], ['Darius Khondji', 'Cinematographer']]","$15,277,921 (38.4% of total gross)",2.60 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.8 times production budget)","2,547 opening theaters/2,587 max. theaters, 4.4 weeks average run per theater","$67,675,279","February 11th, 2000 (Wide) by 20th Century Fox",,"R for violence, some strong sexuality, language and drug content",,vs. The JudgeCreate your own comparison chart…,"Chase Adventure, Romance, Relationships Gone Wrong, Love Triangle, Set in Thailand, Narcotics",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,,,,,"$39,778,599",,,,
7,https://www.the-numbers.com/movie/Snow-Day,"['Chevy Chase', 'Chris Elliott', 'Mark Webber', 'Jean Smart']","[['Christopher Koch', 'Director']]","$14,331,819 (23.9% of total gross)",3.93 (domestic box office/biggest weekend),96.1% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 4.8 times production budget)","2,664 opening theaters/2,717 max. theaters, 7.8 weeks average run per theater","$102,092,040","February 11th, 2000 (Wide) by Paramount Pictures",,PG for brief mild peril and language,89 minutes,vs. Fun Size Create your own comparison chart…,,Original Screenplay,Adventure,Live Action,Contemporary Fiction,United States,English,,,,"$60,008,303","$2,444,624","$62,452,927",,
8,https://www.the-numbers.com/movie/Tigger-Movie-The,['Jim Cummings'],"[['Jun Falkenstein', 'Director'], ['Harry Gregson-Williams', 'Composer']]","$9,427,532 (20.7% of total gross)",4.29 (domestic box office/biggest weekend),47.4% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 4.8 times production budget)","2,723 opening theaters/2,820 max. theaters, 6.9 weeks average run per theater","$77,481,255","February 11th, 2000 (Wide) by Walt Disney","August 22nd, 2000 by Walt Disney Home Entertainment, released as Tigger Movie, The",G,77 minutes,vs. Pooh's Heffalump MovieCreate your own comparison chart…,"Living Toys, Talking Animals, Animal Lead, Breaking the Fourth Wall, Voiceover/Narration, Intertitle",Spin-Off,Adventure,Hand Animation,Kids Fiction,United States,English,Winnie the Pooh,,,"$45,542,421","$50,605,267","$96,147,688",,
9,https://www.the-numbers.com/movie/Boiler-Room,"['Ben Affleck', 'Giovanni Ribisi', 'Vin Diesel', 'Nia Long', 'Nicky Katt', 'Scott Caan']","[['Ben Younger', 'Director'], ['Ben Younger', 'Screenwriter'], ['Suzanne Todd', 'Producer'], ['Jennifer Todd', 'Producer'], ['Claire Rudnick Polstein', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['E. Bennett Walsh', 'Co-Producer'], ['Enrique Chediak', 'Director of Photography'], ['Anne Stuhler', 'Production Designer'], ['Chris Peppe', 'Editor'], ['Julia Caston', 'Costume Designer'], ['The Angel', 'Composer'], ['Dana Sano', 'Music Supervisor'], ['John Papsidera', 'Casting Director']]","$6,722,884 (39.6% of total gross)",2.52 (domestic box office/biggest weekend),59.0% (domestic box office/worldwide),"$9,000,000 (worldwide box office is 3.2 times production budget)","1,335 opening theaters/1,335 max. theaters, 3.9 weeks average run per theater","$28,860,759","February 18th, 2000 (Wide) by New Line","July 11th, 2000 by New Line Home Video",R for strong language and some drug content,120 minutes,vs. The Pursuit of HappynessCreate your own comparison chart…,"Crime Drama, White Collar Crime, 1990s, Dysfunctional Family, FBI",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,,"New Line Cinema, Team Todd",,"$16,963,963","$11,809,674","$28,773,637",,
10,https://www.the-numbers.com/movie/Hanging-Up,"['Walter Matthau', 'Adam Arkin', 'Jesse James', 'Meg Ryan', 'Diane Keaton', 'Lisa Kudrow']","[['Diane Keaton', 'Director'], ['Delia Ephron', 'Screenwriter'], ['Nora Ephron', 'Screenwriter'], ['Delia Ephron', 'Based on the Book By']]","$15,710,411 (43.6% of total gross)",2.29 (domestic box office/biggest weekend),69.5% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.3 times production budget)","2,618 opening theaters/2,620 max. theaters, 4.4 weeks average run per theater","$61,311,244","February 18th, 2000 (Wide) by Sony Pictures",,PG-13 for language and some sex-related material,94 minutes,vs. Morning GloryCreate your own comparison chart…,"Comedy Drama, Dysfunctional Family, Sibling Rivalry",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,,,"$36,037,909","$15,829,814","$51,867,723",,
11,https://www.the-numbers.com/movie/Pitch-Black-(2000),"['Radha Mitchell', 'Cole Hauser', 'Keith David', 'Vin Diesel']","[['David Twohy', 'Director'], ['Graeme Revell', 'Composer'], ['Jim Wheat', 'Screenwriter'], ['Ken Wheat', 'Screenwriter'], ['David Twohy', 'Screenwriter'], ['Jim Wheat', 'Story Creator'], ['Ken Wheat', 'Story Creator'], ['Tom Engelman', 'Producer'], ['Ted Field', 'Executive Producer'], ['Scott Kroopf', 'Executive Producer'], ['Anthony Winley', 'Executive Producer'], ['David Eggby', 'Director of Photography'], ['Graham ""Grace"" Walker*', 'Production Designer'], ['Rick Shane', 'Editor'], ['Peter Chiang', 'Visual Effects Supervisor'], ['Patrick Tatopoulos', 'Creature Designer and Supervisor']]","$14,015,741 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),73.8% (domestic box office/worldwide),"$23,000,000 (worldwide box office is 2.3 times production budget)","1,832 opening theaters/1,930 max. theaters, 5.8 weeks average run per theater","$66,750,603","February 18th, 2000 (Wide) by USA Films","October 24th, 2000 by Universal Home Entertainment","R for sci-fi violence and gore, and for language",107 minutes,vs. The Chronicles of RiddickCreate your own comparison chart…,"Action Horror, Marooned, Bounty Hunter",Original Screenplay,Horror,Live Action,Science Fiction,Australia,English,Riddick,"Interscope Communications, PolyGram Filmed Entertainment",,"$39,235,088","$13,947,000","$53,182,088",,
12,https://www.the-numbers.com/movie/Whole-Nine-Yards-The,"['Rosanna Arquette', 'Kevin Pollak', 'Bruce Willis', 'Matthew Perry', 'Michael Clarke Duncan', 'Natasha Henstridge', 'Amanda Peet']","[['Jonathan Lynn', 'Director'], ['Mitchell Kapner', 'Screenwriter'], ['David Willis', 'Producer'], ['Allan Kaufman', 'Producer'], ['Elie Samaha', 'Executive Producer'], ['Andrew Stevens', 'Executive Producer'], ['David Franco', 'Director of Photography'], ['David L Snyder', 'Production Designer'], ['Tom Lewis', 'Editor'], ['Don Carmody', 'Co-Producer'], ['James Holt', 'Co-Producer'], ['Tracee Stanley', 'Co-Producer'], ['Mike Drake', 'Line Producer'], ['Randy Edelman', 'Composer'], ['Spring Aspers', 'Music Supervisor'], ['Edi Giguere', 'Costume Designer']]","$15,915,676 (27.8% of total gross)",3.60 (domestic box office/biggest weekend),67.0% (domestic box office/worldwide),"$24,000,000 (worldwide box office is 3.6 times production budget)","2,910 opening theaters/2,910 max. theaters, 6.8 weeks average run per theater","$97,420,594","February 18th, 2000 (Wide) by Warner Bros.","July 18th, 2000 by Warner Home Video",R for some sexuality/nudity and violence,98 minutes,vs. The SitterCreate your own comparison chart…,"Hitmen, Mafia, Crime Comedy, Dentist, Bounty/Price on one's Head, Dysfunctional Family, In-Laws / Future In-Laws, Relationships Gone Wrong, Undercover, Crime Boss, Set in Quebec, Set in Montreal, Set in Chicago, Romance",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Canada, United States",English,Whole Nine Yards,"Morgan Creek Productions, Franchise Pictures, Rational Packaging",,"$57,262,492","$28,265,375","$85,527,867",,
13,https://www.the-numbers.com/movie/Wonder-Boys,"['Tobey Maguire', 'Frances McDormand', 'Katie Holmes', 'Rip Torn', 'Robert Downey, Jr.', 'Michael Douglas']","[['Curtis Hanson', 'Director'], ['Scott Rudin', 'Producer'], ['Curtis Hanson', 'Producer'], ['Steve Kloves', 'Screenwriter'], ['Michael Chabon', 'Based on the novel by'], ['Ned Dowd', 'Executive Producer'], ['Adam Schroeder', 'Executive Producer'], ['Dante Spinotti', 'Cinematographer'], ['Jeannine Oppewall', 'Production Designer'], ['Dede Allen', 'Editor'], ['Beatrix Aruna Pasztor', 'Costume Designer'], ['Christopher Young', 'Composer'], ['Carol Fenelon', 'Music Supervisor']]","$5,808,919 (30.0% of total gross)",3.34 (domestic box office/biggest weekend),58.0% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.0 times production budget)","1,253 opening theaters/1,509 max. theaters, 5.4 weeks average run per theater","$32,978,768","February 23rd, 2000 (Wide) by Paramount Pictures","June 28th, 2006",R for language and drug content,112 minutes,vs. Legal EaglesCreate your own comparison chart…,"College, Coming of Age, Writer's Block, Writing and Writers, Comedy Drama",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,United States,English,,"Scott Rudin Productions, Curtis Hanson",,"$19,389,454","$14,033,031","$33,422,485",,
14,https://www.the-numbers.com/movie/Reindeer-Games,"['Gary Sinise', 'Dennis Farina', 'James Frain', 'Donal Logue', 'Clarence Williams, III', 'Ben Affleck', 'Charlize Theron']","[['John Frankenheimer', 'Director'], ['Ehren Kruger', 'Screenwriter'], ['Marty Katz', 'Producer'], ['Bob Weinstein', 'Producer'], ['Chris Moore', 'Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Cary Granat', 'Executive Producer'], ['Andrew Rona', 'Executive Producer'], ['Barbara Dunphy', 'Production Designer'], ['Tony Gibbs', 'Editor'], ['Michael Kahn', 'Editor'], ['Alan Silvestri', 'Composer'], ['Alan Caso', 'Director of Photography']]","$8,128,356 (34.8% of total gross)",2.87 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$36,000,000 (worldwide box office is 0.6 times production budget)","2,204 opening theaters/2,205 max. theaters, 4.4 weeks average run per theater","$39,743,660","February 25th, 2000 (Wide) by Miramax","August 26th, 2011 by Lionsgate Miramax","R for strong violence, language and sexuality",104 minutes,vs. The Monster SquadCreate your own comparison chart…,"Film Noir, Action Thriller, Crime, Life on the Outside, False Identity, Heist, Gangs, Faked Death, Surprise Twist, No Honor Among Thieves, Erotic Thriller",Original Screenplay,Action,Live Action,Contemporary Fiction,"Canada, United States",English,,Marty Katz Productions,,"$23,360,779",,,,
15,https://www.the-numbers.com/movie/3-Strikes,[],"[['DJ Pooh', 'Director'], ['DJ Pooh', 'Screenwriter']]","$3,684,704 (37.5% of total gross)",2.67 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 2.5 times production budget)","678 opening theaters/678 max. theaters, 4.9 weeks average run per theater","$19,041,363","March 1st, 2000 (Wide) by MGM",,"R for pervasive language, strong sexual content, some drug use and a brief scene of violence.",82 minutes,vs. The Virginity HitCreate your own comparison chart…,"Crime Comedy, Life on the Outside, Going Legit, Framed",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,,,"$9,821,335",,,,
16,https://www.the-numbers.com/movie/Drowning-Mona,"['Danny DeVito', 'Bette Midler', 'Neve Campbell', 'Jamie Lee Curtis']","[['Nick Gomez', 'Director'], ['Peter Steinfeld', 'Screenwriter']]","$5,802,229 (37.6% of total gross)",2.66 (domestic box office/biggest weekend),96.5% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 1.0 times production budget)","1,981 opening theaters/1,981 max. theaters, 3.7 weeks average run per theater","$26,246,255","March 3rd, 2000 (Wide) by Destination Films","July 25th, 2000 by Sony Pictures Home Entertainment","PG-13 for some thematic elements, language and brief sexuality",96 minutes,vs. The Bounty HunterCreate your own comparison chart…,"Crime Comedy, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Infidelity, Dysfunctional Family",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,,Jersey Shore,,"$15,427,192","$553,184","$15,980,376",,
17,https://www.the-numbers.com/movie/Ghost-Dog-The-Way-of-the-Samurai,[],"[['Jim Jarmusch', 'Director']]","$166,344 (5.0% of total gross)",7.61 (domestic box office/biggest weekend),31.2% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 5.3 times production budget)","14 opening theaters/109 max. theaters, 8.5 weeks average run per theater","$5,665,712","March 3rd, 2000 (Limited) by Artisan","August 14th, 2001 by Lionsgate Home Entertainment",R for strong violence and language.,,vs. The Skeleton TwinsCreate your own comparison chart…,"Mafia, Film Noir",Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,,"$3,330,230","$7,342,262","$10,672,492",,
18,https://www.the-numbers.com/movie/Next-Best-Thing-The,[],"[['John Schlesinger', 'Director'], ['Tom Ropelewski', 'Screenwriter']]","$5,870,387 (39.2% of total gross)",2.55 (domestic box office/biggest weekend),61.5% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.0 times production budget)","2,007 opening theaters/2,035 max. theaters, 4.7 weeks average run per theater","$25,491,527","March 3rd, 2000 (Wide) by Paramount Pictures",,"PG-13 for mature thematic elements, sexual content, partial nudity and language",108 minutes,vs. PleasantvilleCreate your own comparison chart…,"Comedy Drama, LGBTQ+, Romance, Child Custody Battle, Single Parent",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,,,,,"$14,983,572","$9,372,190","$24,355,762",,
19,https://www.the-numbers.com/movie/What-Planet-Are-You-From,[],"[['Mike Nichols', 'Director'], ['Michael Leeson', 'Screenwriter'], ['Garry Shandling', 'Screenwriter'], ['Ed Solomon', 'Screenwriter'], ['Peter Tolan', 'Screenwriter'], ['Carter Burwell', 'Composer']]","$3,008,746 (47.8% of total gross)",2.09 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.1 times production budget)","2,248 opening theaters/2,248 max. theaters, 2.3 weeks average run per theater","$10,703,893","March 3rd, 2000 (Wide) by Sony Pictures",,R for sexuality and language,105 minutes,vs. Morning GloryCreate your own comparison chart…,"Farcical / Slapstick Comedy, Friendly Alien on Earth, Romance, New Parents, Screenplay Written By the Star",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,,,,"$6,291,602",,,,
20,https://www.the-numbers.com/movie/Mission-to-Mars,"['Don Cheadle', 'Gary Sinise', 'Tim Robbins', 'Connie Nielsen', ""Jerry O'Connell""]","[['Brian De Palma', 'Director'], ['Ennio Morricone', 'Composer']]","$22,855,247 (37.5% of total gross)",2.66 (domestic box office/biggest weekend),57.4% (domestic box office/worldwide),"$90,000,000 (worldwide box office is 1.2 times production budget)","3,054 opening theaters/3,101 max. theaters, 5.3 weeks average run per theater","$103,565,897","March 10th, 2000 (Wide) by Walt Disney","January 16th, 2001 by Walt Disney Home Entertainment",PG for sci-fi violence and mild language,112 minutes,vs. The MartianCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,,,,"$60,874,615","$45,125,385","$106,000,000",,
21,https://www.the-numbers.com/movie/Ninth-Gate-The,"['Lena Olin', 'Frank Langella', 'James Russo', 'Jack Taylor', 'Johnny Depp']","[['Roman Polanski', 'Director'], ['Roman Polanski', 'Producer'], ['Enrique Urbizu', 'Screenwriter'], ['Roman Polanski', 'Screenwriter'], ['John Brownjohn', 'Screenwriter'], ['Arturo Perez-Reverte', 'Story Creator'], ['Suzanne Wiesenfeld', 'Line Producer'], ['Wolfgang Glattes', 'Executive Producer'], ['Michael Cheyko', 'Executive Producer'], ['Inaki Nunez', 'Co-Producer'], ['Antonio Cardenal', 'Co-Producer'], ['Alain Vannier', 'Co-Producer'], ['Darius Khondji', 'Cinematographer'], ['Dean Tavoularis', 'Production Designer'], ['Herve DeLuze*', 'Editor'], ['Wojchiech Kilar', 'Composer'], ['Anthony Powell', 'Costume Designer'], ['Howard Feuer', 'Casting Director']]","$6,622,518 (35.5% of total gross)",2.82 (domestic box office/biggest weekend),31.9% (domestic box office/worldwide),"$38,000,000 (worldwide box office is 1.5 times production budget)","1,586 opening theaters/1,694 max. theaters, 4.3 weeks average run per theater","$31,735,591","March 10th, 2000 (Wide) by Artisan","July 18th, 2000 by Lionsgate Home Entertainment",R for some violence and sexuality,132 minutes,vs. PlushCreate your own comparison chart…,"Film Noir, The Devil, Psychological Thriller, Supernatural, Unnamed Character, Occult, Cults",Original Screenplay,Thriller/Suspense,Live Action,Fantasy,"France, Spain, United States","English, French, Latin, Portuguese, Spanish",,"Harp Productions, Orly Films, TF1 Film Productions",,"$18,653,746","$39,740,562","$58,394,308",,
22,https://www.the-numbers.com/movie/Erin-Brockovich,"['Albert Finney', 'Aaron Eckhart', 'Julia Roberts']","[['Steven Soderbergh', 'Director'], ['Susannah Grant', 'Screenwriter'], ['Danny DeVito', 'Producer'], ['Michael Shamberg', 'Producer'], ['Stacey Sher', 'Producer'], ['John Hardy', 'Executive Producer'], ['Carla Santos Shamberg', 'Executive Producer'], ['Gail Lyon', 'Production Designer'], ['Anne V. Coates', 'Editor'], ['Jeffrey Kurland', 'Costume Designer'], ['Amanda Scheer Demme', 'Music Supervisor'], ['Thomas Newman', 'Composer'], ['Margery Simkin', 'Casting Director']]","$28,138,465 (22.4% of total gross)",4.46 (domestic box office/biggest weekend),48.7% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 5.2 times production budget)","2,848 opening theaters/3,265 max. theaters, 8.9 weeks average run per theater","$213,595,810","March 17th, 2000 (Wide) by Universal","August 15th, 2000 by Universal Home Entertainment",R for language,130 minutes,vs. WonderCreate your own comparison chart…,"Lawyers, Biographical Drama, Corporate Malfeasance, 2001 Oscars Best Picture Nominee",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,,"Jersey Films, Universal Pictures, Columbia Pictures",,"$125,548,685","$132,256,558","$257,805,243",,
23,https://www.the-numbers.com/movie/Final-Destination,"['Kerr Smith', 'Tony Todd', 'Devon Sawa', 'Ali Larter']","[['James Wong', 'Director'], ['Richard Brener', 'Executive Producer']]","$10,015,822 (18.8% of total gross)",5.32 (domestic box office/biggest weekend),47.6% (domestic box office/worldwide),"$23,000,000 (worldwide box office is 4.9 times production budget)","2,587 opening theaters/2,587 max. theaters, 7.1 weeks average run per theater","$90,683,157","March 17th, 2000 (Wide) by New Line",,"R for violence and terror, and for language",97 minutes,vs. Final Destination 2Create your own comparison chart…,Slasher Horror,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,Final Destination,,,"$53,302,314","$58,734,556","$112,036,870",,
24,https://www.the-numbers.com/movie/Romeo-Must-Die,"['Isaiah Washington', 'Russell Wong', 'DMX', 'Delroy Lindo', 'Jet Li', 'Aaliyah']","[['Andrzej Bartkowiak', 'Director']]","$18,014,503 (32.2% of total gross)",3.11 (domestic box office/biggest weekend),61.5% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 3.6 times production budget)","2,641 opening theaters/2,641 max. theaters, 5.2 weeks average run per theater","$95,227,360","March 22nd, 2000 (Wide) by Warner Bros.","September 27th, 2005 by Warner Home Video","R for violence, some language and brief nudity",115 minutes,vs. Cradle 2 the GraveCreate your own comparison chart…,"Gangs, Crime, Action Thriller, Romeo and Juliet Romance, Romance, Death of a Sibling, Revenge",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,,,,"$55,973,336","$35,063,424","$91,036,760",,
25,https://www.the-numbers.com/movie/Here-on-Earth,[],"[['Mark Piznarski', 'Director'], ['Michael Seitzman', 'Screenwriter']]","$4,510,705 (43.0% of total gross)",2.33 (domestic box office/biggest weekend),96.8% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.7 times production budget)","1,714 opening theaters/1,750 max. theaters, 3.3 weeks average run per theater","$17,853,678","March 24th, 2000 (Wide) by 20th Century Fox",,PG-13 for some sensuality and thematic elements,96 minutes,vs. Beyond the LightsCreate your own comparison chart…,"Cross-Class Romance, Romantic Drama, Life in a Small Town, Terminal Illness, Cancer, Love Triangle, Young Child Dealing with the Death of a Parent, Suicide, Dysfunctional Family, Community Service",Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,,"$10,494,147","$350,980","$10,845,127",,
26,https://www.the-numbers.com/movie/Whatever-it-Takes,[],[],"$4,104,298 (47.0% of total gross)",2.13 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.6 times production budget)","2,272 opening theaters/2,272 max. theaters, 2.7 weeks average run per theater","$14,861,736","March 24th, 2000 (Wide) by Sony Pictures",,"PG-13 for thematic elements, sexual material and language",,vs. Why Did I Get Married?Create your own comparison chart…,Romance,Based on Fiction Book/Short Story,Romantic Comedy,Live Action,Contemporary Fiction,,,,,,"$8,735,529",,,,
