,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Production/Financing Companies:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
121,https://www.the-numbers.com/movie/Pokemon-4Ever,[],[],"$717,061 (41.4% of total gross)",2.42 (domestic box office/biggest weekend),6.2% (domestic box office/worldwide),,"249 opening theaters/249 max. theaters, 5.3 weeks average run per theater","$2,734,109","October 11th, 2002 (Limited) by Miramax",G for General Audiences,,vs. Pokemon 2000Create your own comparison chart…,Anime,Based on TV,Adventure,Hand Animation,Kids Fiction,Japan,,,,,Pokemon,"$1,732,301","$26,300,000","$28,032,301",,
122,https://www.the-numbers.com/movie/Pulse-A-Stomp-Odyssey,[],"[['Luke Cresswell', 'Director']]",,131.82 (domestic box office/biggest weekend),65.6% (domestic box office/worldwide),,,"$14,780,133","October 11th, 2002 (IMAX) by Giant Screen Films",Not Rated,40 minutes,Create your own comparison chart…,Short Film,Based on Real Life Events,Documentary,Live Action,Factual,United States,,"August 15th, 2003 (Wide), released as Pulse - Plant Rhythm (Australia)
",,,,"$10,086,514","$5,297,876","$15,384,390",,
123,https://www.the-numbers.com/movie/Punch-Drunk-Love,"['Philip Seymour Hoffman', 'Luis Guzmán', 'Adam Sandler', 'Emily Watson']","[['Paul Thomas Anderson', 'Director'], ['Paul Thomas Anderson', 'Screenwriter'], ['Joanne Sellar', 'Producer'], ['Daniel Lupi', 'Producer'], ['Paul Thomas Anderson', 'Producer'], ['Robert Elswit', 'Director of Photography '], ['William Arnold', 'Production Designer'], ['Leslie Jones', 'Editor'], ['Mark Bridges', 'Costume Designer'], ['Jeremy Blake', 'Artistic Coordinator'], ['Jon Brion', 'Composer']]","$367,203 (2.1% of total gross)",4.44 (domestic box office/biggest weekend),72.3% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.0 times production budget)","5 opening theaters/1,293 max. theaters, 3.6 weeks average run per theater","$28,079,815","October 11th, 2002 (Limited) by Sony Pictures",R for strong language including a scene of sexual dialogue,97 minutes,vs. The MasterCreate your own comparison chart…,"Comedy Drama, Romance, Dysfunctional Family, Anger Management Issues, Blackmail, Car Accident",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"March 13th, 2003 (Limited) (New Zealand)
March 14th, 2003 (Wide), released as Embriagado de Amor (Portugal)
April 3rd, 2003 (Wide) (Australia)
May 8th, 2003 (Wide) (South Korea)
January 13th, 2022 (Wide), released as Embriagado de Amor (Portugal)
... Show all releases
","Revolution Studios, New Line Cinema","November 15th, 2016 by Criterion",,"$17,791,031","$6,800,000","$24,591,031",,
124,https://www.the-numbers.com/movie/Rules-of-Attraction-The,[],"[['Roger Avary', 'Director']]","$2,532,410 (38.8% of total gross)",2.58 (domestic box office/biggest weekend),55.3% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 2.9 times production budget)","1,437 opening theaters/1,437 max. theaters, 2.5 weeks average run per theater","$10,299,689","October 11th, 2002 (Wide) by Lionsgate","R for strong sexual content, drug use, language and violent images",110 minutes,vs. You Kill MeCreate your own comparison chart…,"College, Dysfunctional Family, Intertitle, Breaking the Fourth Wall, Delayed Adulthood, LGBTQ+, Ensemble, Sex Crimes, Addiction, Narcotics, Non-Chronological, Voiceover/Narration",Based on Fiction Book/Short Story,Black Comedy,Live Action,Contemporary Fiction,United States,,"March 28th, 2003 (Wide) (United Kingdom)
",,,,"$6,525,762","$5,273,298","$11,799,060",,
125,https://www.the-numbers.com/movie/Transporter-The,[],"[['Corey Yuen', 'Director'], ['Louis Leterrier', 'Director'], ['Luc Besson', 'Screenwriter'], ['Robert Mark Kamen', 'Screenwriter'], ['Luc Besson', 'Producer'], ['Steven Chasman', 'Producer'], ['Stephane Moreno Carpio', 'First Assistant Director']]","$9,107,816 (36.0% of total gross)",2.78 (domestic box office/biggest weekend),57.6% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 2.1 times production budget)","2,573 opening theaters/2,610 max. theaters, 3.6 weeks average run per theater","$39,924,988","October 11th, 2002 (Wide) by 20th Century Fox",PG-13 for violent sequences and some sensuality.,92 minutes,vs. DerailedCreate your own comparison chart…,"Action Thriller, Car Chase, Crime, No Honor Among Thieves, Revenge, Set in France, Human-Trafficking, Organized Crime, Dysfunctional Family",Original Screenplay,Action,Live Action,Contemporary Fiction,"France, United States","English, French, Mandarin",,"Twentieth Century Fox, EuropaCorp","September 23rd, 2008 by Fox Home Entertainment",Transporter,"$25,296,447","$18,632,485","$43,928,932",,
126,https://www.the-numbers.com/movie/Tuck-Everlasting,"['Ben Kingsley', 'Sissy Spacek', 'William Hurt', 'Amy Irving', 'Victor Garber', 'Scott Bairstow', 'Alexis Bledel', 'Jonathan Jackson']","[['Jay Russell', 'Director'], ['Jeffrey Lieber', 'Screenwriter'], ['James V. Hart', 'Screenwriter'], ['Thomas A. Bliss', 'Executive Producer']]","$5,268,764 (27.5% of total gross)",3.64 (domestic box office/biggest weekend),99.1% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 1.3 times production budget)","1,185 opening theaters/1,460 max. theaters, 5.4 weeks average run per theater","$30,229,409","October 11th, 2002 (Wide) by Walt Disney",PG for some violence,96 minutes,vs. E.T. the Extra-TerrestrialCreate your own comparison chart…,"Coming of Age, Romantic Drama, Romance, 1910s, Immortality",Based on Fiction Book/Short Story,Drama,Live Action,Kids Fiction,,English,,,"February 25th, 2003 by Walt Disney Home Entertainment",,"$19,161,999","$182,616","$19,344,615",,
127,https://www.the-numbers.com/movie/White-Oleander,[],"[['Peter Kosminsky', 'Director'], ['Mary Agnes Donoghue', 'Screenwriter'], ['Thomas Newman', 'Composer']]","$5,607,480 (34.3% of total gross)",2.92 (domestic box office/biggest weekend),75.5% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 1.4 times production budget)","1,510 opening theaters/1,510 max. theaters, 4.1 weeks average run per theater","$25,817,677","October 11th, 2002 (Wide) by Warner Bros.","PG-13 for mature thematic elements concerning dysfunctional relationships, drug content, language, sexuality and violence",,vs. ThirteenCreate your own comparison chart…,"Family Drama, Dysfunctional Family, Single Parent, Death of a Girlfriend / Boyfriend, Foster Family, Romance, Prison, Addiction, Suicide",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,,,,,,"$16,357,770","$5,300,000","$21,657,770",,
128,https://www.the-numbers.com/movie/Abandon,[],"[['Stephen Gaghan', 'Director'], ['Stephen Gaghan', 'Screenwriter'], ['Clint Mansell', 'Composer']]","$5,064,077 (47.2% of total gross)",2.12 (domestic box office/biggest weekend),87.7% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 0.5 times production budget)","2,341 opening theaters/2,347 max. theaters, 3.3 weeks average run per theater","$16,918,512","October 18th, 2002 (Wide) by Paramount Pictures","PG-13 for drug and alcohol content, sexuality, some violence and language",99 minutes,vs. The PledgeCreate your own comparison chart…,"Psychological Thriller, Murder Mystery, Unbelieving Police, Hallucinations, Mental Illness, Surprise Twist",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,,,,,"$10,719,367","$1,500,000","$12,219,367",,
129,https://www.the-numbers.com/movie/Adrenaline-Rush-The-Science-of-Risk,[],"[['Marc Fafard', 'Director']]",,119.15 (domestic box office/biggest weekend),70.6% (domestic box office/worldwide),,,"$28,074,322","October 18th, 2002 (IMAX) by Giant Screen Films",Not Rated,40 minutes,vs. Deep Sea 3DCreate your own comparison chart…,Short Film,Based on Real Life Events,Documentary,Live Action,Factual,Canada,English,"May 8th, 2003 (Wide) (Australia)
",,,,"$16,933,791","$7,036,640","$23,970,431",,
130,https://www.the-numbers.com/movie/Formula-51,[],"[['Ronny Yu', 'Director']]","$2,817,719 (54.1% of total gross)",1.85 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$27,000,000 (worldwide box office is 0.2 times production budget)","1,857 opening theaters/1,857 max. theaters, 2.1 weeks average run per theater","$8,213,551","October 18th, 2002 (Wide) by Screen Media Films","R for strong violence, language, drug content and some sexuality",,vs. OctopussyCreate your own comparison chart…,"Action Comedy, Prologue, 1970s, Drug Dealer, Organized Crime, No Honor Among Thieves, Hitmen, Surprise Twist, Revenge, Romance, Fugitive / On the Run, Ensemble, Blackmail",Original Screenplay,Action,Live Action,Contemporary Fiction,"Canada, United Kingdom, United States",English,,,,,"$5,204,007",,,,
131,https://www.the-numbers.com/movie/Real-Women-Have-Curves,[],"[['Heitor Pereira', 'Composer']]","$183,772 (3.1% of total gross)",11.12 (domestic box office/biggest weekend),75.3% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 2.6 times production budget)","55 opening theaters/163 max. theaters, 12.1 weeks average run per theater","$9,209,853","October 18th, 2002 (Wide) by Newmarket Films",PG-13,90 minutes,vs. Like CrazyCreate your own comparison chart…,"Set in Los Angeles, Comedy Drama",Based on Play,Comedy,Live Action,Contemporary Fiction,United States,,"January 31st, 2003 (Limited) (United Kingdom)
",,"April 22nd, 2003 by HBO Home Video",,"$5,853,194","$1,924,596","$7,777,790",,
132,https://www.the-numbers.com/movie/Ring-The,"['Martin Henderson', 'Brian Cox', 'Naomi Watts']","[['Gore Verbinski', 'Director'], ['Ehren Kruger', 'Screenwriter'], ['Koji Suzuki', 'Story Creator'], ['Walter F. Parkes', 'Producer'], ['Laurie MacDonald', 'Producer'], ['Mike Macari', 'Executive Producer'], ['Roy Lee', 'Executive Producer'], ['Michele Weisler', 'Executive Producer'], ['Tom Duffield', 'Production Designer'], ['Bojan Bazelli', 'Director of Photography'], ['Hans Zimmer', 'Composer'], ['Craig Wood', 'Editor']]","$15,015,393 (11.6% of total gross)",6.98 (domestic box office/biggest weekend),52.0% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 5.2 times production budget)","1,981 opening theaters/2,927 max. theaters, 7.9 weeks average run per theater","$203,643,481","October 18th, 2002 (Wide) by Dreamworks SKG",PG-13,115 minutes,vs. The ConjuringCreate your own comparison chart…,"Supernatural, Supernatural Horror",Remake,Horror,Live Action,Contemporary Fiction,United States,English,"January 10th, 2003 (Wide) (South Korea)
February 21st, 2003 (Limited) (United Kingdom)
","Parkes+Macdonald Productions, Benderspink Productions","March 4th, 2003 by Dreamworks Video, released as Ring, The",Ring,"$129,094,024","$119,124,462","$248,218,486",,
133,https://www.the-numbers.com/movie/Jet-Lis-Hero,[],"[['Zhang Yimou', 'Director'], ['Chris Chow', 'Screenwriter']]","$18,004,319 (33.6% of total gross)",2.98 (domestic box office/biggest weekend),30.2% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 10.4 times production budget)","2,031 opening theaters/2,175 max. theaters, 6.0 weeks average run per theater","$79,225,462","August 27th, 2004 (Wide) by Miramax",PG-13 for stylized martial arts violence and a scene of sensuality,120 minutes,vs. CellularCreate your own comparison chart…,"Martial Arts, Wire Fu, Political Assassination, Assassination, Political, Ancient China, War, Unreliable Narrator, Non-Chronological, Suicide, Action Adventure",Original Screenplay,Action,Live Action,Historical Fiction,"China, Hong Kong",Mandarin,"October 24th, 2002 (Wide), released as Yingxiong 英雄 (China)
November 5th, 2004 (Wide) (Australia)
March 20th, 2014 (Wide) (South Korea)
",,"September 15th, 2009 by Miramax Video, released as Hero",,"$53,652,140","$123,883,818","$177,535,958",,
134,https://www.the-numbers.com/movie/Frida,[],[],"$205,996 (0.8% of total gross)",8.88 (domestic box office/biggest weekend),46.1% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 4.7 times production budget)","5 opening theaters/794 max. theaters, 8.2 weeks average run per theater","$40,589,978","October 25th, 2002 (Limited) by Miramax",R for sexuality/nudity and language.,123 minutes,vs. The Iron LadyCreate your own comparison chart…,"Biography, Artists, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,United States,"English, French, Russian, Spanish","February 28th, 2003 (Limited) (United Kingdom)
",,"June 10th, 2003 by Miramax Video",,"$25,885,000","$30,246,239","$56,131,239",,
135,https://www.the-numbers.com/movie/Ghost-Ship,"['Julianna Margulies', 'Ron Eldard', 'Desmond Harrington', 'Isaiah Washington', 'Gabriel Byrne']","[['Steve Beck', 'Director'], ['John Pogue', 'Screenwriter'], ['Mark D. Hanlon', 'Screenwriter'], ['Joel Silver', 'Producer'], ['Robert Zemeckis', 'Producer'], ['Gilbert Adler', 'Producer'], ['Bruce Berman', 'Executive Producer'], ['Steve Richards', 'Executive Producer']]","$11,503,423 (38.2% of total gross)",2.62 (domestic box office/biggest weekend),44.1% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 3.4 times production budget)","2,787 opening theaters/2,787 max. theaters, 3.8 weeks average run per theater","$47,515,034","October 25th, 2002 (Wide) by Warner Bros.","R for strong violence/gore, language and sexuality.",90 minutes,vs. Don't Be Afraid of the DarkCreate your own comparison chart…,"Supernatural, Supernatural Horror, On a Boat, Haunting, 1960s, Prologue",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Australia, United States",English,,"Village Roadshow Productions, Dark Castle Entertainment","March 28th, 2003 by Warner Home Video",,"$30,113,491","$38,236,393","$68,349,884",,
136,https://www.the-numbers.com/movie/Jackass-The-Movie,[],"[['Jeff Tremaine', 'Director'], ['Jeff Tremaine', 'Producer'], ['Spike Jonze', 'Producer'], ['Johnny Knoxville', 'Producer']]","$22,763,437 (35.4% of total gross)",2.82 (domestic box office/biggest weekend),81.1% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 39.6 times production budget)","2,509 opening theaters/2,532 max. theaters, 5.3 weeks average run per theater","$101,453,405","October 25th, 2002 (Wide) by Paramount Pictures","R for dangerous, sometimes extremely crude stunts, language and nudity",84 minutes,vs. Jackass Presents: Bad GrandpaCreate your own comparison chart…,Reality TV,Based on TV,Documentary,Live Action,Contemporary Fiction,United States,English,,"Dickhouse, Paramount Pictures, MTV Documentary Films, MTV Films, Lynch Siderow Productions Inc","March 25th, 2003 by Paramount Home Video",Jackass,"$64,282,312","$15,000,000","$79,282,312",,
137,https://www.the-numbers.com/movie/Magdalene-Sisters-The,"['Anne-Marie Duff', 'Nora-Jane Noone', 'Dorothy Duffy', 'Eileen Walsh']","[['Peter Mullan', 'Director'], ['Peter Mullan', 'Screenwriter'], ['Frances Higson', 'Producer'], ['Craig Armstrong', 'Composer']]","$84,553 (1.7% of total gross)",7.85 (domestic box office/biggest weekend),19.4% (domestic box office/worldwide),,"5 opening theaters/295 max. theaters, 5.8 weeks average run per theater","$7,437,695","August 1st, 2003 (Limited) by Miramax","R for violence/cruelty, nudity, sexual content and language",114 minutes,vs. Michael CollinsCreate your own comparison chart…,"Religious, Historical Drama, Inspired by a True Story, Sex Crimes, Catholic, 1960s, Dysfunctional Family, Sexism",Original Screenplay,Drama,Live Action,Historical Fiction,"Ireland, United Kingdom","English, Latin","October 25th, 2002 (Wide) (United Kingdom)
","Scottish Screen, UK Film Council, Irish Film Board, Momentum Pictures, PFP Films, Temple Films",,,"$4,890,878","$20,327,164","$25,218,042",,
138,https://www.the-numbers.com/movie/Truth-About-Charlie-The,['Thandie Newton*'],"[['Jonathan Demme', 'Director'], ['Jonathan Demme', 'Screenwriter'], ['Steve Schmidt', 'Screenwriter'], ['Peter Stone', 'Screenwriter'], ['Jessica Bendinger', 'Screenwriter']]","$2,270,290 (42.8% of total gross)",2.34 (domestic box office/biggest weekend),88.3% (domestic box office/worldwide),,"753 opening theaters/755 max. theaters, 2.8 weeks average run per theater","$8,369,789","October 25th, 2002 (Wide) by Universal",PG-13 for some violence and sexual content/nudity,104 minutes,vs. Extreme OpsCreate your own comparison chart…,"Psychological Thriller, Relationships Gone Wrong, Death of a Spouse or Fiancée / Fiancé, Secret Agent, Heist, No Honor Among Thieves, False Identity",Remake,Thriller/Suspense,Live Action,Contemporary Fiction,,,"May 16th, 2003 (Limited) (United Kingdom)
",,"June 1st, 2010 by Universal Home Entertainment",,"$5,303,000","$700,000","$6,003,000",,
139,https://www.the-numbers.com/movie/I-Spy,"['Malcolm McDowell', 'Eddie Murphy', 'Owen Wilson', 'Famke Janssen']","[['Betty Thomas', 'Director'], ['Betty Thomas', 'Producer'], ['Jenno Topping', 'Producer'], ['Mario Kassar', 'Producer'], ['Andrew G. Vajna', 'Producer'], ['Marianne Wibberley', 'Screenwriter'], ['Cormac Wibberley', 'Screenwriter'], ['Jay Scherick', 'Screenwriter'], ['David Ronn', 'Screenwriter'], ['Marianne Wibberley', 'Story Creator'], ['Cormac Wibberley', 'Story Creator'], ['Warren Carr', 'Executive Producer'], ['Mark Toberoff', 'Executive Producer'], ['David R. Ginsburg', 'Executive Producer'], ['Oliver Wood', 'Director of Photography'], ['Marcia Hinds-Johnson*', 'Production Designer'], ['Peter Teschner', 'Editor'], ['Sony Pictures Imageworks Inc.', 'Special Visual Effects'], ['Ruth E. Carter', 'Costume Designer'], ['Richard Gibbs', 'Composer'], ['Elliot Lurie', 'Music Supervisor']]","$12,752,803 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),55.7% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 0.9 times production budget)","3,182 opening theaters/3,182 max. theaters, 3.5 weeks average run per theater","$52,943,747","November 1st, 2002 (Wide) by Sony Pictures","PG-13 for action violence, some sexual content and language",92 minutes,vs. Meet DaveCreate your own comparison chart…,"Secret Agent, Buddy Cop, Action Comedy, Undercover, Arms Dealer, Boxing",Based on TV,Action,Live Action,Contemporary Fiction,United States,English,,"Columbia Pictures, Tall Trees, C-2 Pictures","March 11th, 2003 by Sony Pictures Home Entertainment",,"$33,561,137","$26,718,685","$60,279,822",,
