,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Production/Financing Companies:,Video Release:,MPAA Rating:,Keywords:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
184,https://www.the-numbers.com/movie/I-Heard-the-Bells-(2022),[],"[['Joshua Enck', 'Director']]","$2,016,504 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),99.4% (domestic box office/worldwide),,"1,082 opening theaters/1,204 max. theaters, 2.4 weeks average run per theater","$5,644,104","December 1st, 2022 (Special Engagement) (Australia)
December 1st, 2022 (Special Engagement) (New Zealand)
",110 minutes,vs. LifemarkCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"December 1st, 2022 (Wide) by Fathom Events",Sight & Sound Films,,,"Faith-Based Drama, Faith-Based Film, Christmas",,"$5,644,104","$35,097","$5,679,201",,,
185,https://www.the-numbers.com/movie/Yelki-9-(2022-Russia),[],"[['Aleksandra Lupaško', 'Director']]",,,,,,,"December 1st, 2022 (Limited) (Russia (CIS))
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Russian Federation,Russian,,,,,,,n/a,"$8,487,183","$8,487,183",,,
186,https://www.the-numbers.com/movie/A-Todo-Tren-Ahora-Son-Ellas-2-(2022-Spain),[],"[['Inés de León', 'Director']]",,,,,,,"December 2nd, 2022 (Wide) (Spain)
June 22nd, 2023 (Limited), released as A Todo Tren: Ahora Son Ellas 2 (ДЕТКИ В ПОРЯДКЕ) (Russia (CIS))
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Spain,Spanish,,,,,,,n/a,"$7,151,500","$7,151,500",,,
187,https://www.the-numbers.com/movie/Puss-in-Boots-The-Last-Wish-(2022),"['Olivia Colman', 'Harvey Guillen', 'Kayo Samson', 'Wagner Moura', 'Anthony Mendez', 'John Mulaney', 'Florence Pugh', 'Da’Vine Joy Randolph', 'Ray Winstone', 'Antonio Banderas', 'Salma Hayek']","[['Joel Crawford', 'Director'], ['Paul Fisher', 'Screenwriter'], ['Tommy Swerdlow', 'Screenwriter'], ['Tommy Swerdlow', 'Story by'], ['Tom Wheeler', 'Story by'], ['Mark Swift', 'Producer'], ['Christopher Meledandri', 'Executive Producer'], ['Januel Mercado', 'Co-Director'], ['Nate Wragg', 'Production Designer'], ['James Ryan', 'Editor'], ['Heitor Pereira', 'Composer']]","$12,429,515 (6.7% of total gross)",11.03 (domestic box office/biggest weekend),38.3% (domestic box office/worldwide),"$90,000,000 (worldwide box office is 5.4 times production budget)","4,099 opening theaters/4,121 max. theaters, 10.6 weeks average run per theater","$185,535,345","December 2nd, 2022 (Wide) (Cyprus)
December 7th, 2022 (Wide) (Belgium)
December 7th, 2022 (Wide) (Egypt)
December 7th, 2022 (Wide), released as Le Chat Potte 2: La Dernier Quete (France)
December 7th, 2022 (Wide), released as Il gatto con gli stivali 2 - l'ultimo desiderio (Italy)
... Show all releases
",102 minutes,vs. Puss in BootsCreate your own comparison chart…,Spin-Off,Adventure,Digital Animation,Kids Fiction,United States,English,"December 21st, 2022 (Wide) by Universal",DreamWorks Animation,"February 21st, 2023 by Universal Home Entertainment","PG for action/violence, rude humor/language, and some scary moments.(Rating bulletin 2740 (cert #53912), 7/13/2022)","Family Adventure, Talking Animals, Animal Lead, Development Hell, Delayed Sequel",Shrek,"$185,535,345","$299,250,040","$484,785,385",,,
188,https://www.the-numbers.com/movie/Eiga-Slam-Dunk-(2022-Japan),[],"[['Takehiko Inoue', 'Director'], ['Takehiko Inoue', 'Screenwriter'], ['Takehiko Inoue', 'Story Creator']]",,,,,,,"December 3rd, 2022 (Limited), released as The First Slam Dunk (ザ・ファーストスラムダンク) (Japan)
January 4th, 2023 (Wide) (South Korea)
January 12th, 2023 (Wide), released as The First Slam Dunk (Hong Kong)
January 13th, 2023 (Wide), released as 灌籃高手 THE FIRST SLAM DUNK (Taiwan)
February 1st, 2023 (Wide) (Philippines)
... Show all releases
",124 minutes,vs. Suzume no tojimari (すずめの戸締まり)Create your own comparison chart…,Based on Comic/Graphic Novel,Comedy,Digital Animation,Contemporary Fiction,Japan,Japanese,"July 28th, 2023 (Wide) by GKIDS, released as The First Slam Dunk",,,"PG-13 for language, violence and thematic elements.(Rating bulletin 2785 (cert #54479), 5/31/2023)","Sports Comedy, Anime, Basketball, High School, High School Sports, Romance, First Love, Novel or Other Work Adapted by Author",,n/a,"$263,955,459","$263,955,459",,,
189,https://www.the-numbers.com/movie/Avatar-The-Way-of-Water-(2022),"['Sigourney Weaver', 'Stephen Lang', 'Kate Winslet', 'Sam Worthington', 'Zoe Saldana']","[['James Cameron', 'Director'], ['James Cameron', 'Screenwriter'], ['Rick Jaffa', 'Screenwriter'], ['Amanda Silver', 'Screenwriter'], ['James Cameron', 'Story by'], ['Rick Jaffa', 'Story by'], ['Amanda Silver', 'Story by'], ['Josh Friedman', 'Story by'], ['Shane Salerno', 'Story by'], ['Jon Landau', 'Producer'], ['James Cameron', 'Producer'], ['David Valdes', 'Executive Producer'], ['Richard Baneham', 'Executive Producer'], ['Russell Carpenter', 'Director of Photography'], ['Dylan Cole', 'Production Designer'], ['Ben Procter', 'Production Designer'], ['Stephen Rivkin', 'Editor'], ['David Brenner', 'Editor'], ['John Refoua', 'Editor'], ['James Cameron', 'Editor'], ['Simon Franglen', 'Composer'], ['Deborah L. Scott', 'Costume Designer']]","$134,100,226 (19.6% of total gross)",5.10 (domestic box office/biggest weekend),29.5% (domestic box office/worldwide),"$460,000,000 (worldwide box office is 5.0 times production budget)","4,202 opening theaters/4,340 max. theaters, 11.1 weeks average run per theater","$684,075,767","December 9th, 2022 (Wide) (Finland)
December 14th, 2022 (Wide), released as Avatar 2: The Way of Water (Austria)
December 14th, 2022 (Wide) (Belgium)
December 14th, 2022 (Wide), released as Avatar: The Way of Water (阿凡达：水之道) (China)
December 14th, 2022 (Wide) (Denmark)
... Show all releases
",190 minutes,All-Time Top-Grossing Filmsvs. AvatarCreate your own comparison chart…,Original Screenplay,Action,Animation/Live Action,Science Fiction,United States,English,"December 16th, 2022 (Wide) by 20th Century StudiosDecember 16th, 2022 (IMAX) by 20th Century Studios","Lightstorm Entertainment, 20th Century Studios, TSG Entertainment","March 28th, 2023 by Walt Disney Home Entertainment","PG-13 for sequences of strong violence and intense action, partial nudity and some strong language.(Rating bulletin 2759 (cert #54081), 11/23/2022)","Action Adventure, Delayed Sequel, Humans as Aliens, Sequel With Returning Stars Playing New Characters, 2023 Oscars Best Picture Nominee",Avatar,"$684,075,767","$1,635,896,648","$2,319,972,415",,,
190,https://www.the-numbers.com/movie/Empire-of-Light-(2022),"['Tom Brooke', 'Tanya Moodie', 'Hannah Onslow', 'Crystal Clarke', 'Colin Firth', 'Toby Jones', 'Olivia Colman', 'Michael Ward']","[['Sam Mendes', 'Director'], ['Sam Mendes', 'Screenwriter'], ['Pippa Harris', 'Producer'], ['Sam Mendes', 'Producer'], ['Michael Lerman', 'Executive Producer'], ['Julie Pastor', 'Executive Producer'], ['Celia Duval', 'Co-Producer'], ['Lola Oliyide', 'Co-Producer'], ['Roger Deakins', 'Director of Photography'], ['Mark Tildesley', 'Production Designer'], ['Alexandra Byrne', 'Costume Designer'], ['Lee Smith', 'Editor'], ['Trent Reznor', 'Music by'], ['Atticus Ross', 'Music by'], ['Naomi Donne', 'Make-up and Hair Designer'], ['Randall Poster', 'Music Supervisor'], ['Stuart Wilson', 'Sound Mixer'], ['Nina Gold', 'Casting by']]","$163,405 (13.9% of total gross)",5.27 (domestic box office/biggest weekend),10.4% (domestic box office/worldwide),,"110 opening theaters/436 max. theaters, 3.2 weeks average run per theater","$1,177,577","January 9th, 2023 (Wide) (United Kingdom)
February 13th, 2023 (Wide) (Philippines)
February 23rd, 2023 (Canceled) (Brazil)
February 23rd, 2023 (Wide), released as Imperio de luz (Colombia)
February 23rd, 2023 (Wide), released as Empire of Light (エンパイア・オブ・ライト) (Japan)
... Show all releases
",119 minutes,vs. Revolutionary RoadCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"United Kingdom, United States",English,"December 9th, 2022 (Limited) by Searchlight Pictures",,"February 7th, 2023 by Walt Disney Home Entertainment","R for sexual content, language and brief violence.(Rating bulletin 2741 (cert #53918), 7/20/2022)","Romantic Drama, Romance, 1980s, Mental Illness, Interracial Romance",,"$1,177,577","$10,143,066","$11,320,643",,,
191,https://www.the-numbers.com/movie/Amazing-Maurice-The-(2022-United-Kingdom),"['Hugh Laurie', 'Emilia Clarke']","[['Toby Genkel', 'Director'], ['Florian Westermann', 'Director'], ['Terry Rossio', 'Screenwriter'], ['Terry Pratchett', 'Story Creator']]","$1,440,000 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),11.6% (domestic box office/worldwide),,"1,546 opening theaters/1,546 max. theaters, 1.0 weeks average run per theater","$1,440,000","December 15th, 2022 (Limited) (Portugal)
December 16th, 2022 (Wide) (United Kingdom)
January 12th, 2023 (Limited) (Australia)
January 12th, 2023 (Limited), released as O GRANDE MAURICINHO (Brazil)
January 12th, 2023 (Limited), released as Úžasný Mauric (Czech Republic)
... Show all releases
",90 minutes,vs. Knock at the CabinCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Germany, United Kingdom",English,"February 3rd, 2023 (Wide) by Viva Kids",,"April 4th, 2023","PG for action/peril and some rude material.(Rating bulletin 2750 (Cert #54051), 9/21/2022)","Family Adventure, Talking Animals, Animal Lead",,"$1,440,000","$10,989,646","$12,429,646",,,
192,https://www.the-numbers.com/movie/Neposlushnik-2-(2022-Russia),[],"[['Vladimir Kott', 'Director']]",,,,,,,"December 15th, 2022 (Limited) (Russia (CIS))
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Russian Federation,Russian,,,,,,,n/a,"$7,320,590","$7,320,590",,,
193,https://www.the-numbers.com/movie/otto-montagne-Le-(2022-Italy),[],"[['Felix Van Groeningen', 'Director'], ['Charlotte Vandermeersch', 'Director']]","$33,323 (11.0% of total gross)",8.06 (domestic box office/biggest weekend),3.0% (domestic box office/worldwide),,"2 opening theaters/51 max. theaters, 5.1 weeks average run per theater","$302,456","December 21st, 2022 (Limited) (France)
December 22nd, 2022 (Limited) (Italy)
December 22nd, 2022 (Limited), released as De Acht Bergen (Netherlands)
January 5th, 2023 (Wide), released as Osm hor (Czech Republic)
January 12th, 2023 (Limited), released as Acht Berge (Germany)
... Show all releases
",147 minutes,vs. AfireCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"Belgium, Italy",Italian,"April 28th, 2023 (Limited) by Janus Films, released as The Eight Mountains",Sideshow     ,,,,,"$302,456","$9,753,678","$10,056,134",,,
194,https://www.the-numbers.com/movie/Whale-The-(2022),"['Hong Chau', 'Sadie Sink', 'Ty Simpkins', 'Samantha Morton', 'Brendan Fraser']","[['Darren Aronofsky', 'Director'], ['Samuel D. Hunter', 'Screenwriter'], ['Jeremy Dawson', 'Producer'], ['Jeremy Dawson', 'Producer'], ['Art Handel', 'Producer'], ['Scott Franklin', 'Executive Producer'], ['Tyson Bidner', 'Executive Producer'], ['Andrew Weisblum', 'Editor'], ['Rob Simonsen', 'Composer']]","$332,152 (1.9% of total gross)",11.51 (domestic box office/biggest weekend),42.7% (domestic box office/worldwide),,"6 opening theaters/1,721 max. theaters, 5.9 weeks average run per theater","$17,453,440","January 19th, 2023 (Limited) (Croatia)
January 27th, 2023 (Limited), released as La Ballena (Spain)
February 2nd, 2023 (Limited) (Australia)
February 2nd, 2023 (Wide) (New Zealand)
February 3rd, 2023 (Limited) (United Kingdom)
... Show all releases
",117 minutes,vs. The FabelmansCreate your own comparison chart…,Based on Play,Drama,Live Action,Contemporary Fiction,United States,English,"December 9th, 2022 (Oscar Qualifying Run) by A24December 21st, 2022 (Expands Wide) by A24","American Empirical, A24, Protozoa Pictures","February 21st, 2023 by Lionsgate Home Entertainment","R language, some drug use and sexual content.(Rating bulletin 2753 (cert #54087), 10/12/2022)","Family Drama, Dysfunctional Family, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Eating Disorder, Fat Suit",,"$17,453,440","$23,425,216","$40,878,656",,,
