,url,cast,crew,Legs:,Domestic Share:,Infl. Adj. Dom. BO,Opening Weekend:,Production Budget:,Theater counts:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
20,https://www.the-numbers.com/movie/One-for-the-Money,"[""Jason O'Mara"", 'Daniel Sunjata', 'John Leguizamo', 'Sherri Shepherd', 'Debbie Reynolds', 'Katherine Heigl']","[['Julie Anne Robinson', 'Director'], ['Stacy Sherman', 'Screenwriter'], ['Karen Ray', 'Screenwriter'], ['Liz Brixius', 'Screenwriter'], ['Janet Evanovich', 'Based on the novel by'], ['Wendy Fineman', 'Producer'], ['Tom Rosenberg', 'Producer'], ['Gary Lucchesi', 'Producer'], ['Eric Reid', 'Executive Producer'], ['Andre Lamal', 'Executive Producer'], ['Bruce Toll', 'Executive Producer'], ['Katherine Heigl', 'Executive Producer'], ['Nancy Heigl', 'Executive Producer'], ['James Whitaker', 'Director of Photography'], ['Franco-Giacomo Carbone', 'Production Designer'], ['Lisa Zeno Churgin', 'Editor'], ['Michael Dennison', 'Costume Designer'], ['Deborah Lurie', 'Composer']]",2.29 (domestic box office/biggest weekend),73.0% (domestic box office/worldwide),"$34,677,353","$11,515,790 (43.6% of total gross)","$42,000,000 (worldwide box office is 0.9 times production budget)","2,737 opening theaters/2,737 max. theaters, 3.4 weeks average run per theater","January 27th, 2012 (Wide) by Lionsgate","May 15th, 2012 by Lionsgate Home Entertainment, released as One For the Money","PG-13 for violence, sexual references and language, some drug material and partial nudity.(Rating bulletin 2160, 2/23/2011)",106 minutes,vs. Horrible Bosses 2Create your own comparison chart…,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,United States,English,"March 7th, 2012 (Wide) (Egypt)
April 13th, 2012 (Wide) (Brazil)
April 19th, 2012 (Wide) (Hong Kong)
April 19th, 2012 (Wide) (Switzerland)
April 20th, 2012 (Wide) (Austria)
... Show all releases
","Bounty Hunter, Fired, Divorcée Romance, Romance, Action Comedy, Crime, Amatuer Slueth, Witnessing a Crime, Prostitution, Police Detective, Confidential Informant","Lionsgate, Lakeshore Entertainment, Sidney Kimmel Entertainment, Abishag Producitons",,"$26,414,527","$9,782,694","$36,197,221","$8,764,845","$1,585,220","$10,350,065"
21,https://www.the-numbers.com/movie/Verite-si-je-mens-3-la,[],[],,,,,,,,,,112 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,"English, French, Hebrew, Mandarin","February 1st, 2012 (Limited), released as Would I Lie to You 3 (International name)
 (France)
",,"la Verite Production, Vertigo Films, Les Films Manuel Munz, Telegraphe, Canal Plus, Cinecinema, France 2 Cinema, M6",The Truth if I Lie!,n/a,"$36,960,781","$36,960,781",,,
22,https://www.the-numbers.com/movie/Bumchoiwaui-junjaeng,[],[],,,,,,,,,,134 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Republic of Korea,Korean,"February 2nd, 2012 (Limited), released as Nameless Gangster (International name)
 (South Korea)
",,,,n/a,"$27,482,633","$27,482,633",,,
23,https://www.the-numbers.com/movie/Chronicle,"['Richard Detmer', 'Casey Letter', 'Dane DeHaan', 'Alex Russell', 'Michael B. Jordan']","[['Josh Trank', 'Director'], ['Max Landis', 'Screenwriter'], ['Max Landis', 'Story Creator'], ['Josh Trank', 'Story Creator'], ['John Davis', 'Producer'], ['Adam Schroeder', 'Producer'], ['James Dodson', 'Executive Producer'], ['Matthew Jensen', 'Director of Photography'], ['Stephen Altman', 'Production Designer'], ['Elliot Greenberg', 'Editor'], ['Diana Cilliers', 'Costume Designer'], ['Andrea von Foerster', 'Music Supervisor'], ['Ronna Kress', 'Casting']]",2.93 (domestic box office/biggest weekend),52.2% (domestic box office/worldwide),"$84,775,197","$22,004,098 (34.1% of total gross)","$12,000,000 (worldwide box office is 10.3 times production budget)","2,907 opening theaters/2,908 max. theaters, 4.7 weeks average run per theater","February 3rd, 2012 (Wide) by 20th Century Fox","May 15th, 2012 by Fox Home Entertainment","PG-13 for intense action and violence, thematic material, some language, sexual content and teen drinking.(Rating bulletin 2205, 1/11/2012)",106 minutes,vs. The Purge: AnarchyCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,United States,English,"February 2nd, 2012 (Wide) (Bahrain)
February 23rd, 2012 (Wide) (Serbia and Montenegro)
March 2nd, 2012 (Wide) (Brazil)
April 13th, 2012 (Wide) (Turkey)
April 19th, 2012 (Wide) (Denmark)
... Show all releases
","Found Footage, Psychics, Dysfunctional Family, Revenge, Bullies, Addiction, Romance, First Love, Action Thriller","20th Century Fox, Davis Entertainment, Dune Entertainment",,"$64,575,175","$59,106,615","$123,681,790","$8,378,494","$7,816,251","$16,194,745"
24,https://www.the-numbers.com/movie/Journey-2-Mysterious-Island,"['Michael Caine', 'Luis Guzmán', 'Dwayne Johnson', 'Josh Hutcherson', 'Vanessa Hudgens']","[['Brad Peyton', 'Director'], ['Brian Gunn', 'Screenwriter'], ['Mark Gunn', 'Screenwriter'], ['Richard Outten', 'Story Creator'], ['Brian Gunn', 'Story Creator'], ['Mark Gunn', 'Story Creator'], ['Beau Flynn', 'Producer'], ['Tripp Vinson', 'Producer'], ['Charlotte Huggins', 'Producer'], ['Richard Brener', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Samuel J. Brown', 'Executive Producer'], ['Marcus Viscidi', 'Executive Producer'], ['Michael Bostick', 'Executive Producer'], ['Evan Turner', 'Executive Producer'], ['David Tattersall', 'Director of Photography'], ['Bill Boes', 'Production Designer'], ['David Rennie', 'Editor'], ['Denise Wingate', 'Costume Designer'], ['Dwayne Johnson', 'Co-Producer'], ['Andrew Lockington', 'Composer'], ['Boyd Shermis', 'Visual Effects Supervisor']]",3.80 (domestic box office/biggest weekend),32.6% (domestic box office/worldwide),"$136,349,249","$27,335,363 (26.3% of total gross)","$79,000,000 (worldwide box office is 4.0 times production budget)","3,470 opening theaters/3,500 max. theaters, 6.7 weeks average run per theater","February 10th, 2012 (Wide) by Warner Bros.","June 5th, 2012 by Warner Home Video, released as Journey 2 Mysterious Island","PG for some adventure action, and brief mild language.(Rating bulletin 2197, 11/9/2011)",52 minutes,vs. Jumanji: Welcome to the JungleCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,United States,English,"February 2nd, 2012 (Wide) (Argentina)
February 2nd, 2012 (Wide) (Chile)
February 3rd, 2012 (Wide) (United Kingdom)
February 9th, 2012 (Wide) (Serbia and Montenegro)
February 9th, 2012 (Wide) (Ukraine)
... Show all releases
","3-D, Rescue, Sequels Without Their Original Stars, Marooned, Prologue, Voiceover/Narration, Dysfunctional Family, Step-Family, Treasure Hunters, Romance, Epilogue, Animals Gone Bad, Creature Feature, IMAX: DMR, Based on an UNTRUE Story, 3-D - Shot in 3-D","New Line Cinema, Contrafilm",Journey to the Center of the Earth,"$103,860,290","$214,285,872","$318,146,162","$22,016,786","$8,987,642","$31,004,428"
25,https://www.the-numbers.com/movie/Big-Miracle,"['Kristen Bell', 'Dermot Mulroney', 'Tim Blake Nelson', 'Vinessa Shaw', 'John Pingayak', 'John Chase', 'Ted Danson', 'Drew Barrymore', 'John Krasinski', 'Ahmaogak Sweeney']","[['Ken Kwapis', 'Director'], ['Jack Amiel', 'Screenwriter'], ['Michael Begler', 'Screenwriter'], ['Thomas Rose', 'Based on the book ""Freeing the Whales""'], ['Steve Golin', 'Producer'], ['Michael Suger', 'Producer'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Liza Chasin', 'Executive Producer'], ['Debra Hayward', 'Executive Producer'], ['Stuart Besser', 'Executive Producer'], ['Paul Green', 'Executive Producer'], ['John Bailey', 'Director of Photography'], ['Nelson Coates', 'Production Designer'], ['Cara Silverman', 'Editor'], ['Shay Cunliffe', 'Costume Designer'], ['Cliff Eidelman', 'Composer']]",2.60 (domestic box office/biggest weekend),79.8% (domestic box office/worldwide),"$26,462,786","$7,760,205 (38.5% of total gross)","$40,000,000 (worldwide box office is 0.6 times production budget)","2,129 opening theaters/2,133 max. theaters, 3.6 weeks average run per theater","February 3rd, 2012 (Wide) by Universal","June 19th, 2012 by Universal Home Entertainment","PG for Language.(Rating bulletin 2180, 7/13/2011)",117 minutes,vs. The 33Create your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"February 15th, 2012 (Wide) (Egypt)
March 2nd, 2012 (Wide) (Spain)
March 9th, 2012 (Wide) (Brazil)
May 4th, 2012 (Wide) (Mexico)
July 25th, 2012 (Wide) (Philippines)
... Show all releases
","Animal Lead, Rescue, TV Industry, News, Environment, Political, Historical Drama, 1980s","Universal Pictures, Anonymous Content, Working Title Films",,"$20,157,300","$5,111,380","$25,268,680","$11,167,186","$2,034,250","$13,201,436"
26,https://www.the-numbers.com/movie/Woman-in-Black-The,"['Ciaran Hinds', 'Janet McTeer', 'Liz White', 'Daniel Radcliffe']","[['James Watkins', 'Director'], ['Susan Hill', 'Author'], ['Jane Goldman', 'Screenwriter'], ['Richard Jackson', 'Producer'], ['Simon Oakes', 'Producer'], ['Brian Oliver', 'Producer'], ['Guy East', 'Executive Producer'], ['Nigel Sinclair', 'Executive Producer'], ['Tobin Armbrust', 'Executive Producer'], ['Neil Dunn', 'Executive Producer'], ['Marc Schipper', 'Executive Producer'], ['Xavier Marchand', 'Executive Producer'], ['Tyler Thompson', 'Executive Producer'], ['Roy Lee', 'Executive Producer'], ['Paul Ritchie', 'Co-Producer'], ['Ben Holden', 'Co-Producer'], ['Todd Thompson', 'Co-Producer'], ['Tim Maurice-Jones', 'Cinematographer'], ['Kave Quinn', 'Production Designer'], ['Jon Harris', 'Editor'], ['Marco Beltrami', 'Composer'], ['Jeremy Woodhead', 'Make-up and Hair Designer'], ['Keith Madden', 'Costume Designer']]",2.60 (domestic box office/biggest weekend),42.1% (domestic box office/worldwide),"$71,329,506","$20,874,072 (38.4% of total gross)","$15,000,000 (worldwide box office is 8.6 times production budget)","2,855 opening theaters/2,856 max. theaters, 4.3 weeks average run per theater","February 3rd, 2012 (Wide) by CBS Films","May 22nd, 2012 by CBS Films Video","PG-13 for thematic material and violence/disturbing images.(Rating bulletin 2193, 10/12/2011)",95 minutes,vs. The Lost CityCreate your own comparison chart…,Based on Fiction Book/Short Story,Horror,Live Action,Fantasy,"Canada, Sweden, United Kingdom",English,"March 14th, 2012 (Wide) (Belgium)
March 29th, 2012 (Wide) (Croatia)
March 29th, 2012 (Wide) (Germany)
March 30th, 2012 (Wide) (Austria)
April 6th, 2012 (Wide) (Uruguay)
... Show all releases
","Haunting, Curses, Revenge, Death of a Son or Daughter, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Supernatural, Supernatural Horror, Prologue, 1880s, 1900s, Died During Childbirth","Alliance Films, Hammer Films, UK Film Council, Cross Creek Pictures, Talisman, Exclusive Media Group",The Woman in Black,"$54,333,290","$74,622,608","$128,955,898","$9,663,032","$2,489,761","$12,152,793"
27,https://www.the-numbers.com/movie/Movie-43,"['Halle Berry', 'Kate Winslet', 'Kristen Bell', 'Terrence Howard', 'Jason Sudeikis', 'Kate Bosworth', 'Gerard Butler', 'Josh Duhamel', 'Justin Long', 'Liev Schreiber', 'Uma Thurman', 'Naomi Watts', 'Elizabeth Banks', 'Anna Faris', 'Emma Stone', 'Johnny Knoxville', 'Leslie Bibb', 'Richard Gere', 'Hugh Jackman', 'Christopher Mintz-Plasse', 'Chloë Grace Moretz', 'Seann William Scott']","[['Steven Brill', 'Director'], ['Peter Farrelly', 'Director'], ['Will Graham', 'Director'], ['Steve Carr', 'Director'], ['Griffin Dunne', 'Director'], ['James Duffy', 'Director'], ['Jonathan Van Tulleken', 'Director'], ['Elizabeth Banks', 'Director'], ['Patrik Forsberg', 'Director'], ['Brett Ratner', 'Director'], ['Rusty Cundieff', 'Director'], ['James Gunn', 'Director'], ['Will Carlough', 'Screenwriter'], ['Tobias Carlson', 'Screenwriter'], ['Jacob Fleisher', 'Screenwriter'], ['Patrik Forsberg', 'Screenwriter'], ['Will Graham', 'Screenwriter'], ['James Gunn', 'Screenwriter'], ['Claes Kjellstrom', 'Screenwriter'], ['Jack Kukoda', 'Screenwriter'], [""Bill O'Malley"", 'Screenwriter'], ['Matthew Portenoy', 'Screenwriter'], ['Greg Pritikin', 'Screenwriter'], ['Rocky Russo', 'Screenwriter'], ['Olle Sarri', 'Screenwriter'], ['Elizabeth Shapiro', 'Screenwriter'], ['Jeremy Sosenko', 'Screenwriter'], ['Jonathan Van Tulleken', 'Screenwriter'], ['Jonas Wittenmark', 'Screenwriter'], ['Ricky Blitt', 'Screenwriter'], ['Charles B. Wessler', 'Producer'], ['John Penotti', 'Producer'], ['Peter Farrelly', 'Producer'], ['Ryan Kavanaugh', 'Producer'], ['Tim Williams', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['Ron Burkle', 'Executive Producer'], ['Jason Beckman', 'Executive Producer'], ['Jason Felts', 'Executive Producer'], ['Jason Colodne', 'Executive Producer'], ['Rene Rigal', 'Co-Executive Producer'], ['Brian Komreich', 'Co-Executive Producer'], ['Kenneth Halsband', 'Co-Producer'], ['Jason Barhydt', 'Co-Producer'], ['Marc Ambrose', 'Co-Producer'], ['Tom Gomican', 'Co-Producer'], ['Happy Walters', 'Music Supervisor'], ['Bob Bowen', 'Music Supervisor'], ['Kerry Barden', 'Casting Director'], ['Paul Schnee', 'Casting Director']]",1.84 (domestic box office/biggest weekend),28.4% (domestic box office/worldwide),"$11,363,184","$4,805,878 (54.4% of total gross)","$10,000,000 (worldwide box office is 3.1 times production budget)","2,023 opening theaters/2,023 max. theaters, 2.5 weeks average run per theater","January 25th, 2013 (Wide) by Relativity","June 18th, 2013 by Fox Home Entertainment","R for strong pervasive crude and sexual content including dialogue, graphic
nudity, language and some violence.(Rating bulletin 2256, 1/23/2013)",97 minutes,vs. Cloud AtlasCreate your own comparison chart…,Compilation,Comedy,Multiple Production Methods,Multiple Creative Types,United States,English,"February 8th, 2012 (Wide) (Vietnam)
January 3rd, 2013 (Wide) (Russia (CIS))
January 11th, 2013 (Wide) (Lithuania)
January 17th, 2013 (Wide) (Ukraine)
January 18th, 2013 (Wide) (Estonia)
... Show all releases
","Gratuitous Cameos, Segments, Ensemble, Movie Business, Internet, Blind Date, Homeschooling, Dysfunctional Family, Bullies, Incest, Sexual Fetishism, Romance, Relationships Gone Wrong, Corporate Malfeasance, Corporate Life, Cross-Dressing, First Love, Coming of Age, Leprechaun, Fairies, Plastic Surgery, Basketball, African Americans, Animal Lead, Animals Gone Bad, Love Triangle, Unrequited Love, Missing Person, Private Investigator, Famously Bad, Farcical / Slapstick Comedy","Relativity Media, Greenstreet Films, Charles B. Wessler Entertainment",,"$8,840,453","$22,324,294","$31,164,747","$2,379,713","$1,136,067","$3,515,780"
28,https://www.the-numbers.com/movie/Safe-House,"['Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard', 'Ruben Blades', 'Nora Arnezeder', 'Robert Patrick', 'Denzel Washington', 'Ryan Reynolds']","[['Daniel Espinosa', 'Director'], ['David Guggenheim', 'Screenwriter'], ['Scott Stuber', 'Producer'], ['Denzel Washington', 'Executive Producer'], ['Adam Merims', 'Executive Producer'], ['Alexa Faigen', 'Executive Producer'], ['Trevor Macy', 'Executive Producer'], ['Marc D. Evans', 'Executive Producer'], ['Oliver Wood', 'Director of Photography'], ['Brigitte Broch', 'Production Designer'], ['Richard Pearson', 'Editor'], ['Susan Matheson', 'Costume Designer'], ['Ramin Djawadi', 'Composer'], ['Sarah Halley Finn', 'Casting Director']]",3.14 (domestic box office/biggest weekend),60.7% (domestic box office/worldwide),"$165,653,013","$40,172,720 (31.8% of total gross)","$85,000,000 (worldwide box office is 2.4 times production budget)","3,119 opening theaters/3,121 max. theaters, 6.3 weeks average run per theater","February 10th, 2012 (Wide) by Universal","June 5th, 2012 by Fox Home Entertainment","R for strong violence throughout and some language.(Rating bulletin 2206, 1/8/2012)",114 minutes,vs. 21 Jump StreetCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,"Afrikaans, English, Spanish","February 8th, 2012 (Wide) (Egypt)
February 9th, 2012 (Wide) (United Arab Emirates)
February 10th, 2012 (Wide) (Spain)
February 23rd, 2012 (Wide) (Netherlands)
March 9th, 2012 (Wide) (Central America)
... Show all releases
","Secret Agent, Corrupt Cops, Fugitive / On the Run, Surprise Twist, Intertitle, Government Corruption, Voiceover/Narration, Car Chase","Universal Pictures, Relativity Media, Bluegrass Films",Safe House,"$126,181,630","$81,702,771","$207,884,401","$28,017,186","$11,330,628","$39,347,814"
29,https://www.the-numbers.com/movie/Vow-The,"['Jessica Lange', 'Sam Neill', 'Jessica McNamee', 'Wendy Crewson', 'Tatiana Maslany', 'Bryant Lucas', 'Scott Speedman', 'Rachel McAdams', 'Channing Tatum']","[['Michael Sucsy', 'Director'], ['Abby Kohn', 'Screenwriter'], ['Marc Silverstein', 'Screenwriter'], ['Jason Katims', 'Screenwriter'], ['Stuart Sender', 'Story Creator'], ['Gary Barber', 'Producer'], ['Roger Birnbaum', 'Producer'], ['J. Miles Dale', 'Executive Producer'], ['Austin Hearst', 'Executive Producer'], ['Susan Cooper', 'Executive Producer'], ['Cassidy Lange', 'Co-Producer'], ['Rebekah Rudd', 'Co-Producer']]",3.03 (domestic box office/biggest weekend),63.3% (domestic box office/worldwide),"$164,120,176","$41,202,458 (33.0% of total gross)","$30,000,000 (worldwide box office is 6.6 times production budget)","2,958 opening theaters/3,038 max. theaters, 6.5 weeks average run per theater","February 10th, 2012 (Wide) by Sony Pictures","May 8th, 2012 by Sony Pictures Home Entertainment","PG-13 for an accident scene, sexual content, partial nudity and some language.(Rating bulletin 2192, 10/5/2011)",104 minutes,vs. The HelpCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Historical Fiction,United States,English,"February 9th, 2012 (Wide) (Serbia and Montenegro)
February 10th, 2012 (Wide) (Austria)
February 10th, 2012 (Wide), released as Votos de amor (Mexico)
March 16th, 2012 (Wide) (Venezuela)
March 22nd, 2012 (Wide) (Malaysia)
... Show all releases
","Romance, Faulty Memory, Medical and Hospitals, Inspired by a True Story, Romantic Drama","Screen Gems, Spyglass Entertainment, Birnbaum/Barber",,"$125,014,030","$72,604,130","$197,618,160","$28,785,374","$5,708,235","$34,493,609"
