,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,International Releases:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Production/Financing Companies:,Running Time:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office
101,https://www.the-numbers.com/movie/You-Hurt-My-Feelings-(2023),"['Michaela Watkins', 'Arian Moayed', 'Owen Teague', 'Jeannie Berlin', 'Julia Louis-Dreyfus', 'Tobias Menzies']","[['Nicole Holofcener', 'Director'], ['Nicole Holofcener', 'Screenwriter'], ['Anthony Bregman', 'Producer'], ['Stefanie Azpiazu', 'Producer'], ['Nicole Holofcener', 'Producer'], ['Julia Louis-Dreyfus', 'Producer'], ['Johnny Holland', 'Executive Producer'], ['Gregory Zuk', 'Executive Producer'], ['Jeffrey Waldron', 'Director of Photography'], ['Sally Levi', 'Production Designer'], ['Alisa Lepselter', 'Editor'], ['Chloe Karmin', 'Costume Designer'], ['Michael Andrews', 'Composer'], ['Jeanne McCarthy', 'Casting Director'], ['Rori Bergman', 'Casting Director']]","$1,396,448 (28.9% of total gross)",3.46 (domestic box office/biggest weekend),90.6% (domestic box office/worldwide),"912 opening theaters/912 max. theaters, 3.0 weeks average run per theater","$4,830,788",,"June 15th, 2023 (Wide) (Australia)
June 15th, 2023 (Limited) (New Zealand)
",vs. Mrs. Harris Goes to ParisCreate your own comparison chart…,"Comedy Drama, Dysfunctional Family, Writing and Writers, Teachers, Therapists / Therapy, Relationships Gone Wrong, Aspiring Actress / Actor",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"May 26th, 2023 (Wide) by A24",,"R for language.(Rating bulletin 2769 (cert #54105), 2/8/2023)","A24, FilmNation Entertainment, Likely Story",93 minutes,,"$4,830,788","$499,175","$5,329,963"
102,https://www.the-numbers.com/movie/Beomjoedosi-3-(2023-South-Korea),['Don Lee'],"[['Sang Yong Lee (이상용)', 'Director'], ['Woo Jin Cha (차우진)', 'Screenwriter']]","$192,568 (21.2% of total gross)",4.72 (domestic box office/biggest weekend),1.1% (domestic box office/worldwide),"41 opening theaters/41 max. theaters, 2.9 weeks average run per theater","$909,411",,"May 31st, 2023 (Wide) (South Korea)
June 8th, 2023 (Limited), released as The Roundup: No Way Out (Australia)
June 8th, 2023 (Limited), released as The Roundup: No Way Out (New Zealand)
June 9th, 2023 (Wide), released as The Roundup: No Way Out (United Kingdom)
August 3rd, 2023 (Wide), released as Beomjoedosi 3 (Криминальный город 3: Разборки в Пусане) (Russia (CIS))
... Show all releases
",Create your own comparison chart…,"Murder Mystery, Gangs, Set in South Korea",Original Screenplay,Action,Live Action,Contemporary Fiction,Republic of Korea,Korean,"June 2nd, 2023 (Limited) by Capelight Pictures, released as The Roundup: No Way Out",,,"Big Punch Pictures, Hong Film   , BA Entertainment   ",105 minutes,,"$909,411","$82,296,257","$83,205,668"
103,https://www.the-numbers.com/movie/Boogeyman-The-(2023),"['Chris Messina', 'Marin Ireland', 'Madison Hu', 'LisaGay Hamilton', 'David Dastmalchian', 'Sophie Thatcher', 'Vivien Lyra Blair']","[['Rob Savage', 'Director'], ['Scott Beck', 'Screenwriter'], ['Bryan Woods', 'Screenwriter'], ['Akela Cooper', 'Screenwriter'], ['Mark Heyman', 'Screenwriter'], ['Stephen King', 'Story Creator'], ['Shawn Levy', 'Producer'], ['Dan Levine', 'Producer'], ['Dan Cohen', 'Producer']]","$12,356,486 (28.6% of total gross)",3.50 (domestic box office/biggest weekend),52.5% (domestic box office/worldwide),"3,205 opening theaters/3,205 max. theaters, 3.8 weeks average run per theater","$43,244,282",,"May 31st, 2023 (Wide) (Belgium)
May 31st, 2023 (Wide), released as Le croque-mitaine (France)
May 31st, 2023 (Wide) (Philippines)
May 31st, 2023 (Wide) (Switzerland)
June 1st, 2023 (Wide), released as Boogeyman: Tu miedo es real (Argentina)
... Show all releases
",vs. M3GANCreate your own comparison chart…,"Supernatural Horror, Supernatural, Remake, Death of a Son or Daughter, Surprise Twist",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,United States,English,"June 2nd, 2023 (Wide) by 20th Century Studios",,"PG-13 for terror, violent content, teen drug use and some strong language.(Rating bulletin 2757 (cert #53947), 11/9/2022)",21 Laps Entertainment,98 minutes,,"$43,244,282","$39,102,475","$82,346,757"
104,https://www.the-numbers.com/movie/Spider-Man-Across-the-Spider-Verse-(2023),"['Karan Soni', 'Oscar Isaac', 'Brian Tyree Henry', 'Lauren Luna Vélez', 'Greta Lee', 'Issa Rae', 'Rachel Dratch', 'Jorma Taccone', 'Shea Whigham', 'Jason Schwartzman', 'Daniel Kaluuya', 'Amandla Stenberg', 'Andy Samberg', 'Shameik Moore', 'Hailee Steinfeld']","[['Joaquim Dos Santos', 'Director'], ['Kemp Powers', 'Director'], ['Justin K. Thompson', 'Director'], ['David Callaham', 'Screenwriter'], ['Phil Lord', 'Screenwriter'], ['Christopher Miller', 'Screenwriter'], ['Amy Pascal', 'Producer'], ['Avi Arad', 'Producer'], ['Phil Lord', 'Producer'], ['Christopher Miller', 'Producer'], ['Christina Steinberg', 'Producer'], ['Peter Ramsey', 'Executive Producer'], ['Bob Persichetti', 'Executive Producer'], ['Mike Andrews', 'Editor'], ['Daniel Pemberton', 'Composer']]","$120,663,589 (31.9% of total gross)",3.14 (domestic box office/biggest weekend),55.5% (domestic box office/worldwide),"4,313 opening theaters/4,332 max. theaters, 6.4 weeks average run per theater","$378,784,031","$100,000,000 (worldwide box office is 6.8 times production budget)","May 31st, 2023 (Wide) (Finland)
May 31st, 2023 (Wide) (France)
May 31st, 2023 (Wide) (Indonesia)
May 31st, 2023 (Wide) (Malaysia)
May 31st, 2023 (Wide) (Philippines)
... Show all releases
",vs. The Little MermaidCreate your own comparison chart…,"Alternative Dimensions / Parallel universe, Animal Lead, Talking Animals, Film Noir, Orphan, Anime, 3-D, 3-D - Shot in 3-D, IMAX: DMR, Action Adventure",Based on Comic/Graphic Novel,Adventure,Digital Animation,Super Hero,United States,English,"June 2nd, 2023 (Wide) by Sony PicturesJune 2nd, 2023 (IMAX) by Sony Pictures",,"PG for sequences of animated action violence, some language and thematic elements.(Rating bulletin 2784 (cert #53500), 5/24/2023)","Sony Pictures Animation, Columbia Pictures, Marvel Studios, Lord Miller, Pascal Pictures, Arad Productions",140 minutes,Spider-ManSony’s Marvel Universe,"$378,784,031","$303,226,887","$682,010,918"
105,https://www.the-numbers.com/movie/Past-Lives-(2023),[],"[['Celine Song', 'Director'], ['Celine Song', 'Screenwriter']]","$232,266 (2.3% of total gross)",6.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"4 opening theaters/906 max. theaters, 3.0 weeks average run per theater","$10,321,829",,"August 3rd, 2023 (Limited), released as Vidas Passadas (Brazil)
August 10th, 2023 (Wide), released as Past Lives - In einem anderen Leben (Germany)
August 31st, 2023 (Limited) (Australia)
September 8th, 2023 (Limited) (United Kingdom)
November 3rd, 2023 (Limited), released as Vidas Pasadas (Spain)
... Show all releases
",vs. TÁRCreate your own comparison chart…,"Life Drama, Immigration, Friends Reuniting, Filmed in New York, NY",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,"English, Korean","June 2nd, 2023 (Limited) by A24June 30th, 2023 (Expands Wide) by A24",,"PG-13 for some strong language.(Rating bulletin 2763 (cert #53815), 12/21/2022)",,,,"$10,321,829",,
106,https://www.the-numbers.com/movie/Transformers-Rise-of-the-Beasts-(2023),"['John DiMaggio', 'David Sobolov', 'Michaela Jaé Rodriguez*', 'Pete Davidson', 'Cristo Fernandez', 'Anthony Ramos', 'Dominique Fishback', 'Tobe Nwigwe', 'Peter Cullen', 'Ron Perlman', 'Peter Dinklage', 'Michelle Yeoh', 'Liza Koshy']","[['Steven Caple Jr', 'Director'], ['Joby Harold', 'Screenwriter'], ['Darnell Metayer', 'Screenwriter'], ['Josh Peters', 'Screenwriter'], ['Erich Hoeber', 'Screenwriter'], ['Jon Hoeber', 'Screenwriter'], ['Joby Harold', 'Story Creator'], ['Lorenzo di Bonaventura', 'Producer'], ['Tom DeSanto', 'Producer'], ['Don Murphy', 'Producer'], ['Michael Bay', 'Producer'], ['Mark Vahradian', 'Producer'], ['Duncan Henderson', 'Producer'], ['Steven Spielberg', 'Executive Producer'], ['Brian Goldner', 'Executive Producer'], ['David Ellison', 'Executive Producer'], ['Dana Goldberg', 'Executive Producer'], ['Don Granger', 'Executive Producer'], ['Brian Oliver', 'Executive Producer'], ['Bradley J. Fischer', 'Executive Producer'], ['Valerii An', 'Executive Producer'], ['Joel Negron', 'Editor'], ['William Goldenberg', 'Editor'], ['Jongnic Bontemps', 'Composer'], ['Enrique Chediak', 'Director of Photography']]","$61,045,464 (39.0% of total gross)",2.57 (domestic box office/biggest weekend),37.4% (domestic box office/worldwide),"3,678 opening theaters/3,680 max. theaters, 5.3 weeks average run per theater","$156,650,874","$195,000,000 (worldwide box office is 2.1 times production budget)","June 6th, 2023 (Wide), released as Transformers: Rise of the Beasts (트랜스포머-비스트의 서막) (South Korea)
June 7th, 2023 (Wide), released as Transformers: El Despertar De Las Bestias (Colombia)
June 7th, 2023 (Wide) (Finland)
June 7th, 2023 (Wide) (France)
June 7th, 2023 (Wide) (Indonesia)
... Show all releases
",vs. Transformers: The Last KnightCreate your own comparison chart…,"Prequel, Action Adventure, Live Action Cartoon, Robot, 1990s",Based on TV,Action,Animation/Live Action,Science Fiction,United States,English,"June 9th, 2023 (Wide) by Paramount PicturesJune 9th, 2023 (IMAX) by Paramount Pictures","July 11th, 2023 by Paramount Home Video","PG-13 for intense sequences of sci-fi action and violence, and language.(Rating bulletin 2785 (cert #54226), 5/31/2023)","Entertainment One, Hasbro Studios, Paramount Animation",127 minutes,Transformers,"$156,650,874","$262,495,106","$419,145,980"
107,https://www.the-numbers.com/movie/Asteroid-City-(2023),"['Jason Schwartzman', 'Scarlett Johansson', 'Tom Hanks', 'Jeffrey Wright', 'Tilda Swinton', 'Bryan Cranston', 'Edward Norton', 'Adrien Brody', 'Liev Schreiber', 'Hope Davis', 'Stephen Park', 'Rupert Friend', 'Maya Hawke', 'Steve Carell', 'Matt Dillon', 'Hong Chau', 'Willem Dafoe', 'Margot Robbie', 'Tony Revolori', 'Jake Ryan', 'Jeff Goldblum']","[['Wes Anderson', 'Director'], ['Wes Anderson', 'Screenwriter'], ['Wes Anderson', 'Story by'], ['Roman Coppola', 'Story by'], ['Wes Anderson', 'Producer'], ['Steven Rales', 'Producer'], ['Jeremy Dawson', 'Producer'], ['Roman Coppola', 'Executive Producer'], ['Henning Molfenter', 'Executive Producer'], ['Christoph Fisse', 'Executive Producer'], ['Charlie Woebcken', 'Executive Producer'], ['Frederic Blum', 'Line Producer'], ['Octavia Peissel', 'Co-Producer'], ['John Peet', 'Co-Producer'], ['Robert Yeoman', 'Director of Photography'], ['Barney Pilling', 'Editor'], ['Adam Stockhausen', 'Production Designer'], ['Andrew Weisblum', 'Additional Editor'], ['Milena Canonero', 'Costume Designer'], ['Alexandre Desplat', 'Composer'], ['Randall Poster', 'Music Supervisor'], ['Douglas Aibel', 'Casting Director']]","$853,382 (3.1% of total gross)",3.05 (domestic box office/biggest weekend),59.4% (domestic box office/worldwide),"6 opening theaters/1,901 max. theaters, 3.1 weeks average run per theater","$27,638,610",,"June 8th, 2023 (Wide) (Hungary)
June 9th, 2023 (Wide) (Estonia)
June 9th, 2023 (Wide) (Finland)
June 9th, 2023 (Wide) (Latvia)
June 9th, 2023 (Wide), released as Asteroidų miestas (Lithuania)
... Show all releases
",vs. The French DispatchCreate your own comparison chart…,"1950s, Desert, Comedy Drama, Romance, Ensemble",Original Screenplay,Comedy,Live Action,Historical Fiction,United States,English,"June 16th, 2023 (Limited) by Focus FeaturesJune 23rd, 2023 (Expands Wide) by Focus Features","July 11th, 2023 by Universal 1440 Entertainment","R for brief graphic nudity.(Rating bulletin 2769 (cert #54002) (Under Appeal), 2/8/2023)PG-13 on appeal for brief graphic nudity, smoking and some suggestive material.(Rating bulletin 2781 (cert #54002), 5/3/2023)","Indian Paintbrush, Focus Features, American Empirical",104 minutes,,"$27,638,610","$18,921,134","$46,559,744"
108,https://www.the-numbers.com/movie/25th-Shanghai-International-Film-Festival-The-(2023-China),[],[],,,,,,,"June 9th, 2023 (Wide) (China)
",Create your own comparison chart…,,,,,,China,Mandarin,,,,,,,n/a,"$5,200,000","$5,200,000"
109,https://www.the-numbers.com/movie/Flash-The,"['Michael Keaton', 'Michael Shannon', 'Ron Livingston', 'Kiersey Clemons', 'Ezra Miller']","[['Andy Muschietti', 'Director'], ['Christina Hodson', 'Screenwriter'], ['Christina Hodson', 'Story by'], ['John Francis Daley', 'Story by'], ['Jonathan Goldstein', 'Story by'], ['Barbara Muschietti', 'Producer'], ['Michael Disco', 'Producer'], ['Walter Hamada', 'Executive Producer'], ['Galen Vaisman', 'Executive Producer'], ['Marianne Jenkins', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Paul Denham Austerberry', 'Production Designer'], ['Jason Ballantine', 'Editor'], ['Paul Machliss', 'Editor'], ['Benjamin Wallfisch', 'Composer'], ['Henry Braham', 'Director of Photography']]","$55,043,679 (51.0% of total gross)",1.96 (domestic box office/biggest weekend),40.3% (domestic box office/worldwide),"4,234 opening theaters/4,256 max. theaters, 3.3 weeks average run per theater","$107,901,406","$200,000,000 (worldwide box office is 1.3 times production budget)","June 13th, 2023 (Wide), released as The Flash (闪电侠) (China)
June 14th, 2023 (Wide) (Finland)
June 14th, 2023 (Wide) (France)
June 14th, 2023 (Wide) (Indonesia)
June 14th, 2023 (Wide), released as The Flash (플래시) (South Korea)
... Show all releases
",vs. Indiana Jones and the Dial of DestinyCreate your own comparison chart…,"D.C. Comics, Alternative Dimensions / Parallel universe, Action Adventure, Development Hell",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"June 16th, 2023 (Wide) by Warner Bros.June 16th, 2023 (IMAX) by Warner Bros.",,"PG-13 for sequences of violence and action, some strong language and partial nudity.(Rating bulletin 2775 (cert #54094), 3/22/2023)","Warner Bros., Double Dream, The Disco Factory",144 minutes,DC Extended Universe,"$107,901,406","$160,157,754","$268,059,160"
110,https://www.the-numbers.com/movie/Elemental-(2023),"['Leah Lewis', 'Mamoudou Athie', 'Ronnie del Carmen', 'Shila Ommi', 'Wendi McLendon-Covey', ""Catherine O'Hara"", 'Mason Wertheimer', 'Joe Pera']","[['Peter Sohn', 'Director'], ['Denise Ream', 'Producer'], ['Pete Docter', 'Executive Producer'], ['Thomas Newman', 'Composer'], ['John Hoberg', 'Screenwriter'], ['Kat Likkel', 'Screenwriter'], ['Brenda Hsueh', 'Screenwriter'], ['David Juan Bianchi', 'Director of Photography'], ['Jean-Claude Kalache', 'Director of Photography'], ['Sanjay Bakshi', 'Visual Effects Supervisor'], ['Don Shank', 'Production Designer'], ['Jason Katz', 'Story Supervisor'], ['Michael Venturini', 'Animation Supervisor'], ['Kureha Yokoo', 'Animation Supervisor'], ['Stephen Schaffer', 'Editor']]","$29,602,429 (20.4% of total gross)",4.90 (domestic box office/biggest weekend),36.8% (domestic box office/worldwide),"4,035 opening theaters/4,035 max. theaters, 5.8 weeks average run per theater","$145,056,742","$200,000,000 (worldwide box office is 2.0 times production budget)","June 14th, 2023 (Wide) (Philippines)
June 14th, 2023 (Wide), released as Elemental (엘리멘탈) (South Korea)
June 15th, 2023 (Wide), released as Elementos (Argentina)
June 15th, 2023 (Wide) (Australia)
June 15th, 2023 (Wide), released as Mezi živly (Czech Republic)
... Show all releases
",vs. LightyearCreate your own comparison chart…,"Family Adventure, Romance, Interspecies Romance",Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"June 16th, 2023 (Wide) by Walt Disney",2023 by Disney+,"PG for some peril, thematic elements and brief language.(Rating bulletin 2783 (cert #54249), 5/17/2023)","Walt Disney Pictures, Disney-Pixar",102 minutes,,"$145,056,742","$248,958,517","$394,015,259"
111,https://www.the-numbers.com/movie/No-Hard-Feelings-(2023),"['Laura Benanti', 'Natalie Morales', 'Matthew Broderick', 'Jennifer Lawrence', 'Andrew Feldman*']","[['Gene Stupnitsky', 'Director'], ['Gene Stupnitsky', 'Screenwriter'], ['John Phillips', 'Screenwriter'], ['Alex Saks', 'Producer'], ['Marc Provissiero', 'Producer'], ['Naomi Odenkirk', 'Producer'], ['Jennifer Lawrence', 'Producer'], ['Justine Polsky', 'Producer'], ['John Phillips', 'Executive Producer'], ['Kerry Orent', 'Executive Producer']]","$15,002,770 (29.9% of total gross)",3.34 (domestic box office/biggest weekend),60.1% (domestic box office/worldwide),"3,208 opening theaters/3,208 max. theaters, 4.1 weeks average run per theater","$50,167,818","$45,000,000 (worldwide box office is 1.9 times production budget)","June 15th, 2023 (Wide) (Germany)
June 16th, 2023 (Limited) (Japan)
June 21st, 2023 (Wide), released as Le Challenge (France)
June 22nd, 2023 (Wide) (Australia)
June 22nd, 2023 (Wide), released as Que Horas Eu Te Pego? (Brazil)
... Show all releases
",vs. The FlashCreate your own comparison chart…,"Fake Dating, Coming of Age, Dysfunctional Family, Money Troubles",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"June 23rd, 2023 (Wide) by Sony Pictures",,"R for sexual content, language, some graphic nudity and brief drug use.(Rating bulletin 2783 (cert #54232), 5/17/2023)","Sony Pictures, Excellent Cadaver, Odenkirk-Provissiero",103 minutes,,"$50,167,818","$33,250,451","$83,418,269"
112,https://www.the-numbers.com/movie/Blackening-The-(2023),"['Grace Byers', 'Jermaine Fowler', 'Melvin Gregg', 'X Mayo', 'Dewayne Perkins', 'Antoinette Robertson', 'Sinqua Walls', 'Jay Pharoah', 'Yvonne Orji']","[['Tim Story', 'Director'], ['Dewayne Perkins', 'Screenwriter'], ['Tracy Oliver', 'Screenwriter'], ['Jason Clark', 'Producer'], ['Marcei A. Brown', 'Producer'], ['Brian Dobbins', 'Producer'], ['Tracy Oliver', 'Producer'], ['Tim Story', 'Producer'], ['Sharla Sumpter Bridgett', 'Producer'], ['Cecil Gentry', 'Production Designer'], ['Peter S. Elliot', 'Editor'], ['Dexter Story', 'Composer'], ['Todd A. Dos Reis', 'Director of Photography']]","$6,013,131 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,775 opening theaters/1,775 max. theaters, 2.9 weeks average run per theater","$17,707,207",,"August 18th, 2023 (Wide) (United Kingdom)
",vs. Asteroid CityCreate your own comparison chart…,"Horror Comedy, African Americans, Friends Reuniting, Cabin in the Woods, Ensemble",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,United States,English,"June 16th, 2023 (Wide) by Lionsgate","July 7th, 2023 by Lionsgate Home Entertainment","R for pervasive language, violence and drug use.(Rating bulletin 2785 (cert #54157), 5/31/2023)","Media Rights Capital, Story Company, Artists First, Catchlight Studios, Tracy Yvonne Productions",96 minutes,,"$17,707,207",,
113,https://www.the-numbers.com/movie/Bie-Jia-Wo-Du-Shen-(2023-China),[],"[['Anthony Pun', 'Director']]",,,,,,,"June 21st, 2023 (Wide), released as Bie Jiào Wo Du Shén (别叫我“赌神”) (China)
July 6th, 2023 (Limited), released as One More Chance (Australia)
July 6th, 2023 (Limited), released as One More Chance (New Zealand)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,"China, Hong Kong",Cantonese,,,,,,,n/a,"$5,987,339","$5,987,339"
114,https://www.the-numbers.com/movie/Gwigongja-(2023-South-Korea),[],"[['Park Hoon-jung', 'Director']]","$42,809 (42.0% of total gross)",2.38 (domestic box office/biggest weekend),1.9% (domestic box office/worldwide),"19 opening theaters/19 max. theaters, 1.6 weeks average run per theater","$102,021",,"June 21st, 2023 (Wide) (South Korea)
",Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,Republic of Korea,Korean,"June 30th, 2023 (Limited) by Well Go USA, released as The Childe",,,,118 minutes,,"$102,021","$5,247,350","$5,349,371"
115,https://www.the-numbers.com/movie/Wo-Ai-Ni-(2023-China),[],"[['Yan Han (韩延)', 'Director']]",,,,,,,"June 21st, 2023 (Wide) (China)
July 13th, 2023 (Limited), released as Love Never Ends (Australia)
July 27th, 2023 (Limited), released as Love Never Ends (New Zealand)
July 27th, 2023 (Wide) (New Zealand)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$63,387,404","$63,387,404"
116,https://www.the-numbers.com/movie/Xiao-Shi-De-Ta-(2023-China),[],"[['Rui Cui (崔睿)', 'Director'], ['Xiang Liu ', 'Director']]","$820,000 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),"62 opening theaters/62 max. theaters, 1.0 weeks average run per theater","$820,000",,"June 22nd, 2023 (Limited) (China)
July 6th, 2023 (Limited), released as Lost in the Stars (Australia)
July 9th, 2023 (Wide), released as Lost in the stars (China)
July 13th, 2023 (Limited), released as Lost in the Stars (New Zealand)
July 14th, 2023 (Limited), released as Lost in the Stars (United Kingdom)
... Show all releases
",Create your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,China,Mandarin,"July 7th, 2023 (Limited) by CMC Pictures, released as Lost in the Stars",,,,,,"$820,000","$520,017,106","$520,837,106"
