,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,MPAA Rating:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Running Time:,Keywords:,Production Countries:,Languages:,International Releases:,Video Release:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
76,https://www.the-numbers.com/movie/Facing-Windows,[],"[['Ferzan Ozpetek', 'Director'], ['Andrea Guerra', 'Composer']]","$36,061 (6.7% of total gross)",9.58 (domestic box office/biggest weekend),3.5% (domestic box office/worldwide),"7 opening theaters/27 max. theaters, 7.0 weeks average run per theater","$799,872",,"June 18th, 2004 (Limited) by Sony Pictures, released as Facing Window",R for language and some sexuality,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,106 minutes,,"Italy, Portugal, Turkey, United Kingdom",Italian,"May 20th, 2004 (Wide), released as Facing Window (Australia)
",,,,"$541,682","$14,916,723","$15,458,405",,
77,https://www.the-numbers.com/movie/Day-After-Tomorrow-The,"['Jake Gyllenhaal', 'Ian Holm', 'Emmy Rossum', 'Sela Ward', 'Dash Mihok', 'Kenneth Welsh', 'Jay O. Sanders', 'Austin Nichols', 'Perry King', 'Nestor Serrano', 'Sheila McCarthy', 'Adrian Lester', 'Arjay Smith', 'Glenn Plummer', 'Tamlyn Tomita', 'Dennis Quaid']","[['Roland Emmerich', 'Director'], ['Roland Emmerich', 'Screenwriter'], ['Jeffrey Nachmanoff', 'Screenwriter'], ['Roland Emmerich', 'Story Creator'], ['Mark Gordon', 'Producer'], ['Roland Emmerich', 'Producer'], ['Ute Emmerich', 'Executive Producer'], ['Kelly Van Horn', 'Executive Producer'], ['Stephanie Germain', 'Executive Producer'], ['Thomas M. Hammel', 'Co-Producer']]","$68,743,584 (36.8% of total gross)",2.72 (domestic box office/biggest weekend),33.6% (domestic box office/worldwide),"3,425 opening theaters/3,444 max. theaters, 5.8 weeks average run per theater","$275,750,905","$125,000,000 (worldwide box office is 4.4 times production budget)","May 28th, 2004 (Wide) by 20th Century Fox",PG-13 for intense situations of peril,vs. Mr. and Mrs. SmithCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Science Fiction,123 minutes,"End of the World, Rescue, Visual Effects, Disaster, Extreme Weather, Academics",United States,English,"May 27th, 2004 (Wide) (Australia)
","October 12th, 2004 by Fox Home Entertainment","Centropolis Entertainment, Lionsgate, The Mark Gordon Company",,"$186,740,799","$369,099,318","$555,840,117",,
78,https://www.the-numbers.com/movie/Raising-Helen,"['John Corbett', 'Joan Cusack', 'Hector Elizondo', 'Helen Mirren', 'Hayden Panettiere', 'Spencer Breslin', 'Abigail Breslin', 'Sakina Jaffrey', 'Kevin Kilner', 'Felicity Huffman', ""Sean O'Bryan"", 'Kate Hudson']","[['Garry Marshall', 'Director'], ['Jack Amiel', 'Screenwriter'], ['Michael Begler', 'Screenwriter'], ['Patrick J. Clifton', 'Story Creator'], ['Beth Rigazio', 'Story Creator'], ['Ashok Amritraj', 'Producer'], ['David Hoberman', 'Producer'], ['Mario Iscovich', 'Executive Producer'], ['Ellen H. Schwartz', 'Executive Producer'], ['Todd Lieberman', 'Co-Producer'], ['Karen Stirgwolt', 'Co-Producer']]","$10,985,597 (29.3% of total gross)",3.41 (domestic box office/biggest weekend),75.2% (domestic box office/worldwide),"2,717 opening theaters/2,721 max. theaters, 3.9 weeks average run per theater","$55,353,018","$50,000,000 (worldwide box office is 1.0 times production budget)","May 28th, 2004 (Wide) by Walt Disney",PG-13 for thematic issues involving teens,vs. The Guilt TripCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,119 minutes,"Unexpected Families, Death of a Sibling, Sibling Rivalry, Young Child Dealing with the Death of a Parent, Comedy Drama",United States,English,"June 3rd, 2004 (Wide) (Australia)
",,"Touchstone Pictures, Beacon Pictures, Mandeville Films, Ashok Amritraj",,"$37,485,528","$12,356,903","$49,842,431",,
79,https://www.the-numbers.com/movie/Saved,"['Heather Matarazzo', 'Martin Donovan', 'Mary-Louise Parker', 'Jena Malone', 'Mandy Moore', 'Macaulay Culkin', 'Patrick Fugit', 'Eva Amurri']","[['Brian Dannelly', 'Director'], ['Brian Dannelly', 'Screenwriter'], ['Michael Urban', 'Screenwriter'], ['Michael Stipe', 'Producer'], ['Sandy Stern', 'Producer'], ['Michael Ohoven', 'Producer'], ['William Vince', 'Producer'], ['Bobby Bukowski', 'Director of Photography'], ['Pamela Martin', 'Editor'], ['Wendy Chuck', 'Costume Designer'], ['Cal Shumiatcher', 'Line Producer'], ['Christophe Beck', 'Composer'], ['Jon Leshay', 'Music Supervisor']]","$345,136 (3.9% of total gross)",3.51 (domestic box office/biggest weekend),87.1% (domestic box office/worldwide),"20 opening theaters/592 max. theaters, 3.6 weeks average run per theater","$13,121,747","$5,000,000 (worldwide box office is 2.0 times production budget)","May 28th, 2004 (Limited) by MGMJune 11th, 2004 (Expands Wide) by MGM","PG-13 for strong thematic issues involving teens - sexual content, pregnancy, smoking and language",vs. The Way Way BackCreate your own comparison chart…,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,92 minutes,"LGBTQ+, Religious, Teenage Mom, Wheelchair User, Black Comedy, Jewish, High School, Teen Pregnancy",United States,English,"October 29th, 2004 (Wide) (Australia)
","October 5th, 2004 by MGM Video","Single Cell Pictures, Infinity Media, United Artists",,"$8,886,160","$1,320,391","$10,206,551",,
80,https://www.the-numbers.com/movie/Soul-Plane,[],"[['Jessy Terrero', 'Director'], ['Bo Zenga', 'Screenwriter'], ['Chuck Wilson', 'Screenwriter'], ['Christopher Lennertz', 'Composer']]","$5,648,486 (40.6% of total gross)",2.46 (domestic box office/biggest weekend),95.7% (domestic box office/worldwide),"1,566 opening theaters/1,566 max. theaters, 2.8 weeks average run per theater","$20,558,232","$16,000,000 (worldwide box office is 0.9 times production budget)","May 28th, 2004 (Wide) by MGM","R for strong sexual content, language and some drug use",vs. Think Like a ManCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,86 minutes,"Travel Industry, Farcical / Slapstick Comedy, In a Plane, African Americans",,,"November 19th, 2004 (Wide) (Australia)
","September 7th, 2004 by MGM Video",,,"$13,922,211","$631,596","$14,553,807",,
81,https://www.the-numbers.com/movie/Harry-Potter-and-the-Prisoner-of-Azkaban,"['Gary Oldman', 'David Thewlis', 'Michael Gambon', 'Alan Rickman', 'Maggie Smith', 'Robbie Coltrane', 'Tom Felton', 'Emma Thompson', 'Julie Walters', 'Timothy Spall', 'Julie Christie', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","[['Alfonso Cuarón', 'Director'], ['David Heyman', 'Producer'], ['Chris Columbus', 'Producer'], ['Mark Radcliffe', 'Producer'], ['J.K. Rowling', 'Story Creator'], ['Steve Kloves', 'Screenwriter'], ['Michael Barnathan', 'Executive Producer'], ['Callum McDougall', 'Executive Producer'], ['Michael Seresin', 'Director of Photography'], ['Stuart Craig', 'Production Designer'], ['Steven Weisberg', 'Editor'], ['John Williams', 'Composer']]","$93,687,367 (37.5% of total gross)",2.67 (domestic box office/biggest weekend),31.6% (domestic box office/worldwide),"3,855 opening theaters/3,855 max. theaters, 6.7 weeks average run per theater","$368,481,833","$130,000,000 (worldwide box office is 6.1 times production budget)","June 4th, 2004 (Wide) by Warner Bros.June 4th, 2004 (IMAX) by Warner Bros.September 2nd, 2018 (Limited), released as Harry Potter and the Prisoner of Azkaban (2004) (Re-Release)","PG for frightening moments, creature violence and mild language.",vs. Harry Potter and the Chamber of SecretsCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,141 minutes,"Boarding School, Time Travel, Werewolf, Wrongfully Convicted, Visual Effects, IMAX: DMR","United Kingdom, United States",English,"May 31st, 2004 (Wide) (United Kingdom)
June 3rd, 2004 (Limited), released as Harry Potter & The Prisoner Of Azkaban (Australia)
June 4th, 2004 (Wide), released as Harry Potter e il prigioniero di Azkaban (Italy)
June 4th, 2004 (Wide), released as Harry Potter y el Prisionero de Azkaban (Mexico)
June 4th, 2004 (Wide) (Netherlands)
... Show all releases
","November 23rd, 2004 by Warner Home Video","Warner Bros., Heyday Films, 1492 Pictures",Harry Potter,"$249,757,726","$539,834,982","$789,592,708",,
82,https://www.the-numbers.com/movie/Chronicles-of-Riddick-The,"['Thandie Newton*', 'Karl Urban', 'Colm Feore', 'Judi Dench', 'Linus Roache', 'Keith David', 'Yorick van Wageningen', 'Alexa Davalos', 'Nick Chinlund', 'Vin Diesel']","[['David Twohy', 'Director'], ['David Twohy', 'Screenwriter'], ['Graeme Revell', 'Composer']]","$24,289,165 (42.1% of total gross)",2.38 (domestic box office/biggest weekend),53.8% (domestic box office/worldwide),"2,757 opening theaters/2,759 max. theaters, 4.0 weeks average run per theater","$85,221,560","$120,000,000 (worldwide box office is 0.9 times production budget)","June 11th, 2004 (Wide) by Universal",PG-13 for intense sequences of violent action and some language,vs. Pitch BlackCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Science Fiction,119 minutes,"Rescue, Action Adventure, Bounty Hunter, Bounty/Price on one's Head",United States,English,"July 29th, 2004 (Wide) (Australia)
","November 16th, 2004 by Universal Home Entertainment",Universal Pictures,Riddick,"$57,712,751","$49,500,000","$107,212,751",,
83,https://www.the-numbers.com/movie/Garfield-The-Movie,"['Stephen Tobolowsky', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Bill Murray']","[['Peter Hewitt', 'Director'], ['Joel Cohen', 'Screenwriter'], ['Alec Sokolow', 'Screenwriter'], ['Jim Davis', ""Based on the Comic Strip 'Garfield' Created by""], ['John Davis', 'Producer'], ['Neil Machlis', 'Executive Producer'], ['Alexander Hammond', 'Production Designer'], ['Peter Berger', 'Editor'], ['Michael A. Stevenson', 'Editor'], ['Christophe Beck', 'Composer'], ['Dean Cundey', 'Director of Photography']]","$21,727,611 (28.8% of total gross)",3.47 (domestic box office/biggest weekend),36.2% (domestic box office/worldwide),"3,094 opening theaters/3,150 max. theaters, 5.6 weeks average run per theater","$111,291,742","$50,000,000 (worldwide box office is 4.2 times production budget)","June 11th, 2004 (Wide) by 20th Century Fox, released as Garfield The Movie",PG for brief mild language,vs. Spider-Man 2Create your own comparison chart…,Based on Comic/Graphic Novel,Adventure,Animation/Live Action,Contemporary Fiction,80 minutes,"Live Action Cartoon, Comic Strip, Talking Animals",United States,English,"September 16th, 2004 (Wide), released as Garfield (Australia)
","November 11th, 2008 by Fox Home Entertainment, released as Garfield","Davis Entertainment, Twentieth Century Fox",Garfield,"$75,367,693","$132,726,857","$208,094,550",,
84,https://www.the-numbers.com/movie/Napoleon-Dynamite,"['Jon Gries', 'Aaron Ruell', 'Efren Ramirez', 'Tina Majorino', 'Diedrich Bader', 'Jon Heder']","[['Jared Hess', 'Director'], ['Jared Hess', 'Screenwriter'], ['Jerusha Hess', 'Screenwriter'], ['Jeremy Coon', 'Producer'], ['Chris Wyatt', 'Producer'], ['Sean Covel', 'Producer'], ['Jory Weitz', 'Executive Producer'], ['Munn Powell', 'Director of Photography'], ['Cory Lorenzen', 'Production Designer'], ['Jeremy Coon', 'Editor'], ['John Swihart', 'Composer'], ['Jory Weitz', 'Casting Director']]","$116,666 (0.3% of total gross)",15.84 (domestic box office/biggest weekend),96.6% (domestic box office/worldwide),"6 opening theaters/1,236 max. theaters, 10.2 weeks average run per theater","$65,765,434","$400,000 (worldwide box office is 115.3 times production budget)","June 11th, 2004 (Limited) by Fox Searchlight",PG for thematic elements and language,vs. That Thing You Do!Create your own comparison chart…,Based on Short Film,Comedy,Live Action,Contemporary Fiction,96 minutes,"High School Hell, Bullies, Dysfunctional Family, Romance, Political Campaign, Director Remaking Their Own Movie, New Guy/Girl in School, Slobs vs. Snobs, Long Distance Romance, Interracial Romance, Farcical / Slapstick Comedy",United States,English,"November 5th, 2004 (Wide) (Australia)
","December 21st, 2004 by Fox Home Entertainment","Fox Searchlight Pictures, Paramount Pictures, MTV Films",,"$44,540,956","$1,581,757","$46,122,713",,
85,https://www.the-numbers.com/movie/Stepford-Wives-The-(2004),"['Nicole Kidman', 'Matthew Broderick', 'Bette Midler', 'Christopher Walken', 'Faith Hill', 'Glenn Close']","[['Frank Oz', 'Director'], ['David Arnold', 'Composer'], ['Ira Levin', 'Story Creator']]","$21,406,781 (36.0% of total gross)",2.78 (domestic box office/biggest weekend),61.9% (domestic box office/worldwide),"3,057 opening theaters/3,057 max. theaters, 4.1 weeks average run per theater","$87,824,712","$100,000,000 (worldwide box office is 1.0 times production budget)","June 11th, 2004 (Wide) by Paramount Pictures","PG-13 for sexual content, thematic material and language",vs. Little FockersCreate your own comparison chart…,Remake,Black Comedy,Live Action,Contemporary Fiction,93 minutes,"Robot, Remake with a Different Genre, Black Comedy, TV Industry, Fired, Reality TV, Mental Illness, Relationships Gone Wrong, Surprise Twist",United States,English,"July 15th, 2004 (Wide) (Australia)
",,Paramount Pictures,,"$59,475,623","$36,674,859","$96,150,482",,
86,https://www.the-numbers.com/movie/Around-the-World-in-80-Days-(2004),"['Jim Broadbent', 'Jackie Chan', 'Steve Coogan', 'Cécile de France']","[['Frank Coraci', 'Director'], ['David Titcher', 'Screenwriter'], ['David Benullo', 'Screenwriter'], ['David Goldstein', 'Screenwriter'], ['Jules Verne', 'Based on the Novel ""Around the World in 80 Days"" by'], ['Hal Lieberman', 'Producer'], ['Bill Badalato', 'Producer'], ['Jackie Chan', 'Executive Producer'], ['Willie Chan', 'Executive Producer'], ['Solon So', 'Executive Producer'], ['Phyllis Alia', 'Executive Producer'], ['Alex Schwartz', 'Executive Producer'], ['Perry Andelin Blake', 'Production Designer'], ['Tom Lewis', 'Editor'], ['Trevor Jones', 'Composer'], ['Phil Meheux', 'Director of Photography']]","$7,576,132 (31.6% of total gross)",3.17 (domestic box office/biggest weekend),33.3% (domestic box office/worldwide),"2,801 opening theaters/2,801 max. theaters, 3.0 weeks average run per theater","$35,445,755","$110,000,000 (worldwide box office is 0.7 times production budget)","June 16th, 2004 (Wide) by Walt Disney","PG for action violence, some crude humor and mild language",vs. Flight of the PhoenixCreate your own comparison chart…,Remake,Adventure,Live Action,Historical Fiction,120 minutes,Gratuitous Cameos,"Germany, Ireland, United Kingdom, United States","Cantonese, English, French, German, Hindi, Turkish","August 26th, 2004 (Wide) (Australia)
","November 2nd, 2004 by Walt Disney Home Entertainment",Walden Media,Around the World in 80 Days,"$24,004,159","$48,000,000","$72,004,159",,
87,https://www.the-numbers.com/movie/Dodgeball-A-True-Underdog-Story,"['Rip Torn', 'Vince Vaughn', 'Christine Taylor', 'Ben Stiller', 'Justin Long', 'Stephen Root', 'Joel David Moore', 'Christopher Williams', 'Alan Tudyk', 'Missi Pyle', 'Jamal Duff']","[['Rawson Marshall Thurber', 'Director'], ['Rawson Marshall Thurber', 'Screenwriter'], ['Ben Stiller', 'Producer'], ['Stuart Cornfeld', 'Producer'], ['Mary McLaglen', 'Executive Producer'], ['Rhoades Rader', 'Executive Producer']]","$30,070,196 (26.3% of total gross)",3.80 (domestic box office/biggest weekend),68.1% (domestic box office/worldwide),"2,694 opening theaters/3,020 max. theaters, 5.7 weeks average run per theater","$168,820,635","$30,000,000 (worldwide box office is 5.6 times production budget)","June 18th, 2004 (Wide) by 20th Century Fox","PG-13 for rude and sexual humor, and language.",vs. Without LimitsCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,92 minutes,"Miscellaneous Sports, Fake Sports, Frat Pack, Slobs vs. Snobs",United States,English,"September 9th, 2004 (Wide), released as Dodgeball: A True Under Dog Story (Australia)
","December 7th, 2004 by Fox Home Entertainment",Red Hour Productions,Dodgeball,"$114,326,736","$53,464,968","$167,791,704",,
88,https://www.the-numbers.com/movie/Terminal-The-(2004),"['Catherine Zeta-Jones', 'Stanley Tucci', 'Chi McBride', 'Diego Luna', 'Tom Hanks']","[['Steven Spielberg', 'Director'], ['Sacha Gervasi', 'Screenwriter'], ['Jeff Nathanson', 'Screenwriter'], ['Andrew Niccol', 'Story Creator'], ['Sacha Gervasi', 'Story Creator'], ['Walter F. Parkes', 'Producer'], ['Laurie MacDonald', 'Producer'], ['Steven Spielberg', 'Producer'], ['Patricia Whitcher', 'Executive Producer'], ['Jason Hoffs', 'Executive Producer'], ['Andrew Niccol', 'Executive Producer'], ['Sergio Mimica-Gezzan', 'Co-Producer'], ['Michael Kahn', 'Editor'], ['John Williams', 'Composer']]","$19,053,199 (24.7% of total gross)",4.05 (domestic box office/biggest weekend),35.2% (domestic box office/worldwide),"2,811 opening theaters/2,914 max. theaters, 5.2 weeks average run per theater","$113,811,300","$75,000,000 (worldwide box office is 2.9 times production budget)","June 18th, 2004 (Wide) by Dreamworks SKG",PG-13 for brief language and drug references.,vs. Charlie Wilson’s WarCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,128 minutes,"Government Bureaucracy, Immigration, Language Barrier, Inspired by a True Story, Flight Attendant, Relationships Gone Wrong, Comedy Drama",United States,"Bulgarian, English, French, Italian, Russian","September 9th, 2004 (Wide) (Australia)
","May 6th, 2014 by Paramount Home Video","DreamWorks Pictures, Amblin Entertainment, Parkes+Macdonald Productions",,"$77,073,959","$141,600,000","$218,673,959","$376,597","$376,597"
