,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Running Time:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office
165,https://www.the-numbers.com/movie/Big-Fish,"['Albert Finney', 'Jessica Lange', 'Robert Guillaume', 'Marion Cotillard', 'Alison Lohman', 'Danny DeVito', 'Ewan McGregor', 'Helena Bonham Carter']","[['Tim Burton', 'Director'], ['John August', 'Screenwriter'], ['Daniel Wallace', 'Based on the novel ""Big Fish, A Story of Mythic Proportions""'], ['Richard D. Zanuck', 'Producer'], ['Bruce Cohen', 'Producer'], ['Dan Jinks', 'Producer'], ['Arne L. Schmidt', 'Executive Producer'], ['Danny Elfman', 'Composer'], ['Roy Barnes', 'Art Director']]","$207,377 (0.3% of total gross)",4.81 (domestic box office/biggest weekend),53.6% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 1.8 times production budget)","6 opening theaters/2,514 max. theaters, 5.7 weeks average run per theater","$98,470,780","December 10th, 2003 (Limited) by Sony PicturesJanuary 9th, 2004 (Expands Wide) by Sony Pictures","February 5th, 2004 (Wide) (Australia)
March 5th, 2004 (Wide) (South Korea)
","April 27th, 2004 by Sony Pictures Home Entertainment","PG-13 for  fight scene, some images of nudity and a suggestive reference.",,vs. Spider-Man 2Create your own comparison chart…,Comedy Drama,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,"Cantonese, English",125 minutes,"Columbia Pictures, Jinks/Cohen Company, Zancuk Company","$66,432,867","$57,521,456","$123,954,323"
166,https://www.the-numbers.com/movie/Girl-with-a-Pearl-Earring,[],"[['Peter Webber', 'Director'], ['Olivia Hetreed', 'Screenwriter']]","$89,472 (0.8% of total gross)",8.59 (domestic box office/biggest weekend),27.0% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 3.6 times production budget)","7 opening theaters/402 max. theaters, 7.4 weeks average run per theater","$17,218,023","December 12th, 2003 (Wide) by Lionsgate","March 11th, 2004 (Limited) (Australia)
September 3rd, 2004 (Wide) (South Korea)
","May 4th, 2004 by Lionsgate Home Entertainment",PG-13 for some sexual content,,vs. Io sono l’amoreCreate your own comparison chart…,"Artists, Historical Drama, Blindness, Money Troubles, 1600s",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"Luxembourg, Netherlands, United Kingdom",English,100 minutes,"Lionsgate, Pathe, UK Film Council, Archer Street, Delux Productions, Inside Track","$11,634,362","$31,519,226","$43,153,588"
167,https://www.the-numbers.com/movie/Love-Don-t-Cost-a-Thing,[],[],"$6,315,311 (28.8% of total gross)",3.47 (domestic box office/biggest weekend),99.8% (domestic box office/worldwide),,"1,844 opening theaters/1,844 max. theaters, 4.0 weeks average run per theater","$33,224,230","December 12th, 2003 (Wide) by Warner Bros.",,,PG-13 for sexual content/humor (previously rated R),,vs. UnforgettableCreate your own comparison chart…,Romance,Remake,Romantic Comedy,Live Action,Dramatization,United States,,,,"$21,897,389","$39,846","$21,937,235"
168,https://www.the-numbers.com/movie/Somethings-Gotta-Give,"['Frances McDormand', 'Jack Nicholson', 'Diane Keaton', 'Keanu Reeves', 'Amanda Peet']","[['Nancy Meyers', 'Director'], ['Nancy Meyers', 'Screenwriter'], ['Bruce A. Block', 'Producer'], ['Nancy Meyers', 'Producer'], ['Suzanne Farwell', 'Co-Producer'], ['Joe Hutshing', 'Editor'], ['Hans Zimmer', 'Composer']]","$16,064,723 (12.9% of total gross)",7.76 (domestic box office/biggest weekend),46.8% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 3.3 times production budget)","2,677 opening theaters/2,876 max. theaters, 8.7 weeks average run per theater","$187,696,264","December 12th, 2003 (Wide) by Sony Pictures","January 8th, 2004 (Limited) (Australia)
","March 30th, 2004 by Sony Pictures Home Entertainment","PG-13 for sexual content, brief nudity and strong language",,vs. It’s ComplicatedCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,123 minutes,"Columbia Pictures, Warner Bros., Waverly Films","$124,685,242","$142,000,000","$266,685,242"
169,https://www.the-numbers.com/movie/Stuck-On-You,"['Eva Mendes', 'Seymour Cassel', 'Matt Damon', 'Greg Kinnear']","[['Bobby Farrelly', 'Director'], ['Peter Farrelly', 'Director'], ['Peter Farrelly', 'Screenwriter'], ['Bobby Farrelly', 'Screenwriter'], ['Charles B. Wessler', 'Story Creator'], ['Bennett Yellin', 'Story Creator'], ['Peter Farrelly', 'Story Creator'], ['Bobby Farrelly', 'Story Creator'], ['Bradley Thomas', 'Producer'], ['Charles B. Wessler', 'Producer'], ['Bobby Farrelly', 'Producer'], ['Peter Farrelly', 'Producer'], ['Marc S. Fischer', 'Executive Producer'], ['Dan Mindel', 'Cinematographer'], ['Sidney J. Bartholomew, Jr.', 'Production Designer'], ['Christopher Greenbury', 'Editor'], ['Dave Terman', 'Editor'], ['Deena Appel', 'Costume Designer'], ['Mark Charpentier', 'Co-Producer'], ['Tony Gardner', 'Makeup Effects Designer'], ['Tom Wolfe', 'Music Supervisor'], ['Manish Raval', 'Music Supervisor'], ['Michael Andrews', 'Composer']]","$9,411,055 (27.8% of total gross)",3.59 (domestic box office/biggest weekend),53.2% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 1.2 times production budget)","3,003 opening theaters/3,007 max. theaters, 4.5 weeks average run per theater","$51,313,303","December 12th, 2003 (Wide) by 20th Century Fox","February 12th, 2004 (Wide) (Australia)
","August 31st, 2004 by 20th Century Studios","PG-13 for crude and sexual humor, and some language",,vs. DaredevilCreate your own comparison chart…,"Twins, Farcical / Slapstick Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,118 minutes,,"$33,832,741","$29,704,423","$63,537,164"
170,https://www.the-numbers.com/movie/Touching-the-Void,[],"[['Kevin MacDonald', 'Director']]","$96,973 (2.1% of total gross)",12.23 (domestic box office/biggest weekend),29.8% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 7.7 times production budget)","5 opening theaters/137 max. theaters, 10.7 weeks average run per theater","$6,783,132","January 23rd, 2004 (Limited) by IFC Films","December 12th, 2003 (Wide) (United Kingdom)
June 24th, 2004 (Wide) (Australia)
","June 15th, 2004 by MGM Video",R for language.,,vs. MeruCreate your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,"United Kingdom, United States",English,106 minutes,,"$4,593,598","$10,802,927","$15,396,525"
171,https://www.the-numbers.com/movie/Lord-of-the-Rings-The-Return-of-the-King-The,"['Elijah Wood', 'Liv Tyler', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Billy Boyd', 'Dominic Monaghan', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Karl Urban', 'Andy Serkis', 'John Noble', 'Ian Holm', 'Sean Bean', 'Lawrence Makoare', 'Paul Norell', 'Marton Csokas', 'Ian McKellen', 'Viggo Mortensen', 'Olando Bloom*']","[['Peter Jackson', 'Director'], ['Robert Shaye', 'Executive Producer'], ['Michael Lynne', 'Executive Producer'], ['Mark Ordesky', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Barrie M. Osborne', 'Producer'], ['Fran Walsh', 'Producer'], ['Peter Jackson', 'Producer'], ['Fran Walsh', 'Screenwriter'], ['Philippa Boyens', 'Screenwriter'], ['Peter Jackson', 'Screenwriter'], ['J.R.R. Tolkien', 'Story Creator'], ['Andrew Lesnie', 'Cinematographer'], ['Grant Major', 'Production Designer'], ['Jamie Selkirk', 'Editor'], ['Howard Shore', 'Composer']]","$72,629,713 (19.2% of total gross)",5.22 (domestic box office/biggest weekend),33.8% (domestic box office/worldwide),"$94,000,000 (worldwide box office is 11.9 times production budget)","3,703 opening theaters/3,703 max. theaters, 9.6 weeks average run per theater","$570,485,874","December 17th, 2003 (Wide) by New LineJune 28th, 2011 (Special Engagement) by Warner Bros.February 12th, 2021 (IMAX) by Warner Bros.April 13th, 2023 (Wide) by Fathom Events (20th Anniversary Extended Edition)
","December 17th, 2003 (Wide), released as El Señor De Los Anillos: El Retorno del Rey (Mexico)
December 17th, 2003 (Wide) (United Kingdom)
December 18th, 2003 (Wide) (New Zealand)
December 26th, 2003 (Wide) (Australia)
January 16th, 2004 (Wide), released as Pán prstenů: Návrat krále (Czech Republic)
... Show all releases
","December 14th, 2004 by New Line Home Video, released as Lord of the Rings, The: The Return of the King",PG-13 for intense epic battle sequences and frightening images,Peter Jackson's Lord of the Rings,Best Picture Oscar WinnersEragonvs. Star Wars Ep. VII: The Force AwakensCreate your own comparison chart…,"Lord of the Rings, Visual Effects, Oscars Best Picture Winner, Character's Journey Shown on Map, Motion Capture Performance, Filmed in Hobbiton Movie Set, Matamata, New Zealand, Filmed in Matamata, New Zealand, Filmed in New Zealand, Filmed in Stone Street Studios, Wellington, New Zealand, Filmed in Wellington, New Zealand, Filmed in Rangipo Desert, New Zealand, Filmed in Mount Ruapehu, New Zealand, Filmed in Pūtangirua Pinnacles, New Zealand, Filmed in Twizel, New Zealand, Heroic Adventure, 2004 Oscars Best Picture Nominee",Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,"New Zealand, United States",English,201 minutes,"Wingnut Films, New Line Cinema","$379,021,990","$742,364,991","$1,121,386,981"
172,https://www.the-numbers.com/movie/Peter-Pan-(2003),[],"[['P.J. Hogan', 'Director'], ['P.J. Hogan', 'Screenwriter'], ['Michael Goldenberg', 'Screenwriter'], ['J.M. Barrie', 'Story Creator'], ['Lucy Fisher', 'Producer'], ['Douglas Wick', 'Producer'], ['Patrick McCormick', 'Producer'], ['Mohamed Al Fayed', 'Executive Producer'], ['Gail Lyon', 'Executive Producer'], ['Jocelyn Moorhouse', 'Executive Producer'], ['Roger Ford', 'Production Designer'], ['Garth Craven', 'Editor'], ['Michael Kahn', 'Editor'], ['James Newton Howard', 'Composer'], ['Donald M. McAlpine', 'Director of Photography']]","$11,139,495 (23.0% of total gross)",4.35 (domestic box office/biggest weekend),50.8% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 1.0 times production budget)","2,813 opening theaters/2,813 max. theaters, 5.0 weeks average run per theater","$73,002,829","December 25th, 2003 (Wide) by Universal","December 18th, 2003 (Wide) (Australia)
","May 4th, 2004 by Universal Home Entertainment",PG for adventure action sequences and peril,Peter Pan,vs. The Nut Job 2: Nutty by NatureCreate your own comparison chart…,"Pirates, Fairies",Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,"Australia, New Zealand, United Kingdom, United States",English,113 minutes,"Universal Pictures, Columbia Pictures, Revolution Studios","$48,417,850","$46,837,635","$95,255,485"
173,https://www.the-numbers.com/movie/Fog-of-War-The,[],"[['Errol Morris', 'Director'], ['Errol Morris', 'Producer'], ['Michael Williams', 'Producer'], ['Julie Ahlberg', 'Producer']]","$41,449 (1.0% of total gross)",9.67 (domestic box office/biggest weekend),80.2% (domestic box office/worldwide),,"3 opening theaters/261 max. theaters, 5.1 weeks average run per theater","$6,211,987","December 19th, 2003 (Limited) by Sony Pictures Classics","March 18th, 2004 (Limited) (Australia)
","May 11th, 2004 by Sony Pictures Home Entertainment, released as Fog of War, The",PG-13,,vs. CitizenFourCreate your own comparison chart…,"Vietnam War, War",Based on Real Life Events,Documentary,Live Action,Factual,United States,English,107 minutes,,"$4,198,566","$1,035,349","$5,233,915"
174,https://www.the-numbers.com/movie/House-of-Sand-and-Fog,[],"[['Vadim Perelman', 'Director'], ['Shawn Lawrence Otto', 'Screenwriter'], ['Vadim Perelman', 'Screenwriter'], ['James Horner', 'Composer']]","$45,572 (0.4% of total gross)",7.27 (domestic box office/biggest weekend),80.5% (domestic box office/worldwide),"$16,500,000 (worldwide box office is 1.0 times production budget)","2 opening theaters/598 max. theaters, 6.8 weeks average run per theater","$19,441,858","December 19th, 2003 (Limited) by Dreamworks SKG","February 12th, 2004 (Limited) (Australia)
",,"R for some violence/disturbing images, language ans a scene of sexuality",,vs. Country StrongCreate your own comparison chart…,"Surprise Twist, Life Drama, Addiction, Rehab / Former Addict, Money Troubles, Evicted, Romance, Suicide, Depression, Accidental Shooting, Police Shooting, Corrupt Cops, Off the Wagon / Relapse, Death of a Son or Daughter, Murder - Suicide",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,"English, Persian",126 minutes,,"$13,005,485","$3,149,301","$16,154,786"
175,https://www.the-numbers.com/movie/Mona-Lisa-Smile,[],"[['Mike Newell', 'Director']]","$11,528,498 (18.1% of total gross)",5.53 (domestic box office/biggest weekend),45.2% (domestic box office/worldwide),"$65,000,000 (worldwide box office is 2.2 times production budget)","2,677 opening theaters/2,714 max. theaters, 5.4 weeks average run per theater","$96,419,130","December 19th, 2003 (Wide) by Sony Pictures","February 19th, 2004 (Wide) (Australia)
","June 1st, 2004 by Sony Pictures Home Entertainment",PG-13 for sexual content and thematic issues.,,vs. Saving Private RyanCreate your own comparison chart…,"College, Inspirational Teacher, Eloping, Coming-of-Age Drama, Coming of Age",Original Screenplay,Drama,Live Action,Historical Fiction,United States,"English, Italian",117 minutes,,"$63,803,100","$77,402,069","$141,205,169"
176,https://www.the-numbers.com/movie/Monster,[],"[['Patty Jenkins', 'Director'], ['BT', 'Composer']]","$86,831 (0.3% of total gross)",9.81 (domestic box office/biggest weekend),53.7% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 12.8 times production budget)","4 opening theaters/1,093 max. theaters, 8.8 weeks average run per theater","$50,919,057","December 24th, 2003 (Limited) by Newmarket FilmsJanuary 30th, 2004 (Expands Wide) by Newmarket Films","March 25th, 2004 (Limited) (Australia)
","June 1st, 2004 by Sony Pictures Home Entertainment","R for strong violence and sexual content, and for pervasive language",,vs. Dallas Buyers ClubCreate your own comparison chart…,"Biography, Serial Killer, LGBTQ+, Prostitution, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,109 minutes,,"$34,469,210","$29,731,111","$64,200,321"
177,https://www.the-numbers.com/movie/Cheaper-by-the-Dozen-(2003),"['Steve Martin', 'Bonnie Hunt', 'Piper Perabo', 'Tom Welling', 'Hilary Duff']","[['Shawn Levy', 'Director'], ['Sam Harper', 'Screenwriter'], ['Joel Cohen', 'Screenwriter'], ['Alec Sokolow', 'Screenwriter'], ['Frank Bunker Gilbreth', 'Based on the novel by'], ['Ernestine Gilbreth Carey', 'Based on the novel by'], ['Craig Titley', 'Story Creator'], ['Robert Simonds', 'Producer'], ['Michael Barnathan', 'Producer'], ['Ben Myron', 'Producer'], ['Ira Shuman', 'Co-Producer'], ['George Folsey, Jr.', 'Editor'], ['Christophe Beck', 'Composer']]","$27,557,647 (19.9% of total gross)",5.03 (domestic box office/biggest weekend),72.9% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 4.8 times production budget)","3,298 opening theaters/3,307 max. theaters, 7.4 weeks average run per theater","$208,459,290","December 25th, 2003 (Wide) by 20th Century Fox","January 8th, 2004 (Limited) (Australia)
","April 6th, 2004 by Fox Home Entertainment",PG for language and some thematic elements,Cheaper by the Dozen,vs. Big Fat LiarCreate your own comparison chart…,,Remake,Comedy,Live Action,Contemporary Fiction,United States,English,98 minutes,Robert Simonds Company,"$138,614,544","$51,597,569","$190,212,113"
178,https://www.the-numbers.com/movie/Cold-Mountain,"['Eileen Atkins', 'Brendan Gleeson', 'Philip Seymour Hoffman', 'Natalie Portman', 'Giovanni Ribisi', 'Donald Sutherland', 'Ray Winstone', 'Jude Law', 'Nicole Kidman', 'Renée Zellweger']","[['Anthony Minghella', 'Director'], ['Sydney Pollack', 'Producer'], ['William Horberg', 'Producer'], ['Albert Berger', 'Producer'], ['Ron Yerxa', 'Producer'], ['Anthony Minghella', 'Screenwriter'], ['Charles Frazier', 'Story Creator'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Bob Osher', 'Executive Producer'], ['Iain Smith', 'Executive Producer'], ['John Seale', 'Director of Photography'], ['Dante Ferretti', 'Production Designer'], ['Walter Murch', 'Editor'], ['Ann Roth', 'Costume Designer'], ['Carlo Poggioli', 'Costume Designer'], ['Gabriel Yared', 'Costume Designer'], ['T-Bone Burnett', 'Executive Music Producer'], ['David Rubin', 'Casting Director'], ['Ronna Kress', 'Casting Director']]","$14,574,213 (15.2% of total gross)",6.56 (domestic box office/biggest weekend),57.9% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.1 times production budget)","2,163 opening theaters/2,802 max. theaters, 8.3 weeks average run per theater","$143,143,838","December 25th, 2003 (Wide) by Miramax","January 1st, 2004 (Wide) (Australia)
","January 31st, 2012 by Lionsgate Miramax",R for violence and sexuality.,,vs. Free State of JonesCreate your own comparison chart…,"Civil War, Historical Drama",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United States,English,147 minutes,"Mirage Enterprises, Bona Fide","$95,632,614","$69,541,295","$165,173,909"
