,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Franchise:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Production/Financing Companies:,Domestic Releases:,MPAA Rating:,Keywords:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
88,https://www.the-numbers.com/movie/Kurosaki-kun-no-iinari-ni-nante-naranai-(Japan)-(2016),[],"[['Hayato Kawai', 'Director']]",,,,,,,"February 26th, 2016 (Wide) (Japan)
",93 minutes,,Create your own comparison chart…,Based on Comic/Graphic Novel,,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,n/a,"$10,415,892","$10,415,892",,,
89,https://www.the-numbers.com/movie/Unforgettable-(2016),"['Geoff Stults', 'Isabella Rice', 'Katherine Heigl', 'Rosario Dawson']","[['Denise Di Novi', 'Director'], ['Christina Hodson', 'Screenwriter'], ['Denise Di Novi', 'Producer'], ['Alison Greenspan', 'Producer'], ['Ravi Mehta', 'Producer'], ['Lynn Harris', 'Executive Producer'], ['Steven Mnuchin', 'Executive Producer'], ['Nelson Coates', 'Production Designer'], ['Frederic Thoraval', 'Editor'], ['Toby Chu', 'Composer'], ['Caleb Deschanel', 'Director of Photography']]","$4,785,431 (42.1% of total gross)",2.38 (domestic box office/biggest weekend),70.1% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 1.4 times production budget)","2,417 opening theaters/2,417 max. theaters, 2.7 weeks average run per theater","$13,243,672","February 26th, 2016 (Wide) (South Korea)
April 21st, 2017 (Wide) (Brazil)
April 21st, 2017 (Wide) (Russia (CIS))
April 21st, 2017 (Wide) (United Kingdom)
April 28th, 2017 (Wide) (Argentina)
... Show all releases
",114 minutes,,vs. The Hand That Rocks the CradleCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"July 18th, 2017 by Warner Home Video","Warner Bros., RatPac Entertainment, Dune Entertainment, Di Novi Pictures","April 21st, 2017 (Wide) by Warner Bros.","R for sexual content, violence, some language, and brief partial nudity.(Rating bulletin 2479 (Cert #50319), 6/7/2017)","Romance, Relationships Gone Wrong, Obsessive Love, The Other Woman, Social Media, Psychological Thriller","$11,368,012","$4,853,199","$16,221,211","$1,222,793","$388,399","$1,611,192"
90,https://www.the-numbers.com/movie/London-Has-Fallen,"['Alon Aboutboul', 'Angela Bassett', 'Robert Forster', 'Melissa Leo', 'Radha Mitchell', 'Jackie Earle Haley', ""Sean O'Bryan"", 'Charlotte Riley', 'Waleed Zuaiter', 'Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman']","[['Babak Najafi', 'Director'], ['Creighton Rothenberger', 'Screenwriter'], ['Katrin Benedikt', 'Screenwriter'], ['Chad St. John', 'Screenwriter'], ['Creighton Rothenberger', 'Story by'], ['Katrin Benedikt', 'Story by'], ['Creighton Rothenberger', 'Based on Characters Created by'], ['Katrin Benedikt', 'Based on Characters Created by'], ['Gerard Butler', 'Producer'], ['Alan Siegel', 'Producer'], ['Mark Gill', 'Producer'], ['John Thompson', 'Producer'], [""Matt O'Toole"", 'Producer'], ['Les Weldon', 'Producer'], ['Avi Lerner', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Christine Otal Crow*', 'Executive Producer'], ['Heidi Jo Markel', 'Executive Producer'], ['Zygi Kamasa', 'Executive Producer'], ['Guy Avshalom', 'Executive Producer'], ['Ed Wild', 'Director of Photography'], ['Joel Collins', 'Production Designer'], ['Peter Heslop', 'Co-Producer'], ['Paul Martin Smith', 'Editor'], ['Michael Duthie', 'Editor'], ['Stephanie Collie', 'Costume Designer'], ['Trevor Morris', 'Composer'], ['Elaine Grainger', 'Casting Director']]","$21,635,601 (34.6% of total gross)",2.89 (domestic box office/biggest weekend),32.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 3.3 times production budget)","3,490 opening theaters/3,492 max. theaters, 4.6 weeks average run per theater","$75,535,087","March 2nd, 2016 (Wide) (Belgium)
March 2nd, 2016 (Wide) (France)
March 3rd, 2016 (Wide) (Greece)
March 3rd, 2016 (Wide) (Hong Kong)
March 3rd, 2016 (Wide) (Iraq)
... Show all releases
",99 minutes,Has Fallen,vs. Olympus Has FallenCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"May 31st, 2016 by Universal Home Entertainment","Nu Image, Millennium Films","March 4th, 2016 (Wide) by Focus Features","R for strong violence and language throughout.(Rating bulletin 2413 (Cert #49180), 2/24/2016)","Set in London, Set in United Kingdom, Political Assassination, Terrorism, Secret Service Agent, Political Thriller","$62,524,260","$132,669,825","$195,194,085","$8,761,834","$11,021,638","$19,783,472"
91,https://www.the-numbers.com/movie/Ozzy-(Spain),[],[],,,,,,,"March 3rd, 2016 (Wide), released as Ozzy - Cucciolo Coraggioso  (Italy)
October 14th, 2016 (Wide) (Spain)
November 4th, 2016 (Wide), released as Didysis šunų pabėgimas (Lithuania)
November 4th, 2016 (Wide) (Russia (CIS))
December 30th, 2016 (Wide) (Slovakia)
... Show all releases
",90 minutes,,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Canada, Spain",English,"May 2nd, 2017 by Cinedigm",,,"G(Rating bulletin 2461 (Cert #50885), 2/1/2017)","Animal Lead, Animal Abuse, Talking Animals, Prison Break, Escape, Fugitive / On the Run, Family Movie",n/a,"$12,852,439","$12,852,439","$57,069",,"$57,069"
92,https://www.the-numbers.com/movie/Cien-anos-de-perdon-(Spain),[],[],,,,,,,"March 4th, 2016 (Wide) (Argentina)
March 4th, 2016 (Wide) (Spain)
July 8th, 2016 (Wide) (Portugal)
",96 minutes,,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Argentina, France, Spain",Spanish,,,,"R for language throughout.(Rating bulletin 2431 (Cert #50525), 6/29/2016)",,n/a,"$9,074,836","$9,074,836",,,
93,https://www.the-numbers.com/movie/Eiga-Doraemon-Shin-Nobita-no-Nippon-tanjou-(2016-Japan),[],[],,,,,,,"March 4th, 2016 (Wide) (Japan)
July 22nd, 2016 (Wide), released as Doraemon: Shin Nobita no Nippon tanjou (China)
July 22nd, 2016 (Wide), released as Doraemon: Taş Devri Macerası (Turkey)
December 14th, 2016 (Wide), released as Doraemon The Movie : Nobita and The Birth of Japan (South Korea)
January 27th, 2017 (Wide), released as Doraemon Il Film - Nobita e la nascita del Giappone (Italy)
... Show all releases
",104 minutes,Doraemon,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,Japan,Japanese,,,,,,n/a,"$51,509,375","$51,509,375",,,
94,https://www.the-numbers.com/movie/Whiskey-Tango-Foxtrot,"['Alfred Molina', 'Billy Bob Thornton', 'Tina Fey', 'Margot Robbie', 'Martin Freeman']","[['Glenn Ficarra', 'Director'], ['John Requa', 'Director'], ['Robert Carlock', 'Screenwriter'], ['Kim Barker', ""Based on the Book 'The Taliban Shuffle: Strange Days in Afghanistan and Pakistan' by""], ['Lorne Michaels', 'Producer'], ['Tina Fey', 'Producer'], ['Ian Bryce', 'Producer'], ['Charlie Gogolak', 'Executive Producer'], ['Sam Grey', 'Executive Producer'], ['Eric Gurian', 'Executive Producer'], ['Xavier Perez Grobet', 'Director of Photography'], ['Beth Mickle', 'Production Designer'], ['Jan Kovac', 'Editor'], ['Nick Urata', 'Composer']]","$7,450,275 (32.3% of total gross)",3.10 (domestic box office/biggest weekend),91.1% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 0.7 times production budget)","2,374 opening theaters/2,413 max. theaters, 3.7 weeks average run per theater","$27,886,797","April 22nd, 2016 (Wide) (New Zealand)
May 13th, 2016 (Wide) (Australia)
May 13th, 2016 (Wide) (United Kingdom)
May 20th, 2016 (Wide) (Italy)
November 9th, 2016 (Wide) (South Korea)
... Show all releases
",111 minutes,,vs. War DogsCreate your own comparison chart…,Based on Factual Book/Article,Comedy,Live Action,Dramatization,United States,English,"June 14th, 2016 by Paramount Home Video","Paramount Pictures, Broadway Video, Little Stranger","March 4th, 2016 (Wide) by Paramount Pictures","R for pervasive language, some sexual content, drug use and violent war images.(Rating bulletin 2413 (Cert #50168), 2/24/2016)","War Correspondent, War, Afghanistan War, Romance, Satirical Comedy, Biography, Autobiographical","$23,083,334","$2,267,413","$25,350,747","$2,618,398","$1,444,006","$4,062,404"
95,https://www.the-numbers.com/movie/Divergent-Series-Allegiant-The,"['Jeff Daniels', 'Miles Teller', 'Ansel Elgort', 'Zoë Kravitz', 'Maggie Q', 'Ray Stevenson', 'Bill Skarsgård', 'Octavia Spencer', 'Naomi Watts', 'Shailene Woodley', 'Theo James']","[['Robert Schwentke', 'Director'], ['Noah Oppenheim', 'Screenwriter'], ['Adam Cooper', 'Screenwriter'], ['Bill Collage', 'Screenwriter'], ['Veronica Roth', 'Based on the novel by'], ['Douglas Wick*', 'Producer'], ['Lucy Fisher', 'Producer'], ['Pouya Shahbazian', 'Producer'], ['Todd Lieberman', 'Executive Producer'], ['David Hoberman', 'Executive Producer'], ['Barry Waldman', 'Executive Producer'], ['Neil Burger', 'Executive Producer'], ['Alec Hammond', 'Production Designer'], ['Stuart Levy', 'Editor'], ['Joseph Trapanese', 'Composer'], ['Florian Ballhaus', 'Director of Photography']]","$29,027,348 (43.9% of total gross)",2.28 (domestic box office/biggest weekend),38.5% (domestic box office/worldwide),"$110,000,000 (worldwide box office is 1.6 times production budget)","3,740 opening theaters/3,740 max. theaters, 4.4 weeks average run per theater","$79,956,451","March 9th, 2016 (Wide) (Belgium)
March 9th, 2016 (Wide) (Egypt)
March 9th, 2016 (Wide) (France)
March 9th, 2016 (Wide) (Italy)
March 9th, 2016 (Wide) (Philippines)
... Show all releases
",120 minutes,The Divergent Series,vs. The Divergent Series: InsurgentCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,United States,English,"June 21st, 2016 by Lionsgate Home Entertainment","Summit Entertainment, Red Wagon Entertainment","March 18th, 2016 (Wide) by LionsgateMarch 18th, 2016 (IMAX) by Lionsgate","PG-13 for intense violence and action, thematic elements, and some partial nudity.(Rating bulletin 2411 (Cert #50157), 2/10/2016)","Dystopia, Young Adult Book Adaptation, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Action Adventure","$66,184,051","$105,838,466","$172,022,517","$12,314,418","$10,051,473","$22,365,891"
96,https://www.the-numbers.com/movie/Kolpacino-3-Devre,[],[],,,,,,,"March 10th, 2016 (Wide) (Germany)
March 11th, 2016 (Wide) (Turkey)
March 18th, 2016 (Wide) (Austria)
March 18th, 2016 (Wide), released as Kolpacino 3: Devre (United Kingdom)
",93 minutes,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Turkey,Turkish,,,,,,n/a,"$5,949,881","$5,949,881",,,
97,https://www.the-numbers.com/movie/Young-Messiah-The-(2016),"['Sara Lazzard', 'Vincent Walsh', 'Clive Russell', 'Sean Bean', 'Adam Greaves-Neal']","[['Cyrus Nowrasteh', 'Director'], ['Cyrus Nowrasteh', 'Screenwriter'], ['Betsy Giffen Nowrasteh*', 'Screenwriter'], ['Anne Rice', ""Based on the novel 'Christ the Lord: Out of Egypt' by""], ['Chris Columbus', 'Producer'], ['Mark Radcliffe', 'Producer'], ['Michael Barnathan', 'Producer'], ['Tracy K Price', 'Producer'], ['Mark W Shaw', 'Producer'], ['Enzo Sisti', 'Executive Producer'], ['William V. Andrew', 'Executive Producer'], ['Mark Burton', 'Executive Producer'], ['Miky Lee', 'Executive Producer'], ['Jeong Tae-Sung', 'Executive Producer'], ['Ashok Amritraj', 'Executive Producer'], ['Andrew Spaulding', 'Executive Producer'], ['Richard Sandfer', 'Executive Producer'], ['Joel Ransom', 'Director of Photography'], ['Francesco Frigeri', 'Production Designer'], ['Geoffrey Rowland', 'Editor'], ['Paul Seydor', 'Editor'], ['John Debney', 'Composer']]","$3,294,876 (50.9% of total gross)",1.96 (domestic box office/biggest weekend),88.5% (domestic box office/worldwide),"$16,800,000 (worldwide box office is 0.4 times production budget)","1,761 opening theaters/1,769 max. theaters, 2.6 weeks average run per theater","$7,816,130","March 10th, 2016 (Wide) (Portugal)
March 11th, 2016 (Wide) (Mexico)
March 17th, 2016 (Wide) (Croatia)
March 17th, 2016 (Wide) (Iraq)
March 17th, 2016 (Wide) (Lebanon)
... Show all releases
",111 minutes,,vs. RisenCreate your own comparison chart…,Based on Comic/Graphic Novel,Drama,Live Action,Dramatization,United States,English,"June 14th, 2016 by Universal Home Entertainment","Focus Features, Ocean Blue Entertainment, 1492 Pictures, CJ Entertainment","March 11th, 2016 (Wide) by Focus Features","PG-13 for some violence and thematic elements.(Rating bulletin 2394, 10/7/2015)","Religious, Faith-Based Film, Coming of Age, Faith-Based Drama, Ancient Rome","$6,469,813","$843,884","$7,313,697","$1,541,438","$794,120","$2,335,558"
98,https://www.the-numbers.com/movie/Ai-Qing-Gong-She-(China)-(2016),[],"[['Cheng Zhonghao', 'Director']]",,,,,,,"March 11th, 2016 (Wide) (China)
",90 minutes,,Create your own comparison chart…,,Romantic Comedy,,,China,Mandarin,,,,,,n/a,"$21,590,284","$21,590,284",,,
99,https://www.the-numbers.com/movie/Everesuto-Kamigami-no-itadaki-(Japan)-(2016),[],"[['Hideyuki Hirayama', 'Director']]",,,,,,,"March 11th, 2016 (Wide) (Japan)
",123 minutes,,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Japan,,,,,,,n/a,"$9,901,480","$9,901,480",,,
100,https://www.the-numbers.com/movie/Eye-in-the-Sky,"['Jeremy Northam', 'Iain Glen', 'Helen Mirren', 'Aaron Paul', 'Alan Rickman', 'Barkhad Abdi']","[['Gavin Hood', 'Director'], ['Ged Doherty', 'Producer'], ['Colin Firth', 'Producer'], ['David Lancaster', 'Producer'], ['Guy Hibbert', 'Screenwriter'], ['Xavier Marchand', 'Executive Producer'], ['Benedict Carver', 'Executive Producer'], ['Claudia Bluemhuber', 'Executive Producer'], ['Anne Sheehan', 'Executive Producer'], ['Guy Hibbert', 'Executive Producer'], ['Stephen Wright', 'Executive Producer'], ['Haris Zambarloukos', 'Director of Photography'], ['Johnny Breedt', 'Production Designer'], ['Megan Gill', 'Editor'], ['Ruy Filipe', 'Costume Designer'], ['Paul Hepker', 'Composer'], ['Mark Kilian', 'Composer'], ['Deborah Aquila', 'Casting Director'], ['Tricia Wood', 'Casting Director'], ['Kate Dowd', 'Casting Director']]","$113,803 (0.6% of total gross)",4.72 (domestic box office/biggest weekend),52.8% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 2.7 times production budget)","5 opening theaters/1,089 max. theaters, 5.4 weeks average run per theater","$22,596,881","March 11th, 2016 (Wide), released as Eye In The Sky (Australia)
March 11th, 2016 (Wide) (South Africa)
March 17th, 2016 (Wide) (Lebanon)
March 17th, 2016 (Wide) (Oman)
March 17th, 2016 (Wide) (United Arab Emirates)
... Show all releases
",102 minutes,,vs. Official SecretsCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United Kingdom,English,"June 28th, 2016 by Universal Home Entertainment","Entertainment One, Raindog Films","March 11th, 2016 (Limited) by Bleecker Street","R for some violent images and language.(Rating bulletin 2373, 5/13/2015)","Posthumous Release, Action Thriller, War, Terrorism, Suicide Bomber, Kenya","$18,704,596","$16,698,206","$35,402,802","$2,593,331","$1,830,546","$4,423,877"
101,https://www.the-numbers.com/movie/Hello-My-Name-is-Doris,"['Max Greenfield', 'Beth Behrs', 'Wendi McLendon-Covey', 'Stephen Root', 'Elizabeth Reaser', 'Natasha Lyonne', 'Tyne Daly', 'Sally Field']","[['Michael Showalter', 'Director'], ['Michael Showalter', 'Screenwriter'], ['Laura Terruso', 'Screenwriter'], ['Laura Terruso', 'Based on a short film by'], ['Daniela Taplin Lundberg', 'Producer'], ['Riva Marker', 'Producer'], ['Daniel Crown', 'Producer'], ['Jordana Mollick', 'Producer'], ['Kevin Mann', 'Producer'], ['Michael Showalter', 'Executive Producer'], ['Mauricio Betancur', 'Executive Producer'], ['Laura Terruso', 'Co-Producer'], ['Christopher Boyd', 'Co-Producer'], ['Dominic Ottersbach', 'Co-Producer'], ['Anthony Brandonisio', 'Co-Producer'], ['Brian Burgoyne', 'Director of Photography'], ['Robert Nassau', 'Editor'], ['Melanie Paizes-Jones', 'Production Designer'], ['Rebecca Gregg', 'Costume Designer'], ['Andy Gowan', 'Music Supervisor'], ['Brian H. Kim', 'Composer'], ['Sunday Boling', 'Casting Director'], ['Meg Morman', 'Casting Director']]","$84,986 (0.6% of total gross)",6.08 (domestic box office/biggest weekend),98.5% (domestic box office/worldwide),"$1,000,000 (worldwide box office is 14.7 times production budget)","4 opening theaters/979 max. theaters, 5.3 weeks average run per theater","$17,450,894","May 27th, 2016 (Wide) (Sweden)
June 10th, 2016 (Wide), released as Hello, My Name Is Doris (Australia)
June 17th, 2016 (Wide) (South Africa)
August 4th, 2016 (Wide) (Israel)
August 5th, 2016 (Wide) (Spain)
... Show all releases
",90 minutes,,vs. The MeddlerCreate your own comparison chart…,Based on Short Film,Drama,Live Action,Contemporary Fiction,United States,English,"May 31st, 2016 by Sony Pictures Home Entertainment","Roadside Attractions, Stage 6 Films, Red Crown,  Haven Entertainment","March 11th, 2016 (Limited) by Roadside Attractions","R for language.(Rating bulletin 2400 (Cert #50146), 11/18/2015)","Generational Conflict, Romance, Set in New York, Set in Brooklyn, Unrequited Love, Dream Sequence, Musicians, Photography, LGBTQ+, Comedy Drama","$14,444,999","$217,704","$14,662,703",,,
102,https://www.the-numbers.com/movie/Kazoku-Wa-Tsuraiyo-(Japan),[],[],,,,,,,"March 11th, 2016 (Wide) (Japan)
May 12th, 2017 (Wide) (China)
May 12th, 2017 (Wide), released as Maravillosa familia de Tokio (Spain)
",108 minutes,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,n/a,"$15,710,608","$15,710,608",,,
103,https://www.the-numbers.com/movie/Man-Who-Knew-Infinity-The,"['Devika Bhise', 'Stephen Fry', 'Toby Jones', 'Dev Patel', 'Jeremy Irons']","[['Matthew Brown*', 'Director'], ['Matthew Brown*', 'Screenwriter'], ['Robert Kanigel', 'Based on the book by'], ['Edward R. Pressman', 'Producer'], ['Jim Young', 'Producer'], ['Joe Thomas', 'Producer'], ['Matt Brown', 'Producer'], ['Sofia Sondervan', 'Producer'], ['Jon Katz', 'Producer'], ['Swati Bhise', 'Executive Producer'], ['Joseph N. Cohen', 'Executive Producer'], ['Gary Ellis', 'Executive Producer'], ['Pamela Godfrey', 'Executive Producer'], ['Phil Hunt', 'Executive Producer'], ['Mark Montgomery', 'Executive Producer'], ['Manraj S. Sekhon', 'Executive Producer'], ['Shail Shah', 'Executive Producer'], ['Tristine Skyler', 'Executive Producer'], ['Min Li Tan', 'Executive Producer'], ['Richard Toussaint', 'Executive Producer'], ['Huw Penallt Jones', 'Co-Producer'], ['Robert Kanigel', 'Co-Producer'], ['Larry Smith', 'Director of Photography'], ['J.C. Bond', 'Editor'], ['Luciana Arrighi', 'Production Designer'], ['Ann Maskrey', 'Costume Designer'], ['Coby Brown', 'Composer'], ['Reg Poerscout-Edgerton', 'Casting Director']]","$80,325 (2.1% of total gross)",7.61 (domestic box office/biggest weekend),31.3% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.2 times production budget)","6 opening theaters/348 max. theaters, 4.1 weeks average run per theater","$4,684,881","March 11th, 2016 (Wide) (Australia)
April 8th, 2016 (Wide) (United Kingdom)
May 6th, 2016 (Wide), released as Man Who Knew Infinity, The (New Zealand)
May 6th, 2016 (Wide) (Turkey)
May 13th, 2016 (Wide) (Spain)
... Show all releases
",108 minutes,,vs. The Imitation GameCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,"India, United Kingdom",English,"August 23rd, 2016 by Paramount Home Video","Edward R. Pressman, Animus Films, Cayenne Pepper Productions, Xeitgeist Entertainment Group, Marcys Holdings","April 29th, 2016 (Limited) by IFC Films","PG-13 for some thematic elements and smoking.(Rating bulletin 2416 (Cert #49802), 3/16/2016)","Biography, Mathematics, Academics, Set in India, 1910s, World War I, College, Medical and Hospitals, Poverty, Culture Clash","$3,877,922","$8,504,200","$12,382,122","$395,447","$113,375","$508,822"
104,https://www.the-numbers.com/movie/Perfect-Match-The,"['Joe Pantoliano', 'Terrence J', 'Cassie*', 'Donald Faison', 'Dascha Polanco', 'Robert C. Riley*', 'Lauren London', 'Paula Patton']","[['Bille Woodruff', 'Director'], ['Brandon Broussard', 'Screenwriter'], ['Gary Hardwick', 'Screenwriter'], ['Johnson Chan', 'Producer'], ['Douglas Shaffer', 'Producer'], ['Yaneley Arty', 'Producer'], ['Otis Best', 'Producer'], ['Alex Avant', 'Producer'], ['Paula Patton', 'Producer'], ['Terrence J', 'Producer'], ['Vincent Reppert', 'Executive Producer'], ['Stephanie Rennie', 'Executive Producer'], ['Jacob York', 'Executive Producer'], ['Lisa Reppert', 'Executive Producer'], ['Queen Latifah', 'Executive Producer'], ['Shakim Compere', 'Executive Producer'], ['Tommy Maddox Upshaw', 'Director of Photography'], ['Niko Vilaivongs', 'Production Designer'], ['Michael Jablow', 'Editor'], ['Janelle Carothers', 'Costume Designer'], ['Kier Lehman', 'Music Supervisor'], ['Kurt Farquhar', 'Composer'], ['Tamanna Shah', 'Co-Producer'], ['Kimberly R. Hardin', 'Co-Producer'], ['Kimberly R. Hardin', 'Casting Director'], ['Natasha Ward', 'Casting Director']]","$4,294,232 (44.4% of total gross)",2.25 (domestic box office/biggest weekend),95.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 2.0 times production budget)","925 opening theaters/925 max. theaters, 3.4 weeks average run per theater","$11,681,668",,91 minutes,,vs. Meet the BlacksCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"July 19th, 2016 by Lionsgate Home Entertainment","Lionsgate, Codeblack Films, Jorva Entertainment Productions, Flavor Unit Films","March 11th, 2016 (Wide) by Lionsgate","R for sexuality, some nudity, and language throughout.(Rating bulletin 2412 (Cert #50283), 2/17/2016)","African Americans, Romance","$9,669,521","$512,529","$10,182,050","$727,057","$434,746","$1,161,803"
105,https://www.the-numbers.com/movie/Miracles-from-Heaven,"['Martin Henderson', 'John Carroll Lynch', 'Queen Latifah', 'Jennifer Garner', 'Kylie Rogers', 'Eugenio Derbez']","[['Patricia Riggen', 'Director'], ['Randy Brown', 'Screenwriter'], ['Christy Beam', 'Based on the book by'], ['Joe Roth', 'Producer'], ['T.D. Jakes', 'Producer'], ['DeVon Franklin', 'Producer'], ['Matthew Hirsch', 'Executive Producer'], ['Derrick Williams', 'Executive Producer'], ['Zack Roth', 'Executive Producer'], ['Checco Varese', 'Director of Photography'], ['David Sandefur', 'Production Designer'], ['Emma E. Hickox', 'Editor'], ['Carlo Siliotto', 'Composer'], ['Mary Jane Fort', 'Costume Designer'], ['Sheila Jaffe', 'Casting Director'], ['Justine Hempe', 'Casting Director']]","$14,812,393 (24.0% of total gross)",4.17 (domestic box office/biggest weekend),83.6% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 5.7 times production budget)","3,047 opening theaters/3,155 max. theaters, 5.6 weeks average run per theater","$74,545,493","March 16th, 2016 (Wide) (Philippines)
March 16th, 2016 (Wide) (Trinidad)
March 17th, 2016 (Wide) (Aruba)
March 17th, 2016 (Wide) (Curacao)
March 17th, 2016 (Wide) (Egypt)
... Show all releases
",109 minutes,,vs. Heaven is for RealCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,"June 21st, 2016 by Sony Pictures Home Entertainment","Columbia Pictures, Affirm Films, Roth Films, T.D. Jakes, Franklin Entertainment","March 16th, 2016 (Wide) by Sony Pictures","PG for thematic material, including accident and medical images.(Rating bulletin 2407 (Cert #49888), 1/13/2016)","Faith-Based Film, Christians, Medical and Hospitals, Near Death Experience, Faith-Based Drama","$61,705,123","$12,068,194","$73,773,317","$17,266,248","$3,908,576","$21,174,824"
106,https://www.the-numbers.com/movie/Kapoor-and-Sons,"['Rishi Kapoor', 'Ratna Pathak Shah', 'Rajat Kapoor', 'Pradeep Pradhan', 'Anuradha Chandan', 'Anahita Oberoi', 'Vikram Kapadia', 'Sidharth Malhotra', 'Alia Bhatt', 'Fawad Khan']","[['Shakun Batra', 'Director'], ['Ayesha Devitre', 'Screenwriter'], ['Shakun Batra', 'Screenwriter'], ['Hiroo Yash Johar', 'Producer'], ['Karan Johar', 'Producer'], ['Apoorva Mehta', 'Producer'], ['Pravin Khairnar', 'Executive Producer'], ['Sarada Ramaseshan', 'Production Designer'], ['Shivkumar Panicker', 'Editor'], ['Jeff Bierman', 'Cinematographer']]","$986,992 (37.9% of total gross)",2.64 (domestic box office/biggest weekend),14.7% (domestic box office/worldwide),,"143 opening theaters/153 max. theaters, 3.2 weeks average run per theater","$3,149,536","March 17th, 2016 (Wide) (Oman)
March 17th, 2016 (Wide) (United Arab Emirates)
March 18th, 2016 (Wide) (Australia)
March 18th, 2016 (Wide) (India)
March 18th, 2016 (Wide) (New Zealand)
... Show all releases
",150 minutes,,vs. 3 IdiotsCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,India,Hindi,"April 1st, 2020 by Netflix","Dharma Productions, Fox Star Studios","March 18th, 2016 (Limited) by FIP",Not Rated,"Bollywood, Dysfunctional Family, Coming of Age, LGBTQ+, Money Troubles","$2,607,036","$15,088,862","$17,695,898",,,
